neighbor;price;days_in_market;expenses;util;n_bathrooms;n_rooms;parking;scraping_day;longitude;latitude;price_util
lago sul;3200.0;0.0;540.0;160.0;3.0;2.0;2.0;2020-04-10;-48.195816659999714;-15.686830167999599;20.0
taguatinga sul;1600.0;0.0;;110.0;1.0;3.0;2.0;2020-04-10;-47.9300930139996;-15.779971905999599;14.545454545454545
setor central;910.0;0.0;;80.0;1.0;2.0;2.0;2020-04-10;-48.063966046999596;-16.0164760369996;11.375
sudoeste;4000.0;0.0;;117.0;3.0;3.0;2.0;2020-04-10;-47.9300930139996;-15.779971905999599;34.18803418803419
ceilandia norte;1500.0;0.0;;130.0;2.0;3.0;3.0;2020-04-10;-47.8114448789996;-15.6458294169996;11.538461538461538
sobradinho;1700.0;0.0;;160.0;2.0;3.0;2.0;2020-04-10;-47.806812060999604;-15.658355758999601;10.625
centro;4200.0;27.0;;201.0;4.0;3.0;3.0;2020-04-10;-47.7983599029996;-15.661114927999597;20.895522388059703
sobradinho;1000.0;6.0;;65.0;1.0;2.0;3.0;2020-04-10;-47.7818596269996;-15.7464185099996;15.384615384615385
centro;2500.0;2.0;;120.0;3.0;3.0;2.0;2020-04-10;-47.9300930139996;-15.779971905999599;20.833333333333332
centro;3500.0;0.0;380.0;295.0;4.0;3.0;3.0;2020-04-10;-47.8211662169996;-15.8866440819996;11.864406779661017
sobradinho;1500.0;39.0;;200.0;2.0;3.0;2.0;2020-04-10;-47.9300930139996;-15.779971905999599;7.5
setor de mansoes de sobradinho;1500.0;93.0;;80.0;1.0;3.0;2.0;2020-04-10;-47.7819711419996;-15.6510370649996;18.75
centro;1700.0;0.0;;67.0;2.0;3.0;2.0;2020-04-01;-48.0828458869996;-15.8374367399996;25.37313432835821
lago sul;8000.0;42.0;2000.0;250.0;2.0;2.0;2.0;2020-04-10;-48.195816659999714;-15.686830167999599;32.0
taquari;2800.0;49.0;;170.0;2.0;3.0;2.0;2020-04-01;-47.7904232869996;-15.7583666319996;16.470588235294116
park sul;4200.0;44.0;941.0;75.0;2.0;2.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;56.0
sudoeste;10000.0;19.0;2000.0;200.0;2.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;50.0
ceilandia centro;1100.0;31.0;1.0;120.0;2.0;3.0;2.0;2020-04-01;-47.7838185639996;-15.7735846169996;9.166666666666666
noroeste;5200.0;15.0;850.0;110.0;4.0;3.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;47.27272727272727
centro;2290.0;20.0;;104.0;2.0;3.0;3.0;2020-04-01;-48.015177026999595;-15.8369248169996;22.01923076923077
jardins mangueiral;2500.0;0.0;;67.0;2.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;37.3134328358209
taguatinga centro;1100.0;28.0;;80.0;2.0;2.0;2.0;2020-04-01;-47.957663843999605;-15.809166658999601;13.75
centro;3600.0;26.0;100.0;200.0;3.0;3.0;3.0;2020-04-01;-48.0101202209996;-15.836571637999599;18.0
setor habitacional vicente pires;3219.0;1.0;180.0;270.0;4.0;3.0;2.0;2020-04-01;-48.205448686999596;-15.679043810999598;11.922222222222222
lago sul;3800.0;34.0;;120.0;4.0;3.0;2.0;2020-04-01;-47.821022893999604;-15.8428228169996;31.666666666666668
samambaia;2300.0;33.0;;120.0;2.0;3.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;19.166666666666668
noroeste;6200.0;0.0;1000.0;125.0;4.0;3.0;3.0;2020-04-01;-47.88272963099961;-15.789225170999599;49.6
centro;2800.0;10.0;595.0;91.0;1.0;2.0;2.0;2020-04-01;-48.0294785399996;-15.8434130669996;30.76923076923077
noroeste;4500.0;20.0;;105.0;3.0;2.0;2.0;2020-04-01;-47.88272963099961;-15.789225170999599;42.857142857142854
ceilandia norte;1200.0;0.0;;64.0;1.0;2.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;18.75
sudoeste;3800.0;1.0;;125.0;1.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;30.4
asa norte;10300.0;6.0;;100.0;2.0;3.0;2.0;2020-04-01;-47.8467418249996;-15.787674935999599;103.0
lago norte;2750.0;5.0;880.0;64.0;2.0;2.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;42.96875
noroeste;9000.0;42.0;1500.0;178.0;1.0;3.0;3.0;2020-04-01;-47.9148066589996;-15.748099718999601;50.561797752808985
sobradinho;4000.0;230.0;;235.0;2.0;3.0;2.0;2020-04-01;-47.77980464799961;-15.658697644999599;17.02127659574468
aguas norte;2000.0;20.0;550.0;85.0;3.0;2.0;2.0;2020-04-01;-48.0103255859996;-15.8323256209996;23.529411764705884
samambaia norte;1950.0;42.0;;250.0;2.0;3.0;3.0;2020-04-01;-48.1924171419996;-15.678927629999599;7.8
asa norte;4700.0;3.0;980.0;140.0;2.0;3.0;2.0;2020-04-01;-47.88272963099961;-15.789225170999599;33.57142857142857
samambaia;1000.0;33.0;;112.0;2.0;3.0;2.0;2020-04-01;-48.07989116599961;-15.8586988499996;8.928571428571429
vicente pires;5000.0;120.0;172.0;195.0;4.0;3.0;3.0;2020-04-01;-47.8051315699996;-15.6558832269996;25.641025641025642
lago norte;8000.0;51.0;;250.0;4.0;3.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;32.0
asa norte;12500.0;15.0;2100.0;136.0;3.0;3.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;91.91176470588235
riacho fundo i;1800.0;1.0;550.0;83.0;2.0;3.0;2.0;2020-04-01;-48.14417243399961;-15.9080450919996;21.686746987951807
grande colorado;2600.0;66.0;360.0;200.0;2.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;13.0
noroeste;8500.0;29.0;;170.0;4.0;3.0;2.0;2020-04-01;-47.88272963099961;-15.789225170999599;50.0
asa norte;9500.0;160.0;;244.0;4.0;3.0;2.0;2020-04-01;-47.88272963099961;-15.789225170999599;38.9344262295082
samambaia norte;1600.0;79.0;;120.0;2.0;3.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;13.333333333333334
setor habitacional jardim botanico;3900.0;365.0;387.0;230.0;3.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;16.956521739130434
samambaia norte;1000.0;125.0;;112.0;1.0;3.0;2.0;2020-04-01;-48.079686748999606;-15.859593322999599;8.928571428571429
asa norte;6100.0;26.0;1100.0;128.0;3.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;47.65625
samambaia;3000.0;16.0;65.0;347.0;4.0;3.0;2.0;2020-04-01;-48.2014114119996;-15.6875380189996;8.645533141210375
taguatinga norte;2400.0;11.0;;110.0;3.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;21.818181818181817
ceilandia centro;850.0;0.0;;65.0;1.0;3.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;13.076923076923077
sobradinho;2200.0;10.0;;175.0;2.0;3.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;12.571428571428571
centro;13500.0;16.0;;136.0;2.0;3.0;3.0;2020-04-01;-48.0828458869996;-15.8374367399996;99.26470588235294
asa norte;7800.0;84.0;;201.0;3.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;38.80597014925373
asa sul;3750.0;42.0;;150.0;1.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;25.0
asa sul;5000.0;20.0;;168.0;3.0;3.0;3.0;2020-04-01;-47.9223250729996;-15.822151772999597;29.761904761904763
noroeste;5500.0;15.0;;101.0;3.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;54.45544554455446
samambaia sul;1100.0;50.0;;130.0;1.0;2.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;8.461538461538462
aguas sul;3500.0;21.0;1058.0;133.0;4.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;26.31578947368421
riacho fundo;2200.0;181.0;;240.0;1.0;3.0;2.0;2020-04-01;-48.0676295909996;-15.8711464519996;9.166666666666666
sudoeste;6000.0;0.0;860.0;114.0;3.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;52.63157894736842
samambaia sul;1200.0;5.0;;70.0;1.0;2.0;2.0;2020-04-01;-48.0866890589996;-15.9632524019996;17.142857142857142
asa norte;4700.0;12.0;862.0;106.0;2.0;3.0;2.0;2020-04-01;-47.8875745599996;-15.772691390999599;44.339622641509436
sudoeste;4900.0;122.0;837.0;188.0;3.0;2.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;26.06382978723404
aguas sul;2900.0;1.0;600.0;65.0;1.0;2.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;44.61538461538461
ceilandia norte;1300.0;15.0;;140.0;2.0;3.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;9.285714285714286
guara ii;3700.0;21.0;;290.0;4.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;12.758620689655173
ceilandia sul;1200.0;201.0;;90.0;1.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;13.333333333333334
lago norte;2100.0;15.0;550.0;68.0;2.0;2.0;2.0;2020-04-01;-48.188151971999595;-15.6797820799996;30.88235294117647
centro;1200.0;95.0;;80.0;1.0;2.0;2.0;2020-04-01;-48.0828458869996;-15.8374367399996;15.0
guara ii;3100.0;40.0;;185.0;2.0;3.0;2.0;2020-04-01;-48.0769570409996;-15.8112350469996;16.756756756756758
taquari;2800.0;0.0;;170.0;2.0;3.0;3.0;2020-04-01;-47.8111905929996;-15.657133655999598;16.470588235294116
sobradinho;1700.0;0.0;;160.0;2.0;3.0;2.0;2020-04-01;-47.806812060999604;-15.658355758999601;10.625
santa maria;950.0;126.0;;100.0;2.0;3.0;2.0;2020-04-01;-47.9065555019996;-15.777520209999599;9.5
guara ii;4000.0;11.0;;170.0;3.0;3.0;2.0;2020-04-01;-47.7831154629996;-15.7715028839996;23.529411764705884
guara ii;1900.0;0.0;;82.0;1.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;23.170731707317074
noroeste;5000.0;15.0;;91.0;3.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;54.94505494505494
taguatinga norte;1500.0;19.0;280.0;78.0;1.0;2.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;19.23076923076923
centro;2700.0;75.0;;120.0;3.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;22.5
samambaia norte;900.0;201.0;;73.0;2.0;2.0;2.0;2020-04-01;-48.1924171419996;-15.678927629999599;12.32876712328767
sobradinho;2500.0;53.0;;160.0;1.0;2.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;15.625
aguas sul;2200.0;1.0;680.0;84.0;3.0;3.0;2.0;2020-04-01;-48.0952112399996;-15.8742588489996;26.19047619047619
setor de mansoes de sobradinho;1600.0;58.0;;95.0;2.0;3.0;2.0;2020-04-01;-47.7556918729996;-15.649851640999598;16.842105263157894
centro;1400.0;365.0;;120.0;2.0;3.0;3.0;2020-04-01;-47.8111905929996;-15.657133655999598;11.666666666666666
taguatinga norte;1050.0;246.0;;80.0;1.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;13.125
park sul;5950.0;33.0;1548.0;120.0;1.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;49.583333333333336
jardins mangueiral;1900.0;2.0;1.0;67.0;2.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;28.35820895522388
areal;1900.0;29.0;;95.0;2.0;3.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;20.0
noroeste;5200.0;15.0;950.0;110.0;4.0;3.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;47.27272727272727
centro;800.0;365.0;;65.0;1.0;3.0;2.0;2020-04-01;-48.0828458869996;-15.8374367399996;12.307692307692308
setor habitacional jardim botanico;4100.0;63.0;;250.0;3.0;3.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;16.4
sudoeste;2500.0;365.0;675.0;100.0;2.0;2.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;25.0
setor habitacional jardim botanico;4000.0;1.0;560.0;192.0;3.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;20.833333333333332
guara i;2500.0;81.0;;200.0;3.0;3.0;3.0;2020-04-01;-47.9533295639996;-15.8412440599996;12.5
asa norte;4600.0;20.0;1458.0;80.0;1.0;2.0;2.0;2020-04-01;-47.8467418249996;-15.787674935999599;57.5
asa sul;3600.0;82.0;;130.0;1.0;3.0;2.0;2020-04-01;-47.8706327579996;-15.8689720469996;27.692307692307693
park sul;4500.0;58.0;914.0;86.0;3.0;2.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;52.325581395348834
lago norte;5900.0;46.0;;267.0;2.0;3.0;2.0;2020-04-01;-47.876111093999604;-15.7202694419996;22.09737827715356
aguas norte;2400.0;50.0;;110.0;1.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;21.818181818181817
centro;3000.0;69.0;;150.0;2.0;3.0;2.0;2020-04-01;-48.0828458869996;-15.8374367399996;20.0
setor habitacional jardim botanico;2500.0;8.0;536.0;120.0;2.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;20.833333333333332
cruzeiro velho;3800.0;201.0;;120.0;3.0;3.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;31.666666666666668
cruzeiro velho;2700.0;57.0;;90.0;3.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;30.0
asa norte;6100.0;33.0;;127.0;3.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;48.031496062992126
sudoeste;6300.0;23.0;750.0;200.0;4.0;3.0;2.0;2020-04-01;-47.9191019049996;-15.799648437999599;31.5
recanto das emas;800.0;42.0;;100.0;2.0;3.0;2.0;2020-04-01;-48.0751881979996;-15.9053205219996;8.0
guara ii;1650.0;41.0;;80.0;2.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;20.625
taguatinga norte;5000.0;40.0;;280.0;3.0;3.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;17.857142857142858
guara i;1700.0;15.0;370.0;84.0;2.0;2.0;2.0;2020-04-01;-47.9533295639996;-15.8412440599996;20.238095238095237
taguatinga norte;1200.0;15.0;;70.0;1.0;2.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;17.142857142857142
park sul;4800.0;26.0;992.0;100.0;2.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;48.0
noroeste;7000.0;25.0;1200.0;167.0;4.0;3.0;2.0;2020-04-01;-47.88272963099961;-15.789225170999599;41.91616766467066
ceilandia norte;800.0;252.0;;150.0;1.0;2.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;5.333333333333333
setor habitacional jardim botanico;3900.0;362.0;600.0;190.0;3.0;3.0;3.0;2020-04-01;-48.0682395999996;-15.9602801389996;20.526315789473685
sudoeste;10500.0;1.0;2300.0;240.0;4.0;3.0;2.0;2020-04-01;-47.92252549399961;-15.8006985629996;43.75
centro;1500.0;156.0;;80.0;1.0;3.0;2.0;2020-04-01;-48.0828458869996;-15.8374367399996;18.75
noroeste;5300.0;9.0;1107.0;115.0;3.0;3.0;2.0;2020-04-01;-47.887949332999604;-15.786018272999597;46.08695652173913
taguatinga norte;1600.0;330.0;;100.0;1.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;16.0
riacho fundo;1600.0;152.0;;120.0;1.0;3.0;2.0;2020-04-01;-48.065813512999604;-15.8702043849996;13.333333333333334
setor habitacional jardim botanico;2750.0;12.0;500.0;200.0;3.0;3.0;3.0;2020-04-01;-47.9300930139996;-15.779971905999599;13.75
riacho fundo ii;2000.0;296.0;;190.0;1.0;3.0;3.0;2020-04-01;-48.06678537399961;-15.869492100999599;10.526315789473685
centro;1900.0;27.0;;90.0;2.0;2.0;2.0;2020-04-01;-47.3374300749996;-15.5404411019996;21.11111111111111
asa norte;5100.0;89.0;;95.0;3.0;3.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;53.68421052631579
asa norte;3500.0;95.0;1588.0;64.0;2.0;2.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;54.6875
setor habitacional jardim botanico;2500.0;15.0;540.0;110.0;1.0;2.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;22.727272727272727
asa sul;3200.0;22.0;;100.0;2.0;3.0;2.0;2020-04-01;-47.8706327579996;-15.8689720469996;32.0
aguas sul;2600.0;21.0;463.0;70.0;2.0;3.0;2.0;2020-04-01;-48.205448686999596;-15.679043810999598;37.142857142857146
noroeste;4250.0;20.0;750.0;77.0;3.0;2.0;2.0;2020-04-01;-47.9300930139996;-15.779971905999599;55.1948051948052
noroeste;5000.0;22.0;580.0;84.0;1.0;2.0;2.0;2020-04-01;-47.88272963099961;-15.789225170999599;59.523809523809526
setor habitacional jardim botanico;3800.0;16.0;600.0;280.0;3.0;3.0;2.0;2020-03-19;-47.8211662169996;-15.8866440819996;13.571428571428571
centro;5000.0;3.0;785.0;88.0;2.0;2.0;2.0;2020-03-19;-47.9574426029996;-15.8299330869996;56.81818181818182
centro;2440.0;7.0;;104.0;2.0;3.0;3.0;2020-03-19;-48.015177026999595;-15.8369248169996;23.46153846153846
lago norte;2700.0;29.0;;110.0;2.0;2.0;2.0;2020-03-19;-48.188151971999595;-15.6797820799996;24.545454545454547
asa sul;4300.0;5.0;;110.0;2.0;3.0;3.0;2020-03-19;-47.8706327579996;-15.8689720469996;39.09090909090909
centro;1700.0;0.0;;67.0;2.0;3.0;2.0;2020-03-19;-48.0828458869996;-15.8374367399996;25.37313432835821
lago sul;3800.0;21.0;;120.0;4.0;3.0;2.0;2020-03-19;-47.821022893999604;-15.8428228169996;31.666666666666668
noroeste;5200.0;2.0;850.0;110.0;4.0;3.0;3.0;2020-03-19;-47.9300930139996;-15.779971905999599;47.27272727272727
park sul;4500.0;31.0;941.0;75.0;2.0;2.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;60.0
vicente pires;4900.0;153.0;300.0;350.0;4.0;3.0;2.0;2020-03-19;-47.9957557979996;-15.7777639709996;14.0
samambaia;2300.0;20.0;;120.0;2.0;3.0;3.0;2020-03-19;-47.9300930139996;-15.779971905999599;19.166666666666668
taguatinga centro;1100.0;15.0;;80.0;2.0;2.0;2.0;2020-03-19;-47.957663843999605;-15.809166658999601;13.75
zona industrial;4995.0;147.0;1170.0;96.0;3.0;3.0;2.0;2020-03-19;-47.9540530539997;-15.8235245419996;52.03125
ceilandia centro;1220.0;18.0;1.0;120.0;2.0;3.0;2.0;2020-03-19;-47.7838185639996;-15.7735846169996;10.166666666666666
noroeste;9000.0;29.0;1500.0;178.0;1.0;3.0;3.0;2020-03-19;-47.9148066589996;-15.748099718999601;50.561797752808985
aguas sul;3300.0;7.0;590.0;100.0;3.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;33.0
taquari;2800.0;36.0;;170.0;2.0;3.0;2.0;2020-03-19;-47.7904232869996;-15.7583666319996;16.470588235294116
noroeste;4500.0;7.0;;105.0;3.0;2.0;2.0;2020-03-19;-47.88272963099961;-15.789225170999599;42.857142857142854
samambaia norte;1300.0;50.0;;70.0;1.0;3.0;3.0;2020-03-19;-47.9300930139996;-15.779971905999599;18.571428571428573
sobradinho;2200.0;2.0;;175.0;2.0;3.0;3.0;2020-03-19;-47.9300930139996;-15.779971905999599;12.571428571428571
asa norte;5200.0;23.0;;95.0;2.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;54.73684210526316
asa norte;8000.0;2.0;;99.0;2.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;80.8080808080808
aguas sul;2550.0;8.0;450.0;83.0;3.0;3.0;2.0;2020-03-19;-48.0277490319996;-16.0259588099996;30.72289156626506
aguas norte;2000.0;7.0;;85.0;3.0;2.0;2.0;2020-03-19;-48.0103255859996;-15.8323256209996;23.529411764705884
taguatinga centro;1800.0;13.0;;120.0;3.0;3.0;2.0;2020-03-19;-47.7782100459996;-15.763824520999599;15.0
jardins mangueiral;1600.0;15.0;287.0;80.0;2.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;20.0
lago norte;10000.0;38.0;;250.0;4.0;3.0;3.0;2020-03-19;-47.9300930139996;-15.779971905999599;40.0
jardins mangueiral;1600.0;21.0;288.0;80.0;2.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;20.0
asa norte;6100.0;13.0;1100.0;128.0;3.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;47.65625
asa norte;10300.0;7.0;;100.0;2.0;3.0;2.0;2020-03-19;-47.8467418249996;-15.787674935999599;103.0
setor habitacional jardim botanico;2950.0;0.0;590.0;120.0;4.0;3.0;3.0;2020-03-19;-47.80210735099961;-15.8760603479996;24.583333333333332
setor habitacional jardim botanico;3900.0;365.0;387.0;230.0;3.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;16.956521739130434
taguatinga centro;3000.0;20.0;;180.0;1.0;3.0;2.0;2020-03-19;-47.7974211569996;-15.6420052489996;16.666666666666668
samambaia norte;1600.0;66.0;;120.0;2.0;3.0;3.0;2020-03-19;-47.9300930139996;-15.779971905999599;13.333333333333334
asa norte;12500.0;2.0;2100.0;136.0;3.0;3.0;3.0;2020-03-19;-47.9300930139996;-15.779971905999599;91.91176470588235
centro;3100.0;0.0;467.0;76.0;2.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;40.78947368421053
vicente pires;4000.0;3.0;100.0;200.0;3.0;3.0;3.0;2020-03-19;-47.828894316999595;-15.639296940999598;20.0
sobradinho;4000.0;217.0;;235.0;2.0;3.0;2.0;2020-03-19;-47.77980464799961;-15.658697644999599;17.02127659574468
samambaia norte;1000.0;112.0;;112.0;1.0;3.0;2.0;2020-03-19;-48.079686748999606;-15.859593322999599;8.928571428571429
grande colorado;2600.0;53.0;360.0;200.0;2.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;13.0
asa norte;4700.0;0.0;;106.0;2.0;3.0;2.0;2020-03-19;-47.8875745599996;-15.772691390999599;44.339622641509436
aguas norte;3500.0;5.0;917.0;115.0;3.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;30.434782608695652
noroeste;5700.0;21.0;900.0;148.0;4.0;3.0;2.0;2020-03-19;-47.88272963099961;-15.789225170999599;38.513513513513516
noroeste;6000.0;40.0;1079.0;129.0;4.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;46.51162790697674
setor habitacional jardim botanico;2800.0;16.0;600.0;195.0;2.0;3.0;3.0;2020-03-19;-47.9300930139996;-15.779971905999599;14.35897435897436
samambaia norte;900.0;188.0;;73.0;2.0;2.0;2.0;2020-03-19;-48.1924171419996;-15.678927629999599;12.32876712328767
asa sul;5000.0;7.0;;168.0;3.0;3.0;3.0;2020-03-19;-47.9223250729996;-15.822151772999597;29.761904761904763
centro;1400.0;365.0;;120.0;2.0;3.0;3.0;2020-03-19;-47.8111905929996;-15.657133655999598;11.666666666666666
asa sul;3750.0;29.0;;150.0;1.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;25.0
santa maria;950.0;113.0;;100.0;2.0;3.0;2.0;2020-03-19;-47.9065555019996;-15.777520209999599;9.5
taguatinga norte;1500.0;6.0;280.0;78.0;1.0;2.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;19.23076923076923
grande colorado;2400.0;106.0;;100.0;2.0;2.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;24.0
ceilandia norte;1300.0;2.0;;140.0;2.0;3.0;3.0;2020-03-19;-47.9300930139996;-15.779971905999599;9.285714285714286
asa norte;5100.0;76.0;;95.0;3.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;53.68421052631579
aguas sul;2100.0;365.0;;80.0;3.0;3.0;2.0;2020-03-19;-48.0360108679996;-15.8393215539996;26.25
guara ii;2886.0;16.0;618.0;82.0;1.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;35.19512195121951
setor leste;1510.0;98.0;;73.0;1.0;3.0;2.0;2020-03-19;-47.8039852999996;-15.6399946249996;20.684931506849313
taguatinga norte;3300.0;42.0;;200.0;1.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;16.5
guara i;8800.0;148.0;;220.0;3.0;3.0;3.0;2020-03-19;-47.99607203899961;-15.782156445999599;40.0
centro;1850.0;4.0;450.0;80.0;3.0;2.0;2.0;2020-03-19;-48.1412631829996;-15.8097858349996;23.125
riacho fundo ii;2000.0;283.0;;190.0;1.0;3.0;3.0;2020-03-19;-48.06678537399961;-15.869492100999599;10.526315789473685
noroeste;4250.0;7.0;750.0;77.0;3.0;2.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;55.1948051948052
asa norte;3500.0;82.0;1588.0;64.0;2.0;2.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;54.6875
lago sul;5300.0;118.0;;326.0;3.0;2.0;3.0;2020-03-19;-48.195816659999714;-15.686830167999599;16.257668711656443
noroeste;5000.0;2.0;;91.0;3.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;54.94505494505494
asa norte;5100.0;6.0;;95.0;3.0;3.0;2.0;2020-03-19;-47.8847407649996;-15.7532661069996;53.68421052631579
guara i;3000.0;2.0;;170.0;2.0;3.0;2.0;2020-03-19;-47.8099032129996;-15.658867522999596;17.647058823529413
guara ii;3700.0;8.0;;290.0;4.0;3.0;2.0;2020-03-19;-47.9300930139996;-15.779971905999599;12.758620689655173
guara i;2500.0;68.0;;200.0;3.0;3.0;3.0;2020-03-19;-47.9533295639996;-15.8412440599996;12.5
sudoeste;6300.0;10.0;750.0;200.0;4.0;3.0;2.0;2020-03-19;-47.9191019049996;-15.799648437999599;31.5
centro;3000.0;56.0;;150.0;2.0;3.0;2.0;2020-03-19;-48.0828458869996;-15.8374367399996;20.0
