;AREAP;qual;perc_qual_AP
26999;3304557999152;15;0.021874635179946717
27000;3304557999152;16;0.011608852939041497
27001;3304557999152;17;0.004247671696728234
27004;3304557999153;1;0.190492478371606
27006;3304557999153;2;0.03228162895583308
27007;3304557999153;3;0.053541441274451367
27008;3304557999153;4;0.14128005491555057
27009;3304557999153;5;0.049791015779320734
27010;3304557999153;6;0.038355547567784525
27011;3304557999153;7;0.03991595660937007
27012;3304557999153;8;0.10771797446287092
27013;3304557999153;9;0.045413607151460506
27014;3304557999153;10;0.03161168797784852
27015;3304557999153;11;0.1692012187563319
27016;3304557999153;12;0.017293704117273344
27017;3304557999153;13;0.011915544428733563
27018;3304557999153;14;0.007454688775256193
27019;3304557999153;15;0.04359596510470922
27020;3304557999153;16;0.014632854953861244
27021;3304557999153;17;0.00550463079773818
27024;3304557999154;1;0.19922703594546617
27026;3304557999154;2;0.03058620551848349
27027;3304557999154;3;0.05240194278814814
27028;3304557999154;4;0.12178027144673284
27029;3304557999154;5;0.04589959804622401
27030;3304557999154;6;0.034924072199882104
27031;3304557999154;7;0.042933846756991446
27032;3304557999154;8;0.09980278435635295
27033;3304557999154;9;0.032619982626201194
27034;3304557999154;10;0.03774003320755303
27035;3304557999154;11;0.1827769218746781
27036;3304557999154;12;0.013955388190038321
27037;3304557999154;13;0.015898648437734076
27038;3304557999154;14;0.01789104954150825
27039;3304557999154;15;0.05365658748719477
27040;3304557999154;16;0.014126695112903877
27041;3304557999154;17;0.0037789364639073514
27043;3304557999155;1;0.16597436106916816
27045;3304557999155;2;0.03091801166922304
27046;3304557999155;3;0.04281122368191529
27047;3304557999155;4;0.10393695816468343
27048;3304557999155;5;0.03758135094084378
27049;3304557999155;6;0.036218394266174174
27050;3304557999155;7;0.039142979585196136
27051;3304557999155;8;0.11046102766491254
27052;3304557999155;9;0.035328967889133873
27053;3304557999155;10;0.03937987628770662
27054;3304557999155;11;0.21016205999169543
27055;3304557999155;12;0.020136780469943997
27056;3304557999155;13;0.018115634728589593
27057;3304557999155;14;0.016555138216175238
27058;3304557999155;15;0.06372603739547858
27059;3304557999155;16;0.020524878995029694
27060;3304557999155;17;0.009026318984130251
27063;3304557999156;1;0.2261725590161208
27065;3304557999156;2;0.04328534849229353
27066;3304557999156;3;0.05350003700843358
27067;3304557999156;4;0.10973518943995936
27068;3304557999156;5;0.05440578985136884
27069;3304557999156;6;0.0491127144243622
27070;3304557999156;7;0.044713251249042046
27071;3304557999156;8;0.10121693860402456
27072;3304557999156;9;0.03326153347844352
27073;3304557999156;10;0.030495150296793037
27074;3304557999156;11;0.15195962817273148
27075;3304557999156;12;0.010680351693574399
27076;3304557999156;13;0.015518089412951401
27077;3304557999156;14;0.01048240579012719
27078;3304557999156;15;0.039958140642128784
27079;3304557999156;16;0.01707639920712744
27080;3304557999156;17;0.008426473220517807
27083;3304557999157;1;0.1096180727058999
27085;3304557999157;2;0.016975711522995696
27086;3304557999157;3;0.025805091420266373
27087;3304557999157;4;0.08047548498344012
27088;3304557999157;5;0.021067588627299776
27089;3304557999157;6;0.027774079368104734
27090;3304557999157;7;0.02685475475014298
27091;3304557999157;8;0.0712802919381426
27092;3304557999157;9;0.02053474416796821
27093;3304557999157;10;0.02756608116957757
27094;3304557999157;11;0.17881765921977585
27095;3304557999157;12;0.026647604444909604
27096;3304557999157;13;0.0341804669874611
27097;3304557999157;14;0.03537619726359205
27098;3304557999157;15;0.15672576425138035
27099;3304557999157;16;0.08722772795545092
27100;3304557999157;17;0.05307267922359217
27102;3304557999158;1;0.08985967895830997
27104;3304557999158;2;0.013813978700978892
27105;3304557999158;3;0.01523626620754127
27106;3304557999158;4;0.06860048189360259
27107;3304557999158;5;0.01462754290813105
27108;3304557999158;6;0.018687392245664233
27109;3304557999158;7;0.018695353363327102
27110;3304557999158;8;0.07012739863225548
27111;3304557999158;9;0.019748138324908782
27112;3304557999158;10;0.026646148754480427
27113;3304557999158;11;0.20435262951598018
27114;3304557999158;12;0.030374532592655712
27115;3304557999158;13;0.04096323435619099
27116;3304557999158;14;0.04060598226036448
27117;3304557999158;15;0.17056456053342556
27118;3304557999158;16;0.10064683631656074
27119;3304557999158;17;0.05644984443562246
27122;3304557999159;1;0.10364801428403661
27124;3304557999159;2;0.020549876677167535
27125;3304557999159;3;0.02746995687891279
27126;3304557999159;4;0.07967223044947574
27127;3304557999159;5;0.023538303794746293
27128;3304557999159;6;0.021395350777256142
27129;3304557999159;7;0.022761089464536245
27130;3304557999159;8;0.0786381788376713
27131;3304557999159;9;0.01860623708273548
27132;3304557999159;10;0.03038956585498958
27133;3304557999159;11;0.19283719589765627
27134;3304557999159;12;0.029685097124848188
27135;3304557999159;13;0.030026678794563215
27136;3304557999159;14;0.037308187232869244
27137;3304557999159;15;0.14892995746216584
27138;3304557999159;16;0.09481241245619856
27139;3304557999159;17;0.03973166693017075
27142;3304557999160;1;0.17821169747661686
27144;3304557999160;2;0.030024641467655343
27145;3304557999160;3;0.0421741284340039
27146;3304557999160;4;0.0979075468933623
27147;3304557999160;5;0.04202079155174391
27148;3304557999160;6;0.03244418177112423
27149;3304557999160;7;0.03392039966014393
27150;3304557999160;8;0.08222324420992969
27151;3304557999160;9;0.029152249681089266
27152;3304557999160;10;0.028423223489705853
27153;3304557999160;11;0.14965114624740228
27154;3304557999160;12;0.022188484767532362
27155;3304557999160;13;0.021007851976798313
27156;3304557999160;14;0.026710236973914992
27157;3304557999160;15;0.09490175337192332
27158;3304557999160;16;0.057957027153934686
27159;3304557999160;17;0.03108139487311868
27162;3304557999161;1;0.11352818167705987
27164;3304557999161;2;0.02161706423167058
27165;3304557999161;3;0.026217350642540913
27166;3304557999161;4;0.07766495455943526
27167;3304557999161;5;0.023305855243174183
27168;3304557999161;6;0.02360314244778581
27169;3304557999161;7;0.02764774596860317
27170;3304557999161;8;0.09252107278931866
27171;3304557999161;9;0.029968724777911897
27172;3304557999161;10;0.03547821875629652
27173;3304557999161;11;0.24351468237960244
27174;3304557999161;12;0.037070282233013944
27175;3304557999161;13;0.038362774157407395
27176;3304557999161;14;0.025507124612518996
27177;3304557999161;15;0.11809715164225419
27178;3304557999161;16;0.04113435228630431
27179;3304557999161;17;0.024761321595101624
27182;3304557999162;1;0.20108570506117274
27184;3304557999162;2;0.03795325394827596
27185;3304557999162;3;0.05407207232277141
27186;3304557999162;4;0.12301784403949498
27187;3304557999162;5;0.04510993542096899
27188;3304557999162;6;0.039143626849115584
27189;3304557999162;7;0.04450557058083644
27190;3304557999162;8;0.12813276787223415
27191;3304557999162;9;0.03998863632687667
27192;3304557999162;10;0.03132284959421373
27193;3304557999162;11;0.1779468665981369
27194;3304557999162;12;0.009627315736374546
27195;3304557999162;13;0.009023468232664613
27196;3304557999162;14;0.009949723114967328
27197;3304557999162;15;0.03402732097791487
27198;3304557999162;16;0.01293361031238616
27199;3304557999162;17;0.0021594330115948072
27202;3304557999163;1;0.1843208653903272
27204;3304557999163;2;0.042368259365837324
27205;3304557999163;3;0.0467654800061707
27206;3304557999163;4;0.11624390573362865
27207;3304557999163;5;0.047633342932543114
27208;3304557999163;6;0.04359403911418512
27209;3304557999163;7;0.036085692619862844
27210;3304557999163;8;0.1194318757037256
27211;3304557999163;9;0.038051195272781786
27212;3304557999163;10;0.03478036216514913
27213;3304557999163;11;0.2144372094733842
27214;3304557999163;12;0.009600530264719569
27215;3304557999163;13;0.009681492028142913
27216;3304557999163;14;0.010533905713827662
27217;3304557999163;15;0.035130931507991604
27218;3304557999163;16;0.00965534694218306
27219;3304557999163;17;0.0016855657655391978
27221;3304557999164;1;0.22933934139268428
27223;3304557999164;2;0.03758296116823139
27224;3304557999164;3;0.05328784563929347
27225;3304557999164;4;0.1543713047296026
27226;3304557999164;5;0.03954107786419777
27227;3304557999164;6;0.04191806175678174
27228;3304557999164;7;0.04054637383661476
27229;3304557999164;8;0.10217305760941285
27230;3304557999164;9;0.02981780449501844
27231;3304557999164;10;0.03578951679517373
27232;3304557999164;11;0.16965502350384146
27233;3304557999164;12;0.00752740916272872
27234;3304557999164;13;0.011029384759524644
27235;3304557999164;14;0.011384150671075793
27236;3304557999164;15;0.02361045881230976
27237;3304557999164;16;0.010003343820839086
27238;3304557999164;17;0.0024228839826693394
27241;3304557999165;1;0.2072343080384453
27243;3304557999165;2;0.04918098429010079
27244;3304557999165;3;0.060737266935451846
27245;3304557999165;4;0.1091333592672817
27246;3304557999165;5;0.04134051747051755
27247;3304557999165;6;0.04576063528832638
27248;3304557999165;7;0.04812892194065792
27249;3304557999165;8;0.07912631878480199
27250;3304557999165;9;0.03323247430454809
27251;3304557999165;10;0.021595704224928184
27252;3304557999165;11;0.10071640704687738
27253;3304557999165;12;0.011092818042150183
27254;3304557999165;13;0.01686153973066955
27255;3304557999165;14;0.015913168624693916
27256;3304557999165;15;0.07882871318216422
27257;3304557999165;16;0.05062673990922348
27258;3304557999165;17;0.030490122919161353
27260;3304557999166;1;0.25324191072215907
27262;3304557999166;2;0.0458681598000912
27263;3304557999166;3;0.06537306408780147
27264;3304557999166;4;0.14732935813551445
27265;3304557999166;5;0.06312277211549047
27266;3304557999166;6;0.044885788097737085
27267;3304557999166;7;0.05270961728566211
27268;3304557999166;8;0.11951037317591391
27269;3304557999166;9;0.03964581181380368
27270;3304557999166;10;0.025158494889822258
27271;3304557999166;11;0.11479422741747466
27272;3304557999166;12;0.006716351391997875
27273;3304557999166;13;0.003426501644739336
27274;3304557999166;14;0.005319366219985255
27275;3304557999166;15;0.009211111911184962
27276;3304557999166;16;0.00257539698987989
27277;3304557999166;17;0.0011116943007422795
27280;3304557999167;1;0.15134655750112752
27282;3304557999167;2;0.024486746585017063
27283;3304557999167;3;0.03727204078837021
27284;3304557999167;4;0.09027129501864764
27285;3304557999167;5;0.03278671276484988
27286;3304557999167;6;0.028473377546919403
27287;3304557999167;7;0.03265895255778422
27288;3304557999167;8;0.08114632389953122
27289;3304557999167;9;0.026948266029416277
27290;3304557999167;10;0.03605629665023078
27291;3304557999167;11;0.17591650732981026
27292;3304557999167;12;0.02484558645613468
27293;3304557999167;13;0.02749646575503769
27294;3304557999167;14;0.03089709784364833
27295;3304557999167;15;0.11218127565141062
27296;3304557999167;16;0.05741475838294836
27297;3304557999167;17;0.029801739239115655
27300;3304557999168;1;0.1543755743608856
27302;3304557999168;2;0.037158706180907
27303;3304557999168;3;0.03987930658376143
27304;3304557999168;4;0.12163771402615217
27305;3304557999168;5;0.02663967930722214
27306;3304557999168;6;0.03769907753551175
27307;3304557999168;7;0.042811765747435886
27308;3304557999168;8;0.11229896667093313
27309;3304557999168;9;0.03442298845841255
27310;3304557999168;10;0.03429549675072379
27311;3304557999168;11;0.23167431656877058
27312;3304557999168;12;0.01629775315158045
27313;3304557999168;13;0.014792063886611046
27314;3304557999168;14;0.0146348714003337
27315;3304557999168;15;0.05400731145662757
27316;3304557999168;16;0.019160606045239014
27317;3304557999168;17;0.00821380186889222
27320;3304557999169;1;0.11329961292337047
27322;3304557999169;2;0.01655207992171036
27323;3304557999169;3;0.030953100827373594
27324;3304557999169;4;0.10232853569410319
27325;3304557999169;5;0.021663450499293267
27326;3304557999169;6;0.029748559044751953
27327;3304557999169;7;0.03664766998832174
27328;3304557999169;8;0.09645017079458025
27329;3304557999169;9;0.03370767316906666
27330;3304557999169;10;0.046867634390091104
27331;3304557999169;11;0.2508487125284032
27332;3304557999169;12;0.020989526425191474
27333;3304557999169;13;0.029925986528489386
27334;3304557999169;14;0.035272240982152016
27335;3304557999169;15;0.09698753961672707
27336;3304557999169;16;0.028504947744633562
27337;3304557999169;17;0.009252558921740414
27340;3304557999170;1;0.17189704141120749
27342;3304557999170;2;0.027755222538386578
27343;3304557999170;3;0.04341293860737751
27344;3304557999170;4;0.11635903939379334
27345;3304557999170;5;0.047646633147897896
27346;3304557999170;6;0.039306731007496196
27347;3304557999170;7;0.048682907053378834
27348;3304557999170;8;0.09641976656563025
27349;3304557999170;9;0.03560316909979316
27350;3304557999170;10;0.039385057589316465
27351;3304557999170;11;0.2008790101651588
27352;3304557999170;12;0.019255263572504847
27353;3304557999170;13;0.014936059220292343
27354;3304557999170;14;0.012338380907684876
27355;3304557999170;15;0.05417281638456348
27356;3304557999170;16;0.01916674334861489
27357;3304557999170;17;0.012783219986903308
27359;3304904001001;1;0.1850450210630688
27361;3304904001001;2;0.03419150825742596
27362;3304904001001;3;0.06054136435836267
27363;3304904001001;4;0.12170898166060656
27364;3304904001001;5;0.048864061971888854
27365;3304904001001;6;0.043760084570522606
27366;3304904001001;7;0.05160595270677266
27367;3304904001001;8;0.10772218984505484
27368;3304904001001;9;0.04171793482162176
27369;3304904001001;10;0.03804243086145673
27370;3304904001001;11;0.19888254698328015
27371;3304904001001;12;0.011755450615815106
27372;3304904001001;13;0.008425286222184492
27373;3304904001001;14;0.009750643141387925
27374;3304904001001;15;0.027088002501173623
27375;3304904001001;16;0.006459328548612275
27376;3304904001001;17;0.004439211870765021
27379;3304904001002;1;0.20828991779981065
27381;3304904001002;2;0.03246396820602047
27382;3304904001002;3;0.05355060156418594
27383;3304904001002;4;0.13402076163012558
27384;3304904001002;5;0.06715138419104036
27385;3304904001002;6;0.048584634352193054
27386;3304904001002;7;0.05537061574487718
27387;3304904001002;8;0.10681800619534337
27388;3304904001002;9;0.038735470490424105
27389;3304904001002;10;0.03889147539187047
27390;3304904001002;11;0.1712306166515617
27391;3304904001002;12;0.006609845160793971
27392;3304904001002;13;0.008298204903705086
27393;3304904001002;14;0.00584987489839682
27394;3304904001002;15;0.018589368432411456
27395;3304904001002;16;0.004877267466684247
27396;3304904001002;17;0.0006679869205556688
27399;3304904001003;1;0.2556466255923695
27401;3304904001003;2;0.046252862397677855
27402;3304904001003;3;0.07145438433286273
27403;3304904001003;4;0.12821357699000724
27404;3304904001003;5;0.07299251740708786
27405;3304904001003;6;0.058011626236931485
27406;3304904001003;7;0.05865106512493572
27407;3304904001003;8;0.109298661351804
27408;3304904001003;9;0.042327024811786185
27409;3304904001003;10;0.029970914633563953
27410;3304904001003;11;0.11010567751865026
27411;3304904001003;12;0.0005944827768038169
27412;3304904001003;13;0.002414741124427941
27413;3304904001003;14;0.004911853448119977
27414;3304904001003;15;0.005749862473024279
27415;3304904001003;16;0.0022846076667374145
27416;3304904001003;17;0.0011195161132100196
27418;3304904001004;1;0.22917365860206262
27420;3304904001004;2;0.05188033455317033
27421;3304904001004;3;0.08278229141288071
27422;3304904001004;4;0.1253064453885917
27423;3304904001004;5;0.06844979916650568
27424;3304904001004;6;0.048108315277984495
27425;3304904001004;7;0.07112035702199779
27426;3304904001004;8;0.10216989692238188
27427;3304904001004;9;0.03534158504410883
27428;3304904001004;10;0.0344294758831826
27429;3304904001004;11;0.12118893556315921
27430;3304904001004;12;0.005524247859701372
27431;3304904001004;13;0.00311696787980534
27432;3304904001004;14;0.0037157448166228956
27433;3304904001004;15;0.01389585167728146
27434;3304904001004;16;0.0037960929305633287
27437;3304904001005;1;0.178539795077347
27439;3304904001005;2;0.03340264913932404
27440;3304904001005;3;0.055288321760148196
27441;3304904001005;4;0.13216350343358307
27442;3304904001005;5;0.06550625023809584
27443;3304904001005;6;0.037587887813967935
27444;3304904001005;7;0.04288326810748836
27445;3304904001005;8;0.11487227345284072
27446;3304904001005;9;0.04907397755710223
27447;3304904001005;10;0.04197835672392722
27448;3304904001005;11;0.19192934966764033
27449;3304904001005;12;0.00726233334679595
27450;3304904001005;13;0.009948606238128084
27451;3304904001005;14;0.006559527940434066
27452;3304904001005;15;0.01787059873229746
27453;3304904001005;16;0.012924101027933671
27454;3304904001005;17;0.002209199742945644
27457;3304904001006;1;0.20208387917090365
27459;3304904001006;2;0.04177104951411148
27460;3304904001006;3;0.051547489460649965
27461;3304904001006;4;0.11969752404218956
27462;3304904001006;5;0.06491963033860058
27463;3304904001006;6;0.04776846490699633
27464;3304904001006;7;0.06557750859698554
27465;3304904001006;8;0.10608281773124857
27466;3304904001006;9;0.03973382184071797
27467;3304904001006;10;0.037769827315321615
27468;3304904001006;11;0.17598478859095215
27469;3304904001006;12;0.006473851067458405
27470;3304904001006;13;0.011166089913096955
27471;3304904001006;14;0.006314869280495444
27472;3304904001006;15;0.01756407264561103
27473;3304904001006;16;0.005012590356084221
27474;3304904001006;17;0.0005317252285767143
27476;3304904001007;1;0.19629085878198785
27478;3304904001007;2;0.040878652070816014
27479;3304904001007;3;0.06330411039351057
27480;3304904001007;4;0.14658475152145198
27481;3304904001007;5;0.06719672427590725
27482;3304904001007;6;0.04514681958993755
27483;3304904001007;7;0.04508608238037454
27484;3304904001007;8;0.11338246831000201
27485;3304904001007;9;0.03563418456683685
27486;3304904001007;10;0.040681368231905594
27487;3304904001007;11;0.1657439145497405
27488;3304904001007;12;0.007165905625037755
27489;3304904001007;13;0.010141419039173559
27490;3304904001007;14;0.005584452161515198
27491;3304904001007;15;0.010228418262040193
27492;3304904001007;16;0.003716693032817264
27493;3304904001007;17;0.003233177206945381
27495;3304904001008;1;0.15063673605485733
27497;3304904001008;2;0.029820846610336082
27498;3304904001008;3;0.04146213327286311
27499;3304904001008;4;0.10497924948762372
27500;3304904001008;5;0.038007917098880344
27501;3304904001008;6;0.03489020560200914
27502;3304904001008;7;0.04302268859463867
27503;3304904001008;8;0.0968734192571672
27504;3304904001008;9;0.038274318940839415
27505;3304904001008;10;0.04107310776143555
27506;3304904001008;11;0.2486685280400051
27507;3304904001008;12;0.02066299884594063
27508;3304904001008;13;0.01650496729165958
27509;3304904001008;14;0.013045035729786656
27510;3304904001008;15;0.058555716556397096
27511;3304904001008;16;0.016681089735692683
27512;3304904001008;17;0.006841041119867711
27515;3304904001009;1;0.17669387411870308
27517;3304904001009;2;0.03853655443587014
27518;3304904001009;3;0.060037291671427476
27519;3304904001009;4;0.11777656980084804
27520;3304904001009;5;0.041434423789239845
27521;3304904001009;6;0.05012099764642878
27522;3304904001009;7;0.04964153435425559
27523;3304904001009;8;0.10666256245584838
27524;3304904001009;9;0.030416965747263085
27525;3304904001009;10;0.042338971882695156
27526;3304904001009;11;0.2128408303565401
27527;3304904001009;12;0.014111835926877644
27528;3304904001009;13;0.011293055016979957
27529;3304904001009;14;0.010818530165270268
27530;3304904001009;15;0.026946615474145025
27531;3304904001009;16;0.007696381150609545
27532;3304904001009;17;0.0026330060069978266
27535;3304904001010;1;0.19606964822068257
27537;3304904001010;2;0.03490486341220028
27538;3304904001010;3;0.05206196531773319
27539;3304904001010;4;0.12241837608891193
27540;3304904001010;5;0.05683237759911907
27541;3304904001010;6;0.03948280254458563
27542;3304904001010;7;0.051575207234058076
27543;3304904001010;8;0.10650280853310723
27544;3304904001010;9;0.043911791379219786
27545;3304904001010;10;0.03782292891534315
27546;3304904001010;11;0.1845988706658218
27547;3304904001010;12;0.008518778704898625
27548;3304904001010;13;0.010339068236892849
27549;3304904001010;14;0.009210280904037693
27550;3304904001010;15;0.02796867497232803
27551;3304904001010;16;0.012119395296698473
27552;3304904001010;17;0.005662161974361691
27554;3304904001011;1;0.24199745888244262
27556;3304904001011;2;0.05059765459118696
27557;3304904001011;3;0.07267043162715921
27558;3304904001011;4;0.13723648698277832
27559;3304904001011;5;0.07239222772599793
27560;3304904001011;6;0.04168524500856268
27561;3304904001011;7;0.05198942991327641
27562;3304904001011;8;0.106692210557812
27563;3304904001011;9;0.04054865202479266
27564;3304904001011;10;0.03122861952688338
27565;3304904001011;11;0.12653860270132508
27566;3304904001011;12;0.0059029662783007635
27567;3304904001011;13;0.004264698683048163
27568;3304904001011;14;0.003378889203411815
27569;3304904001011;15;0.00774128469439778
27570;3304904001011;16;0.003896510825611262
27571;3304904001011;17;0.0012386307730132774
27574;3304904001012;1;0.28287927109690925
27576;3304904001012;2;0.05004841540400074
27577;3304904001012;3;0.08241136206176124
27578;3304904001012;4;0.11516119206977175
27579;3304904001012;5;0.08772337164114324
27580;3304904001012;6;0.053881432978635395
27581;3304904001012;7;0.05712473487215291
27582;3304904001012;8;0.08907866278686606
27583;3304904001012;9;0.03031445331021459
27584;3304904001012;10;0.03815117649414678
27585;3304904001012;11;0.1017237231437241
27586;3304904001012;12;0.003044148622636348
27587;3304904001012;13;0.0031141288542651207
27588;3304904001012;14;0.001751961682409827
27589;3304904001012;15;0.0031727423405777965
27590;3304904001012;16;0.000419222640785003
27593;3304904001013;1;0.15516298414542395
27595;3304904001013;2;0.034042884430909734
27596;3304904001013;3;0.03653845438129659
27597;3304904001013;4;0.10826068594170334
27598;3304904001013;5;0.052894315920437945
27599;3304904001013;6;0.04426012290647716
27600;3304904001013;7;0.04061821521566367
27601;3304904001013;8;0.10907121978933489
27602;3304904001013;9;0.034452525123882236
27603;3304904001013;10;0.04732859671486145
27604;3304904001013;11;0.23143720533341436
27605;3304904001013;12;0.014728305907993157
27606;3304904001013;13;0.01647307077139086
27607;3304904001013;14;0.01118228986225223
27608;3304904001013;15;0.04373886789574391
27609;3304904001013;16;0.013770821133435364
27610;3304904001013;17;0.006039434525779079
27613;3304904001014;1;0.22122585919450327
27615;3304904001014;2;0.05537088463500193
27616;3304904001014;3;0.060301325677463345
27617;3304904001014;4;0.12221068258881612
27618;3304904001014;5;0.08192581530044198
27619;3304904001014;6;0.04291700179767754
27620;3304904001014;7;0.05555379742525378
27621;3304904001014;8;0.09842606617721257
27622;3304904001014;9;0.03791448456218097
27623;3304904001014;10;0.039026880242070856
27624;3304904001014;11;0.15504591064214437
27625;3304904001014;12;0.0027937908238136124
27626;3304904001014;13;0.0030596939173854823
27627;3304904001014;14;0.002674041735983677
27628;3304904001014;15;0.014036614470242076
27629;3304904001014;16;0.004225143192946236
27630;3304904001014;17;0.003292007616861915
27633;3304904001015;1;0.18207176647007547
27635;3304904001015;2;0.031027716498016878
27636;3304904001015;3;0.05255100165405419
27637;3304904001015;4;0.11536165509738235
27638;3304904001015;5;0.05293057647767479
27639;3304904001015;6;0.04318473652546838
27640;3304904001015;7;0.04722540072546892
27641;3304904001015;8;0.11186531218399715
27642;3304904001015;9;0.03563190175766283
27643;3304904001015;10;0.047563094251165644
27644;3304904001015;11;0.20348073249339033
27645;3304904001015;12;0.007919507310408939
27646;3304904001015;13;0.01110320226984962
27647;3304904001015;14;0.01188315177798034
27648;3304904001015;15;0.03321963868454765
27649;3304904001015;16;0.011935430008146104
27650;3304904001015;17;0.001045175814710399
27652;3304904001016;1;0.20519077260190505
27654;3304904001016;2;0.043545450513931966
27655;3304904001016;3;0.047199982337814056
27656;3304904001016;4;0.1152732757575273
27657;3304904001016;5;0.05703824039809951
27658;3304904001016;6;0.04060256342226168
27659;3304904001016;7;0.03412072654236444
27660;3304904001016;8;0.10478945451736545
27661;3304904001016;9;0.04218875460337591
27662;3304904001016;10;0.03357864606392793
27663;3304904001016;11;0.21951476524182162
27664;3304904001016;12;0.014310194380288707
27665;3304904001016;13;0.00874704967392581
27666;3304904001016;14;0.0088104398229602
27667;3304904001016;15;0.01582143491651249
27668;3304904001016;16;0.007795113985523308
27669;3304904001016;17;0.001473135220394627
27672;3304904001017;1;0.18424459098317472
27674;3304904001017;2;0.04040764610913852
27675;3304904001017;3;0.056151693743311776
27676;3304904001017;4;0.10106418381081719
27677;3304904001017;5;0.047188152150117894
27678;3304904001017;6;0.044338467604842606
27679;3304904001017;7;0.0445683750902934
27680;3304904001017;8;0.10047304860010016
27681;3304904001017;9;0.042627066158933996
27682;3304904001017;10;0.03662046663503242
27683;3304904001017;11;0.20405016449002475
27684;3304904001017;12;0.019254394119006753
27685;3304904001017;13;0.011933343472457473
27686;3304904001017;14;0.011466335315944744
27687;3304904001017;15;0.03304428452366473
27688;3304904001017;16;0.015541728679681125
27689;3304904001017;17;0.007026058513457792
27691;3304904001018;1;0.3149427653669326
27693;3304904001018;2;0.06637542603068819
27694;3304904001018;3;0.06938368495057436
27695;3304904001018;4;0.12071594921460516
27696;3304904001018;5;0.10117472574993391
27697;3304904001018;6;0.05482092536004164
27698;3304904001018;7;0.05673532179818971
27699;3304904001018;8;0.08890286630499042
27700;3304904001018;9;0.03262567319020295
27701;3304904001018;10;0.027629299949008902
27702;3304904001018;11;0.05678355292247411
27703;3304904001018;12;0.0013482862115710426
27704;3304904001018;13;0.0022728822334503918
27705;3304904001018;14;0.001648733452568414
27706;3304904001018;15;0.0029689146894963754
27707;3304904001018;16;0.0016709925752717452
27709;3304904002001;1;0.2378821298659434
27711;3304904002001;2;0.048613749845186446
27712;3304904002001;3;0.07427755313806217
27713;3304904002001;4;0.13317157704372695
27714;3304904002001;5;0.08606694809120215
27715;3304904002001;6;0.0528702374407656
27716;3304904002001;7;0.053083311590769615
27717;3304904002001;8;0.10886395706926388
27718;3304904002001;9;0.031908448561004006
27719;3304904002001;10;0.03325751589639985
27720;3304904002001;11;0.12063994258878889
27721;3304904002001;12;0.001872848625448111
27722;3304904002001;13;0.0035752125437098843
27723;3304904002001;14;0.0032208119614295814
27724;3304904002001;15;0.007989982447914339
27725;3304904002001;16;0.0015433038467317466
27726;3304904002001;17;0.0011624694436533402
27729;3304904002002;1;0.2715456861948316
27731;3304904002002;2;0.05105046810869498
27732;3304904002002;3;0.07606647221267934
27733;3304904002002;4;0.13725912739973298
27734;3304904002002;5;0.059388804308886656
27735;3304904002002;6;0.04826696968294467
27736;3304904002002;7;0.04700641569274635
27737;3304904002002;8;0.1088810522749168
27738;3304904002002;9;0.028696455585291252
27739;3304904002002;10;0.029815505915678168
27740;3304904002002;11;0.11309616774384708
27741;3304904002002;12;0.003586098533030588
27742;3304904002002;13;0.002771649162961687
27743;3304904002002;14;0.005059117057766418
27744;3304904002002;15;0.009762478568469285
27745;3304904002002;16;0.00605234287986415
27746;3304904002002;17;0.0016951886776580788
27749;3304904002003;1;0.23786514950673943
27751;3304904002003;2;0.04730769191181147
27752;3304904002003;3;0.06098579689662746
27753;3304904002003;4;0.149927171431871
27754;3304904002003;5;0.07097992442886099
27755;3304904002003;6;0.0527387715087342
27756;3304904002003;7;0.05449205581644167
27757;3304904002003;8;0.10285689333968934
27758;3304904002003;9;0.025377740171169293
27759;3304904002003;10;0.0374927365126256
27760;3304904002003;11;0.13068918783045477
27761;3304904002003;12;0.002151565152484124
27762;3304904002003;13;0.006103545214304554
27763;3304904002003;14;0.0057745706360993266
27764;3304904002003;15;0.006820303361856929
27765;3304904002003;16;0.007316497670161139
27766;3304904002003;17;0.0011203986100687467
27769;3304904002004;1;0.3074887670699071
27771;3304904002004;2;0.06581178388664499
27772;3304904002004;3;0.07195540231891648
27773;3304904002004;4;0.1564870866754856
27774;3304904002004;5;0.08893357157579389
27775;3304904002004;6;0.038600009591808176
27776;3304904002004;7;0.05012730284702492
27777;3304904002004;8;0.09273293199449743
27778;3304904002004;9;0.028289710063015446
27779;3304904002004;10;0.028417119095599165
27780;3304904002004;11;0.06602677752016871
27781;3304904002004;12;0.0016022671435488296
27782;3304904002004;13;0.0003021736640716803
27783;3304904002004;14;0.001615187928935507
27784;3304904002004;15;0.0016099086245822643
27787;3304904002005;1;0.22727737874898232
27789;3304904002005;2;0.04159635125668259
27790;3304904002005;3;0.07471118158046179
27791;3304904002005;4;0.13551762671472453
27792;3304904002005;5;0.059423322214460526
27793;3304904002005;6;0.0421054726187033
27794;3304904002005;7;0.04962492401118137
27795;3304904002005;8;0.11029566276085714
27796;3304904002005;9;0.03895739261180061
27797;3304904002005;10;0.029436922909038626
27798;3304904002005;11;0.1539479773378889
27799;3304904002005;12;0.0033046184574387484
27800;3304904002005;13;0.007947096499727146
27801;3304904002005;14;0.005476177759042992
27802;3304904002005;15;0.012951664902996788
27803;3304904002005;16;0.006018128921826917
27804;3304904002005;17;0.0014081006941858065
27807;3304904002006;1;0.2748349672318987
27809;3304904002006;2;0.05062515638167832
