cod_mun;2000;2010
2309300;0.7103;0.7507
2309409;0.4866;0.5183
2309458;0.2952;0.3168
2309508;0.7174;0.7491
2309607;0.7783;0.8195
2309706;0.9097;0.8589
2309805;0.3485;0.4088
2309904;0.5795;0.622
2310001;0.5216;0.5092
2310100;0.448;0.4129
2310209;0.6054;0.6508
2310258;0.498;0.4472
2310308;0.3885;0.4505
2310407;0.3806;0.4899
2310506;0.4258;0.5851
2310605;0.6382;0.7779
2310704;0.5893;0.6044
2310803;0.3356;0.3448
2310852;0.456;0.6038
2310902;0.4251;0.481
2310951;0.3255;0.3283
2311009;0.6079;0.6498
2311108;0.2861;0.4109
2311207;0.4361;0.5561
2311231;0.3809;0.4412
2311264;0.2761;0.3165
2311306;0.6732;0.7132
2311355;0.2671;0.3286
2311405;0.5166;0.6041
2311504;0.5846;0.6146
2311603;0.5116;0.5729
2311702;0.4586;0.5443
2311801;0.6162;0.6437
2311900;0.4806;0.5368
2311959;0.3224;0.4053
2312007;0.4754;0.5133
2312106;0.4854;0.5138
2312205;0.4568;0.5205
2312304;0.5256;0.5558
2312403;0.62;0.6502
2312502;0.3172;0.4011
2312601;0.6423;0.6456
2312700;0.576;0.5934
2312809;0.6783;0.7396
2312908;0.8663;0.8835
2313005;0.4565;0.5155
2313104;0.585;0.644
2313203;0.4775;0.558
2313252;0.2113;0.2945
2313302;0.5144;0.579
2313351;0.3075;0.3765
2313401;0.6423;0.6651
2313500;0.3237;0.3653
2313559;0.459;0.367
2313609;0.461;0.4829
2313708;0.4761;0.5193
2313757;0.5801;0.5899
2313807;0.6793;0.7432
2313906;0.5332;0.5954
2313955;0.8123;0.8194
2314003;0.553;0.6217
2314102;0.3187;0.3244
2400109;0.7902;0.8067
2400208;0.7232;0.7395
2400307;0.5981;0.5311
2400406;0.6087;0.6403
2400505;0.6455;0.6803
2400604;0.6497;0.7142
2400703;0.6824;0.7211
2400802;0.8078;0.8732
2400901;0.4672;0.5479
2401008;0.4785;0.5043
2401107;0.7928;0.8026
2401206;0.5971;0.6243
2401305;0.5175;0.5385
2401404;0.8143;0.8314
2401453;0.6323;0.629
2401503;0.4008;0.4446
2401602;0.4341;0.4043
2401651;0.4432;0.5744
2401701;0.729;0.7169
2401800;0.7118;0.7709
2401859;0.9478;0.9797
2401909;0.6704;0.7636
2402006;0.8881;0.9163
2402105;0.5241;0.5062
2402204;0.6266;0.6545
2402303;0.6541;0.7
2402402;0.7661;0.8114
2402501;0.2568;0.4873
2402600;0.494;0.5209
2402709;0.4419;0.4344
2402808;0.4089;0.4205
2402907;0.3853;0.3724
2403004;0.7345;0.8185
2403103;0.871;0.8857
2403202;0.3451;0.4287
2403251;0.8753;1.0
2403301;0.441;0.4072
2403400;0.7634;0.8262
2403509;0.5328;0.4773
2403608;0.6856;0.6418
2403707;0.592;0.6758
2403756;0.8653;0.8539
2403806;0.6983;0.7654
2403905;0.52;0.5731
2404002;0.5952;0.6643
2404101;0.5665;0.5734
2404200;0.706;0.6884
2404309;0.5015;0.55
2404408;0.7607;0.7494
2404507;0.4416;0.3553
2404606;0.1096;0.127
2404705;0.365;0.3885
2404804;0.8097;0.9095
2404853;0.8206;0.8224
2404903;0.7797;0.8607
2405009;0.7306;0.6729
2405108;0.6192;0.5814
2405207;0.672;0.7469
2405306;0.3397;0.3561
2405405;0.5978;0.7438
2405504;0.2037;0.1661
2405603;0.7502;0.7845
2405702;0.7721;0.8119
2405801;0.6823;0.703
2405900;0.458;0.4483
2406007;0.5564;0.6036
2406106;0.5998;0.5973
2406155;0.0;0.268
2406205;0.6017;0.6395
2406304;0.3356;0.3201
2406403;0.5949;0.672
2406502;0.4717;0.4864
2406601;0.5016;0.6617
2406700;0.848;0.7772
2406809;0.4532;0.5182
2406908;0.6004;0.6276
2407005;0.6453;0.6957
2407104;0.6567;0.6137
2407203;0.7242;0.7587
2407252;0.7649;0.8201
2407302;0.4942;0.5921
2407401;0.5429;0.6128
2407500;0.3771;0.3725
2407609;0.7827;0.8687
2407708;0.7241;0.7772
2407807;0.4003;0.4352
2407906;0.5557;0.5674
2408003;0.931;0.9131
2408102;1.0;1.0
2408201;0.4537;0.3944
2408300;0.6394;0.687
2408409;0.7119;0.7544
2408508;0.6349;0.6933
2408607;0.1819;0.2077
2408706;0.7715;0.8642
2408805;0.7075;0.6475
2408904;0.8078;0.8393
2408953;0.3928;0.3726
2409100;0.5388;0.6086
2409209;0.4701;0.4114
2409308;0.7921;0.8491
2409332;0.6223;0.6407
2409407;0.9012;0.9209
2409506;0.3216;0.3297
2409605;0.2627;0.3822
2409704;0.6303;0.5745
2409803;0.43;0.5135
2409902;0.7845;0.7872
2410009;0.7255;0.7336
2410108;0.5607;0.5317
2410207;0.4422;0.525
2410256;0.5623;0.5802
2410306;0.5652;0.606
2410405;0.3644;0.3557
2410504;0.5194;0.5774
2410603;0.5933;0.6311
2410702;0.8133;0.8449
2410801;0.3776;0.4115
2410900;0.6304;0.6144
2411007;0.8464;0.8452
2411056;0.8408;0.7689
2411106;0.3733;0.4829
2411205;0.8179;0.852
2411403;0.4479;0.4993
2411429;0.5865;0.6544
2411502;0.5994;0.6428
2411601;0.2738;0.3489
2411700;0.5068;0.4825
2411809;0.4573;0.6754
2411908;0.7057;0.761
2412005;0.1411;0.8452
2412104;0.7269;0.8031
2412203;0.4469;0.4584
2412302;0.7732;0.8313
2412401;0.704;0.7804
2412500;0.5792;0.6544
2412559;0.3828;0.4765
2412609;0.7162;0.7239
2412708;0.4222;0.5604
2412807;0.6565;0.6828
2412906;0.5186;0.5487
2413003;0.5012;0.6246
2413102;0.4163;0.4298
2413201;0.2202;0.989
2413300;0.4969;0.568
2413359;0.9959;0.2623
2413409;0.3857;0.6431
2413508;0.2788;0.3223
2413557;0.4317;0.5295
2413607;0.215;0.3682
2413706;0.4553;0.4761
2413805;0.7925;0.8144
2413904;0.3589;0.345
2414001;0.6692;0.6867
2414100;0.6288;0.6906
2414159;0.2858;0.2131
2414209;0.1662;0.6026
2414308;0.7629;0.7529
2414407;0.2724;0.2548
2414456;0.475;0.6523
2414506;0.7973;0.8508
2414605;0.4588;0.4848
2414704;0.6664;0.8252
2414753;0.2084;0.3138
2414803;0.4606;0.438
2414902;0.9257;0.9524
2415008;0.9632;0.9694
2500106;0.3784;0.4298
2500205;0.3904;0.4884
2500304;0.5776;0.6156
2500403;0.4469;0.4976
2500502;0.6582;0.6654
2500536;0.337;0.394
2500577;0.392;0.5203
2500601;0.562;0.6194
2500700;0.3435;0.3783
2500734;0.3282;0.5086
2500775;0.5027;0.4739
2500809;0.3272;0.395
2500908;0.658;0.7053
2501005;0.4426;0.4941
2501104;0.5155;0.6126
2501153;0.4111;0.5278
2501203;0.6152;0.711
2501302;0.337;0.4995
2501351;0.7236;0.8081
2501401;0.4584;0.3859
2501500;0.348;0.3967
2501534;0.6109;0.7552
2501575;0.0724;0.0891
2501609;0.5169;0.562
2501708;0.4029;0.4213
2501807;0.9986;0.9907
2501906;0.7949;0.8256
2502003;0.6396;0.7364
2502052;0.1325;0.279
2502102;0.5316;0.6124
2502151;0.456;0.5152
2502201;0.3735;0.4117
2502300;0.2948;0.4032
2502409;0.5363;0.6848
2502508;0.7021;0.7109
2502607;0.5611;0.6694
2502706;0.6421;0.7302
2502805;0.6793;0.7542
2502904;0.6819;0.7477
2503001;0.6473;0.8618
2503100;0.4103;0.4403
2503209;1.0;0.9999
2503308;0.3409;0.3565
2503407;0.3604;0.4706
2503506;0.4491;0.5468
2503555;0.2148;0.2408
2503605;0.6374;0.7188
2503704;0.767;0.8127
2503753;0.2588;0.3297
2503803;0.5228;0.5719
2503902;0.4273;0.5022
2504009;0.9498;0.9533
2504033;0.8746;0.7331
2504074;0.3158;0.3891
2504108;0.6787;0.7204
2504157;0.3907;0.4899
2504207;0.5348;0.5993
2504306;0.6883;0.7414
2504355;0.1908;0.2254
2504405;0.5729;0.6226
2504504;0.6353;0.6929
2504603;0.6255;0.677
2504702;0.4728;0.6277
2504801;0.6987;0.7538
2504850;0.4142;0.4416
2504900;0.4183;0.4576
2505006;0.6309;0.6946
2505105;0.6052;0.6738
2505204;0.7827;0.8141
2505238;0.248;0.3336
2505279;0.0834;0.0908
2505303;0.5258;0.5629
2505352;0.3929;0.4649
2505402;0.5394;0.6118
2505501;0.3909;0.4516
2505600;0.5158;0.5771
2505709;0.3895;0.4426
2505808;0.7245;0.7804
2505907;0.4979;0.6427
2506004;0.6575;0.6956
2506103;0.4169;0.4792
2506202;0.4947;0.6161
2506251;0.0764;0.1084
2506301;0.856;0.8849
2506400;0.4205;0.4177
2506509;0.6038;0.6736
2506608;0.556;0.6112
2506707;0.3619;0.446
2506806;0.6087;0.638
2506905;0.7855;0.806
2507002;0.6954;0.7601
2507101;0.5608;0.6387
2507200;0.5318;0.5838
2507309;0.5039;0.5761
2507408;0.5661;0.6274
2507507;1.0;0.9962
2507606;0.7382;0.7846
2507705;0.5143;0.5439
2507804;0.5829;0.6577
2507903;0.8974;0.9364
2508000;0.3849;0.4436
2508109;0.3596;0.4922
2508208;0.4723;0.5393
2508307;0.3358;0.4081
2508406;0.347;0.4699
2508505;0.4288;0.5237
2508554;0.4509;0.4371
2508604;0.8229;0.8655
2508703;0.3764;0.3904
2508802;0.8291;0.8739
2508901;0.7932;0.8093
2509008;0.4589;0.5602
2509057;0.4753;0.3744
2509107;0.8431;0.8243
2509156;0.8661;0.8678
2509206;0.3002;0.3475
2509305;0.876;0.884
2509339;0.149;0.1578
2509370;0.3622;0.4445
2509396;0.4889;0.6494
2509404;0.3421;0.447
2509503;0.4953;0.6325
2509602;0.5243;0.5548
2509701;0.6026;0.6567
2509800;0.4502;0.479
2509909;0.2979;0.3439
2510006;0.375;0.4374
2510105;0.8891;0.7493
2510204;0.4908;0.5316
2510303;0.5743;0.5852
2510402;0.4463;0.5581
2510501;0.4258;0.5244
2510600;0.6748;0.6991
2510659;0.2359;0.5565
2510709;0.4189;0.4966
2510808;0.9585;0.9663
2510907;0.3943;0.4852
2511004;0.5363;0.6356
2511103;0.3697;0.4114
2511202;0.5379;0.6051
2511301;0.6759;0.7293
2511400;0.5964;0.6651
2511509;0.6789;0.6856
2511608;0.3581;0.4775
2511707;0.4232;0.5329
2511806;0.7372;0.7645
2511905;0.568;0.61
2512002;0.5079;0.5647
2512036;0.1873;0.2605
2512077;0.2817;0.3582
2512101;0.739;0.802
2512200;0.6476;0.6341
2512309;0.6254;0.6826
2512408;0.2638;0.3263
2512507;0.4731;0.5417
2512606;0.3861;0.3726
2512705;0.6837;0.7368
2512721;0.2814;0.3726
2512747;0.6051;0.6203
2512754;0.6216;0.6245
2512762;0.2325;0.3091
2512788;0.6207;0.6887
2512804;0.3513;0.4841
2512903;0.5954;0.5683
2513000;0.1789;0.3429
2513109;0.409;0.4384
2513158;0.1739;0.2806
2513208;0.4244;0.4618
2513307;0.4301;0.5033
2513356;0.2979;0.4041
2513406;0.8899;0.9158
2513505;0.3205;0.4185
2513604;0.4659;0.5142
2513653;0.2484;0.3212
2513703;0.8673;0.8621
2513802;0.3399;0.482
2513851;0.215;0.3279
2513901;0.7732;0.8109
2513927;0.6208;0.6875
2513943;0.3563;0.4273
2513968;0.3643;0.3482
2513984;0.3023;0.4052
2514008;0.4244;0.5403
2514107;0.2758;0.3478
2514206;0.4145;0.4383
2514305;0.3568;0.4541
2514404;0.2887;0.3397
2514453;0.3135;0.4308
2514503;0.4537;0.5653
2514552;0.0903;0.1647
2514602;0.34;0.421
2514651;0.4654;0.5689
2514701;0.5667;0.6431
2514800;0.316;0.4123
2514909;0.6943;0.7652
2515005;0.4504;0.4446
2515104;0.3766;0.422
2515203;0.6251;0.6482
2515302;0.75;0.7606
2515401;0.3801;0.4494
2515500;0.6476;0.6489
2515609;0.6467;0.6664
2515708;0.5128;0.597
2515807;0.4277;0.5118
2515906;0.4739;0.5558
2515930;0.6132;0.7315
2515971;0.0847;0.1198
2516003;0.5817;0.7242
2516102;0.7015;0.7447
2516151;0.5104;0.4992
2516201;0.7376;0.7884
2516300;0.7234;0.7619
2516409;0.3948;0.4256
2516508;0.5966;0.5985
2516607;0.3693;0.4691
2516706;0.6649;0.6805
2516755;0.516;0.5947
2516805;0.4123;0.4674
2516904;0.6539;0.7096
2517001;0.3897;0.4287
2517100;0.6841;0.7328
2517209;0.1956;0.1974
2517407;0.64;0.7094
2600054;0.8726;0.9174
2600104;0.7031;0.781
2600203;0.2654;0.3333
2600302;0.6436;0.7477
2600401;0.5155;0.5666
2600500;0.5441;0.6105
2600609;0.5375;0.5646
2600708;0.4596;0.5411
2600807;0.4763;0.5716
2600906;0.6749;0.7313
2601003;0.5002;0.5966
2601052;0.8239;0.8409
2601102;0.4887;0.6068
2601201;0.8977;0.911
2601300;0.8465;0.8915
2601409;0.7928;0.8343
2601508;0.6179;0.7039
2601607;0.5841;0.6212
2601706;0.7335;0.804
2601805;0.2584;0.3093
2601904;0.7768;0.8478
2602001;0.2932;0.3648
2602100;0.5993;0.6544
2602209;0.3521;0.4017
2602308;0.6091;0.6977
2602407;0.3608;0.403
2602506;0.3282;0.4634
2602605;0.6485;0.7774
2602704;0.5337;0.6315
2602803;0.3503;0.4068
2602902;0.8791;0.9068
2603009;0.5897;0.6413
2603108;0.7091;0.808
2603207;0.2282;0.283
2603306;0.2788;0.3425
2603405;0.2704;0.386
2603454;1.0;1.0
2603504;0.7395;0.8376
2603603;0.767;0.8011
2603702;0.492;0.5753
2603801;0.2476;0.3197
2603900;0.3707;0.4105
2603926;0.1078;0.1682
2604007;0.956;0.9626
2604106;0.8572;0.8878
2604155;0.1068;0.1238
2604205;0.7503;0.7631
2604304;0.5253;0.5837
2604403;0.728;0.7711
2604502;0.6376;0.6799
2604601;0.8475;0.9323
2604700;0.5189;0.593
2604809;0.6658;0.6345
2604908;0.2473;0.4678
2605004;0.808;0.8887
2605103;0.5554;0.6414
2605152;0.2661;0.3549
2605202;0.7952;0.8496
2605301;0.3553;0.5153
2605400;0.6446;0.793
2605459;1.0;1.0
2605509;0.6486;0.8016
2605608;0.3909;0.4224
2605707;0.6287;0.682
2605806;0.1822;0.2371
2605905;0.6942;0.6988
2606002;0.8784;0.8914
2606101;0.4552;0.5319
2606200;0.6116;0.7671
2606309;0.262;0.4636
2606408;0.8259;0.8944
2606507;0.3735;0.4204
2606606;0.5545;0.5526
2606705;0.3264;0.4168
2606804;0.9205;0.9207
2606903;0.4621;0.5187
2607000;0.4879;0.4171
2607109;0.466;0.5463
2607208;0.68;0.7406
2607307;0.5832;0.6144
2607406;0.8812;0.8487
2607505;0.3259;0.369
2607604;0.8154;0.7765
2607653;0.7525;0.8312
2607703;0.5141;0.607
2607752;0.8118;0.7708
2607802;0.721;0.7688
2607901;0.9775;0.9782
2607950;0.5067;0.6158
2608008;0.4523;0.5806
2608057;0.4116;0.4356
2608107;0.381;0.4886
2608206;0.6039;0.7293
2608255;0.2349;0.2667
2608305;0.4692;0.6097
2608404;0.5556;0.602
2608453;0.6169;0.7267
2608503;0.7607;0.8286
2608602;0.4143;0.497
2608701;0.4634;0.5534
2608750;0.4521;0.4576
2608800;0.6995;0.7206
2608909;0.753;0.8038
2609006;0.601;0.62
2609105;0.5571;0.6218
2609154;0.1755;0.2111
2609204;0.5662;0.6998
2609303;0.4858;0.4991
2609402;0.7783;0.8854
2609501;0.8445;0.8826
2609600;0.98;0.9803
2609709;0.2486;0.3599
2609808;0.3301;0.3503
2609907;0.469;0.5065
2610004;0.7788;0.7877
2610103;0.5023;0.6323
2610202;0.4194;0.5445
2610301;0.1592;0.2037
2610400;0.3796;0.4142
2610509;0.4231;0.4871
2610608;0.7628;0.7074
2610707;1.0;1.0
2610806;0.5072;0.5729
2610905;0.7102;0.7171
2611002;0.7174;0.727
2611101;0.7609;0.7457
2611200;0.5689;0.6216
2611309;0.5986;0.6658
2611408;0.5786;0.6384
2611507;0.4915;0.4884
2611533;0.2973;0.3702
2611606;1.0;1.0
2611705;0.3375;0.4573
2611804;0.7152;0.7652
2611903;0.4021;0.6037
2612000;0.4138;0.5609
2612109;0.3153;0.3288
2612208;0.7735;0.8072
2612307;0.3426;0.5009
2612406;0.4794;0.5693
2612455;0.254;0.3271
2612471;0.3807;0.4484
2612505;0.9691;0.9773
2612554;0.1397;0.1665
2612604;0.3794;0.3772
2612703;0.1926;0.2515
2612802;0.5724;0.6256
2612901;0.5031;0.5134
2613008;0.5138;0.524
2613107;0.6731;0.7677
2613206;0.3618;0.4531
2613305;0.5722;0.6893
2613404;0.6811;0.7391
2613503;0.4664;0.4957
2613602;0.6005;0.6585
2613701;0.9241;0.9405
2613800;0.5565;0.6589
2613909;0.6995;0.7734
2614006;0.2476;0.3467
2614105;0.5385;0.5492
2614204;0.4129;0.5332
2614303;0.5025;0.6143
2614402;0.2355;0.3188
2614501;0.6585;0.7526
2614600;0.6625;0.7481
2614709;0.4584;0.5568
2614808;0.4236;0.4165
2614857;0.6682;0.7323
2615003;0.6085;0.7212
2615102;0.2984;0.4245
2615201;0.5279;0.5404
2615300;0.7738;0.8614
2615409;0.9233;0.9598
2615508;0.7618;0.8402
2615607;0.7841;0.8602
2615706;0.4335;0.5294
2615805;0.3086;0.3494
2615904;0.7476;0.8014
2616001;0.598;0.6443
2616100;0.26;0.2945
2616183;0.1767;0.2303
2616209;0.4214;0.7102
2616308;0.3644;0.4492
2616407;0.8447;0.8727
2616506;0.5778;0.6507
2700102;0.2409;0.2633
2700201;0.5103;0.5136
2700300;0.8171;0.848
2700409;0.4426;0.5067
2700508;0.8434;0.9306
2700607;0.8216;0.861
2700706;0.6975;0.7052
2700805;0.308;0.4113
2700904;0.1797;0.1666
2701001;0.6363;0.677
2701100;0.5199;0.6305
2701209;0.4435;0.5299
2701308;0.7403;0.8077
2701357;0.7593;0.8396
2701407;0.3928;0.4361
2701506;0.4054;0.4634
2701605;0.2372;0.321
2701704;0.6541;0.7408
2701803;0.514;0.5672
2701902;0.4732;0.628
2702009;0.21;0.342
2702108;0.6525;0.7652
2702207;0.8909;0.8999
2702306;0.4545;0.8832
2702355;0.3179;0.3237
2702405;0.7806;0.7247
2702504;0.3995;0.4674
2702553;0.1995;0.2336
2702603;0.1672;0.1605
2702702;0.7424;0.8012
2702801;0.5585;0.6505
2702900;0.2995;0.3087
2703007;0.548;0.6162
2703106;0.2301;0.2455
2703205;0.2067;0.205
2703304;0.3341;0.3743
2703403;0.4941;0.5601
2703502;0.4573;0.6224
2703601;0.3656;0.4266
2703700;0.4988;0.5241
2703759;0.0;0.2393
2703809;0.5867;0.6413
2703908;0.459;0.6728
2704005;0.2919;0.3274
2704104;0.4446;0.5022
2704203;0.0868;0.0832
2704302;0.9975;0.9993
2704401;0.4839;0.4925
2704500;0.591;0.6478
2704609;0.3839;0.4995
2704708;0.8319;0.9438
2704807;0.667;0.7327
2704906;0.3602;0.4485
2705002;0.189;0.2297
2705101;0.7604;0.929
2705200;0.7967;0.9095
2705309;0.3515;0.4269
2705408;0.3717;0.3627
2705507;0.7087;0.8277
2705606;0.5148;0.6076
2705705;0.6693;0.6869
2705804;0.5506;0.4743
2705903;0.2222;0.2427
2706000;0.2287;0.284
2706109;0.526;0.6305
2706208;0.6664;0.6332
2706307;0.7193;0.7334
2706406;0.4438;0.4523
2706422;0.2384;0.2724
2706448;0.8802;0.8856
2706505;0.4181;0.4896
2706604;0.6227;0.6609
2706703;0.7289;0.7456
2706802;0.6053;0.6066
2706901;0.9027;0.9548
2707008;0.4545;0.5712
2707107;0.067;0.5723
2707206;0.1178;0.1473
2707305;0.6256;0.7856
2707404;0.5077;0.5692
2707503;0.3247;0.3417
2707602;0.5166;0.5639
2707701;0.7986;0.817
2707800;0.7841;0.8759
2707909;0.8525;0.8957
2708006;0.5784;0.605
2708105;0.536;0.5162
2708204;0.4612;0.4738
2708303;0.5942;0.6784
2708402;0.336;0.3868
2708501;0.5932;0.6352
2708600;0.6875;0.9632
2708709;0.2976;0.3156
2708808;0.323;0.3845
2708907;0.7945;0.876
2708956;0.2874;0.3023
2709004;0.3247;0.3496
2709103;0.2564;0.3845
2709152;0.809;0.8453
2709202;0.3042;0.3123
2709301;0.646;0.7642
2709400;0.6706;0.7208
2800100;0.5522;0.8088
2800209;0.5259;0.5713
2800308;1.0;1.0
2800407;0.4115;0.4125
2800506;0.4593;0.4859
2800605;0.8522;0.8362
2800670;0.6191;0.6264
2800704;0.5558;0.5195
2801009;0.4557;0.4973
2801108;0.4023;0.3789
2801207;0.524;0.5697
2801306;0.6069;0.6418
2801405;0.5314;0.5582
2801504;0.8133;0.7936
2801603;0.8646;0.8938
2801702;0.4517;0.5046
2801900;0.5842;0.5956
2802007;0.5661;0.4852
2802106;0.8619;0.8502
2802205;0.617;0.6737
2802304;0.5287;0.592
2802403;0.263;0.2483
2802502;0.6521;0.6292
2802601;0.4602;0.4788
2802700;0.4584;0.6511
2802809;0.3559;0.3528
2802908;0.7222;0.7786
2803005;0.4389;0.4988
2803104;0.5099;0.5535
2803203;0.3594;0.3902
2803302;0.4955;0.4686
2803401;0.2969;0.3333
2803500;0.4863;0.5151
2803609;0.9004;0.7902
2803708;0.3733;0.4785
2803807;0.4149;0.463
2803906;0.4239;0.4672
2804003;0.7549;0.7368
2804102;0.3377;0.4181
2804201;0.5582;0.5902
2804300;0.3891;0.4477
2804409;0.5648;0.5683
2804458;0.2871;0.4061
2804508;0.6368;0.6652
2804607;0.6093;0.652
2804706;0.4923;0.5276
2804805;0.997;0.9689
2804904;0.2196;0.2046
2805000;0.4183;0.4025
2805109;0.6808;0.7326
2805208;0.5974;0.5557
2805307;0.5717;0.5862
2805406;0.2444;0.2765
2805505;0.5256;0.5601
2805604;0.3395;0.3667
2805703;0.8606;0.8573
2805802;0.2224;0.2513
2805901;0.8045;0.8397
2806008;0.6539;0.6946
2806107;0.7964;0.7059
2806206;0.264;0.3457
2806305;0.1853;0.2248
2806404;0.6603;0.6427
2806503;0.5452;0.57
2806602;0.7575;0.7196
2806701;0.9763;0.8453
2806800;0.4216;0.5011
2806909;0.8555;0.7011
2807006;0.4291;0.4724
2807105;0.4568;0.5278
2807204;0.3943;0.3974
2807303;0.403;0.3811
2807402;0.637;0.6709
2807501;0.322;0.3743
2807600;0.5691;0.6206
2900108;0.3925;0.4493
2900207;0.405;0.5291
2900306;0.8507;0.8718
2900355;0.3135;0.3549
2900405;0.2938;0.3672
2900504;0.1087;0.1857
2900603;0.5129;0.5824
2900702;0.8643;0.8738
2900801;0.3563;0.5211
2900900;0.6889;0.7991
2901007;0.6713;0.7246
2901106;0.7882;0.7923
2901155;0.6359;0.6787
2901205;0.1355;0.193
2901304;0.5161;0.5568
2901353;0.2748;0.4307
2901403;0.4105;0.4641
2901502;0.3912;0.4224
2901601;0.3566;0.3725
2901700;0.1993;0.2791
2901809;0.5414;0.525
2901908;0.3904;0.4797
2901957;0.5887;0.686
2902005;0.2057;0.2865
2902054;0.4844;0.5023
2902104;0.3402;0.3802
2902203;0.4635;0.5107
2902252;0.4888;0.5377
2902302;0.5712;0.6411
2902401;0.8129;0.8405
2902500;0.2239;0.2514
2902609;0.3486;0.4157
2902658;0.306;0.3421
2902708;0.4443;0.4551
2902807;0.3655;0.4911
2902906;0.4341;0.6441
2903003;0.4099;0.4473
2903102;0.4242;0.6029
2903201;0.8782;0.9004
2903235;0.4278;0.4931
2903276;0.0;0.4013
2903300;0.5997;0.8205
2903409;0.5394;0.5239
2903508;0.4578;0.5636
2903607;0.1603;0.2371
2903706;0.2234;0.3766
2903805;0.3173;0.3665
2903904;0.6932;0.6789
2903953;0.186;0.2737
2904001;0.3066;0.3364
2904050;0.4264;0.4201
2904100;0.2984;0.3342
2904209;0.2822;0.3654
2904308;0.2977;0.3457
2904407;0.2091;0.1791
2904506;0.2346;0.2909
2904605;0.6601;0.6986
2904704;0.8499;0.8211
2904753;0.3329;0.4033
2904803;0.2855;0.4727
2904852;0.2126;0.268
2904902;0.5205;0.5117
2905008;0.5669;0.5985
2905107;0.2688;0.3525
2905156;0.1768;0.2413
2905206;0.5203;0.5987
2905305;0.5734;0.6138
2905404;0.6118;0.5299
2905503;0.3581;0.3649
2905602;0.7819;0.7843
2905701;0.9547;0.9547
2905800;0.3597;0.4439
2905909;0.2369;0.2893
2906006;0.3391;0.3732
2906105;0.2605;0.3427
2906204;0.4503;0.476
2906303;0.7458;0.8011
2906402;0.3376;0.3908
2906501;0.9003;0.9139
2906600;0.508;0.5848
2906709;0.6636;0.6908
2906808;0.2886;0.3349
2906824;0.5096;0.5529
2906857;0.381;0.4854
2906873;0.7471;0.8188
2906899;0.083;0.2458
2906907;0.514;0.5281
2907004;0.3525;0.326
2907103;0.3844;0.4434
2907202;0.4893;0.5781
2907301;0.573;0.6174
2907400;0.2743;0.3702
2907509;0.8092;0.8371
2907558;0.1809;0.2685
2907608;0.4548;0.4795
2907707;0.2119;0.2451
2907806;0.5107;0.5488
2907905;0.6669;0.7164
2908002;0.8355;0.9125
2908101;0.3648;0.4722
2908200;0.6416;0.6443
2908309;0.4398;0.4431
2908408;0.4976;0.5848
2908507;0.7431;0.7814
2908606;0.5137;0.5135
2908705;0.3508;0.4416
2908804;0.5467;0.4926
2908903;0.3161;0.4196
2909000;0.2563;0.3123
2909109;0.376;0.4292
2909208;0.2816;0.4127
2909307;0.3713;0.4033
2909406;0.4895;0.4875
2909505;0.5999;0.6308
2909604;0.3601;0.4296
2909703;0.2113;0.2359
2909802;0.7466;0.8512
2909901;0.3736;0.4265
2910008;0.3239;0.3965
2910057;0.9413;0.9403
2910107;0.1459;0.1974
2910206;0.3461;0.4546
2910305;0.3198;0.4087
2910404;0.1513;0.2159
2910503;0.6136;0.5979
2910602;0.6441;0.6348
2910701;0.4552;0.4871
2910727;0.941;0.9323
2910750;0.3466;0.3918
2910776;0.4526;0.5244
2910800;0.8977;0.9173
2910859;0.4633;0.5389
2910909;0.7362;0.8055
2911006;0.6499;0.6888
2911105;0.513;0.6058
2911204;0.8122;0.8191
2911253;0.4597;0.5565
2911303;0.4819;0.5037
2911402;0.1624;0.1875
2911501;0.594;0.6411
2911600;0.3894;0.3743
2911659;0.1342;0.1995
2911709;0.7529;0.7936
2911808;0.4119;0.4703
2911857;0.3229;0.4115
2911907;0.7591;0.7836
2912004;0.3147;0.4677
2912103;0.6699;0.7369
2912202;0.2779;0.6342
2912301;0.691;0.7579
2912400;0.6042;0.5908
2912509;0.273;0.3638
2912608;0.5546;0.5058
2912707;0.2869;0.2727
2912806;0.5035;0.5696
2912905;0.7569;0.831
2913002;0.1879;0.2216
2913101;0.4502;0.4674
2913200;0.6785;0.767
2913309;0.4761;0.6403
2913408;0.4878;0.5172
2913457;0.1589;0.3204
2913507;0.4996;0.5672
2913606;0.7299;0.8428
2913705;0.4252;0.4306
2913804;0.1123;0.172
2913903;0.8694;0.9098
2914000;0.3777;0.4888
2914109;0.607;0.6439
2914208;0.4271;0.4674
2914307;0.4376;0.4507
2914406;0.2907;0.299
2914505;0.344;0.4095
2914604;0.9253;0.922
2914653;0.7316;0.7532
2914703;0.7553;0.7867
2914802;0.9721;0.9755
2914901;0.4388;0.561
2915007;0.3894;0.416
2915106;0.6826;0.7823
2915205;0.51;0.63
2915304;0.7688;0.7945
2915353;0.1757;0.1967
2915403;0.7507;0.8018
2915502;0.7162;0.7988
2915601;0.7489;0.7894
2915700;0.6575;0.7388
2915809;0.7188;0.8531
2915908;0.2918;0.3063
2916005;0.6604;0.7027
2916104;1.0;1.0
2916203;0.592;0.653
2916302;0.7678;0.7878
2916401;0.9525;0.9707
2916500;0.1862;0.2069
2916609;0.6834;0.7437
2916708;0.5298;0.6002
2916807;0.7658;0.8254
2916856;0.685;0.6963
2916906;0.7266;0.7505
