;AP;num_employees_clt;num_firms
2046;3549805001001;3878;1564
2047;3549805001002;6366;1855
2048;3549805001003;304;341
2049;3549805001004;1133;692
2050;3549805001005;6059;1150
2051;3549805001006;7664;2579
2052;3549805001007;1344;760
2053;3549805001008;1525;1051
2054;3549805001009;1133;640
2055;3549805001010;18053;2657
2056;3549805001011;5449;1359
2057;3549805001012;5228;965
2058;3549805001013;2957;996
2059;3549805001014;3517;1273
2060;3549805001015;4781;1179
2061;3549805001016;1915;658
2062;3549805001017;14412;3002
2063;3549805001018;12163;3090
2064;3549805001019;22783;3999
2065;3549805001020;5743;1026
2066;3549805501001;5192;902
2067;3549904001001;11334;959
2068;3549904001002;504;256
2069;3549904001003;1787;408
2070;3549904001004;13824;666
2071;3549904001005;1160;547
2072;3549904001006;22255;1185
2073;3549904001007;3143;866
2074;3549904001008;16150;3071
2075;3549904001009;1666;530
2076;3549904001010;8496;1718
2077;3549904001011;2103;1069
2078;3549904001012;2554;422
2079;3549904001013;1086;266
2080;3549904001014;506;179
2081;3549904001015;8694;985
2082;3549904001016;3496;1123
2083;3549904001017;15527;2809
2084;3549904001018;2900;988
2085;3549904001019;8999;1135
2086;3549904001020;19408;1691
2087;3549904001021;1318;379
2088;3549904001022;14046;2685
2089;3549904001023;10943;2326
2090;3549904001024;3683;1024
2091;3549904001025;15503;2816
2092;3549904001026;1152;317
2093;3549953001001;6009;1107
2094;3550308999001;391574;63479
2095;3550308999002;19562;3379
2096;3550308999003;86696;8432
2097;3550308999004;24961;6685
2098;3550308999005;42757;5333
2099;3550308999006;42385;3068
2100;3550308999007;55378;10263
2101;3550308999008;39011;3986
2102;3550308999009;3273;1346
2103;3550308999010;6144;1832
2104;3550308999011;11104;1068
2105;3550308999012;24551;2319
2106;3550308999013;13566;1414
2107;3550308999014;16768;1496
2108;3550308999015;35820;3989
2109;3550308999016;49704;5729
2110;3550308999017;9758;2220
2111;3550308999018;22172;2869
2112;3550308999019;48574;4763
2113;3550308999020;23857;3674
2114;3550308999021;28565;2245
2115;3550308999022;7775;1704
2116;3550308999023;24068;4161
2117;3550308999024;31876;3758
2118;3550308999025;17325;2114
2119;3550308999026;20877;2822
2120;3550308999027;11124;2557
2121;3550308999028;31401;4230
2122;3550308999029;21010;2956
2123;3550308999030;20504;4089
2124;3550308999031;9291;2107
2125;3550308999032;11391;3365
2126;3550308999033;26818;3448
2127;3550308999034;46846;5342
2128;3550308999035;39039;8483
2129;3550308999036;34020;4803
2130;3550308999037;30947;5388
2131;3550308999038;20506;3007
2132;3550308999039;34712;4554
2133;3550308999040;6434;2406
2134;3550308999041;11208;1913
2135;3550308999042;26461;3091
2136;3550308999043;10494;3087
2137;3550308999044;91380;4849
2138;3550308999045;12184;2275
2139;3550308999046;7219;1451
2140;3550308999047;35631;3989
2141;3550308999048;36595;3408
2142;3550308999049;6804;2192
2143;3550308999050;18716;2990
2144;3550308999051;5115;1656
2145;3550308999052;4850;1568
2146;3550308999053;7873;719
2147;3550308999054;15347;1587
2148;3550308999055;9558;2168
2149;3550308999056;12553;2279
2150;3550308999057;21366;4946
2151;3550308999058;16496;4122
2152;3550308999059;6734;1986
2153;3550308999060;4554;1667
2154;3550308999061;3824;1384
2155;3550308999062;31855;3418
2156;3550308999063;4999;1491
2157;3550308999064;4818;1183
2158;3550308999065;8913;1853
2159;3550308999066;9539;1683
2160;3550308999067;12095;3430
2161;3550308999068;8877;1609
2162;3550308999069;6161;1930
2163;3550308999070;6795;1379
2164;3550308999071;6163;2060
2165;3550308999072;6909;1982
2166;3550308999073;40368;4166
2167;3550308999074;16732;3724
2168;3550308999075;8957;2059
2169;3550308999076;14832;2131
2170;3550308999077;34269;4241
2171;3550308999078;88271;12845
2172;3550308999079;17149;2071
2173;3550308999080;25005;5530
2174;3550308999081;90216;13495
2175;3550308999082;12814;4589
2176;3550308999083;4447;2089
2177;3550308999084;8771;2010
2178;3550308999085;6729;2216
2179;3550308999086;2785;1652
2180;3550308999087;4794;2322
2181;3550308999088;11661;2816
2182;3550308999089;16137;3957
2183;3550308999090;72548;4238
2184;3550308999091;18309;4684
2185;3550308999092;20220;1832
2186;3550308999093;3475;1001
2187;3550308999094;1822;968
2188;3550308999095;2779;828
2189;3550308999096;7645;1161
2190;3550308999097;2817;1159
2191;3550308999098;3524;716
2192;3550308999099;7589;2257
2193;3550308999100;7687;2124
2194;3550308999101;8342;2689
2195;3550308999102;6338;1938
2196;3550308999103;4077;1617
2197;3550308999104;5790;2329
2198;3550308999105;1775;994
2199;3550308999106;2631;1082
2200;3550308999107;2431;1367
2201;3550308999108;11751;948
2202;3550308999109;1060;698
2203;3550308999110;2464;1210
2204;3550308999111;1299;570
2205;3550308999112;14394;3617
2206;3550308999113;1142;616
2207;3550308999114;1352;676
2208;3550308999115;3288;1291
2209;3550308999116;3802;1352
2210;3550308999117;4841;1203
2211;3550308999118;3953;1069
2212;3550308999119;1879;1130
2213;3550308999120;5606;1668
2214;3550308999121;10943;1906
2215;3550308999122;6909;1930
2216;3550308999123;3882;1144
2217;3550308999124;5587;2017
2218;3550308999125;4537;1758
2219;3550308999126;4316;1229
2220;3550308999127;1168;606
2221;3550308999128;3825;1181
2222;3550308999129;1935;1059
2223;3550308999130;5150;1810
2224;3550308999131;6458;1501
2225;3550308999132;6197;1743
2226;3550308999133;1508;692
2227;3550308999134;10068;1006
2228;3550308999135;4880;1535
2229;3550308999136;1736;492
2230;3550308999137;4727;1323
2231;3550308999138;1692;457
2232;3550308999139;5009;1108
2233;3550308999140;12101;2469
2234;3550308999141;4715;790
2235;3550308999142;6018;1071
2236;3550308999143;3510;848
2237;3550308999144;2838;1203
2238;3550308999145;11014;2689
2239;3550308999146;12526;3005
2240;3550308999147;14119;3096
2241;3550308999148;16412;2783
2242;3550308999149;10042;1672
2243;3550308999150;4215;1261
2244;3550308999151;34587;2709
2245;3550308999152;6962;1714
2246;3550308999153;6154;1012
2247;3550308999154;6677;1249
2248;3550308999155;25662;4684
2249;3550308999156;10750;2909
2250;3550308999157;4439;1835
2251;3550308999158;18639;4724
2252;3550308999159;18708;3509
2253;3550308999160;16887;4061
2254;3550308999161;62378;8640
2255;3550308999162;107193;10343
2256;3550308999163;24179;4844
2257;3550308999164;18386;2494
2258;3550308999165;25255;3155
2259;3550308999166;46191;4248
2260;3550308999167;12741;2777
2261;3550308999168;65974;7427
2262;3550308999169;28732;1366
2263;3550308999170;6718;1985
2264;3550308999171;20259;2180
2265;3550308999172;2284;1330
2266;3550308999173;9788;1981
2267;3550308999174;10785;1190
2268;3550308999175;1489;915
2269;3550308999176;5056;2100
2270;3550308999177;2104;883
2271;3550308999178;2723;952
2272;3550308999179;3814;1500
2273;3550308999180;927;329
2274;3550308999181;1318;841
2275;3550308999182;8461;1308
2276;3550308999183;5506;1779
2277;3550308999184;3748;1297
2278;3550308999185;4820;1577
2279;3550308999186;1324;561
2280;3550308999187;3618;858
2281;3550308999188;902;693
2282;3550308999189;2153;916
2283;3550308999190;1078;686
2284;3550308999191;1233;561
2285;3550308999192;2289;1175
2286;3550308999193;378;265
2287;3550308999194;819;592
2288;3550308999195;409;252
2289;3550308999196;2657;1375
2290;3550308999197;1988;881
2291;3550308999198;1393;621
2292;3550308999199;2916;834
2293;3550308999200;1010;585
2294;3550308999201;846;493
2295;3550308999202;3756;1300
2296;3550308999203;1406;982
2297;3550308999204;4614;1089
2298;3550308999205;3226;1627
2299;3550308999206;3867;870
2300;3550308999207;4619;1819
2301;3550308999208;2737;1100
2302;3550308999209;1957;677
2303;3550308999210;981;527
2304;3550308999211;5060;1759
2305;3550308999212;1056;761
2306;3550308999213;1597;887
2307;3550308999214;7650;1190
2308;3550308999215;5134;905
2309;3550308999216;2101;793
2310;3550308999217;1530;913
2311;3550308999218;1544;707
2312;3550308999219;1831;429
2313;3550308999220;1754;887
2314;3550308999221;2191;686
2315;3550308999222;1557;741
2316;3550308999223;2435;823
2317;3550308999224;3366;1050
2318;3550308999225;2185;885
2319;3550308999226;2397;935
2320;3550308999227;1360;780
2321;3550308999228;1342;717
2322;3550308999229;1789;895
2323;3550308999230;3415;1061
2324;3550308999231;5650;2025
2325;3550308999232;3018;818
2326;3550308999233;3662;940
2327;3550308999234;2540;944
2328;3550308999235;2218;984
2329;3550308999236;1468;1117
2330;3550308999237;3649;1454
2331;3550308999238;1079;482
2332;3550308999239;1755;738
2333;3550308999240;2098;804
2334;3550308999241;3428;852
2335;3550308999242;7301;1446
2336;3550308999243;2372;837
2337;3550308999244;8019;1182
2338;3550308999245;1587;736
2339;3550308999246;1811;938
2340;3550308999247;2248;623
2341;3550308999248;2671;948
2342;3550308999249;2056;858
2343;3550308999250;1577;808
2344;3550308999251;1375;906
2345;3550308999252;1719;699
2346;3550308999253;2025;673
2347;3550308999254;1381;510
2348;3550308999255;588;404
2349;3550308999256;3209;1366
2350;3550308999257;4514;658
2351;3550308999258;658;533
2352;3550308999259;1666;741
2353;3550308999260;701;368
2354;3550308999261;1207;624
2355;3550308999262;2423;1129
2356;3550308999263;3343;1045
2357;3550308999264;5015;780
2358;3550308999265;3684;1149
2359;3550308999266;982;365
2360;3550308999267;2164;818
2361;3550308999268;791;367
2362;3550308999269;2153;841
2363;3550308999270;1465;502
2364;3550308999271;4721;1884
2365;3550308999272;1661;733
2366;3550308999273;3635;1158
2367;3550308999274;12834;2032
2368;3550308999275;31274;2797
2369;3550308999276;4705;1308
2370;3550308999277;6058;1475
2371;3550308999278;43001;7046
2372;3550308999279;74647;5652
2373;3550308999280;59995;6862
2374;3550308999281;1691;944
2375;3550308999282;10012;2429
2376;3550308999283;11022;2678
2377;3550308999284;6878;2458
2378;3550308999285;9867;2082
2379;3550308999286;6117;1601
2380;3550308999287;10914;2741
2381;3550308999288;3772;1279
2382;3550308999289;1628;1129
2383;3550308999290;3565;1646
2384;3550308999291;8458;1200
2385;3550308999292;2023;619
2386;3550308999293;2430;1412
2387;3550308999294;7044;1432
2388;3550308999295;5592;328
2389;3550308999296;3859;1152
2390;3550308999297;4573;1442
2391;3550308999298;845;553
2392;3550308999299;667;167
2393;3550308999300;855;399
2394;3550308999301;5185;916
2395;3550308999302;2217;876
2396;3550308999303;3436;1187
2397;3550308999304;1337;508
2398;3550308999305;1875;619
2399;3550308999306;3887;463
2400;3550308999307;1043;368
2401;3550308999308;1731;707
2402;3550308999309;3387;611
2403;3550308999310;797;343
2404;3550308999311;5287;1148
2405;3550308999312;6313;1413
2406;3550308999313;1261;506
2407;3550308999314;3023;617
2408;3550308999315;579;269
2409;3550308999316;1605;649
2410;3550308999317;3208;748
2411;3550308999318;3235;1031
2412;3550308999319;665;347
2413;3550308999320;589;386
2414;3550308999321;2124;947
2415;3550308999322;900;569
2416;3550308999323;18437;1681
2417;3550308999324;2385;1195
2418;3550308999325;1624;823
2419;3550308999326;7552;773
2420;3550308999327;5083;683
2421;3550308999328;7549;693
2422;3550308999329;5047;1449
2423;3550308999330;4680;1036
2424;3550308999331;10864;998
2425;3550308999332;2744;691
2426;3550308999333;800;377
2427;3550308999334;773;453
2428;3550308999335;1751;769
2429;3550308999336;867;521
2430;3550308999337;4436;487
2431;3550308999338;712;434
2432;3550308999339;612;434
2433;3550308999340;2704;758
2434;3550308999341;8294;1508
2435;3550308999342;998;500
2436;3550308999343;492;299
2437;3550308999344;1811;571
2438;3550308999345;7000;1290
2439;3550308999346;4648;1233
2440;3550308999347;25415;2611
2441;3550308999348;7659;1914
2442;3550308999349;4196;945
2443;3550308999350;4357;767
2444;3550308999351;4075;785
2445;3550308999352;1578;653
2446;3550308999353;750;320
2447;3550308999354;917;518
2448;3550308999355;1478;424
2449;3550308999356;971;351
2450;3550308999357;6476;1035
2451;3550308999358;1261;556
2452;3550308999359;770;375
2453;3550308999360;3030;566
2454;3550308999361;5601;1001
2455;3550308999362;19529;1646
2456;3550308999363;922;349
2457;3550308999364;5878;821
2458;3550308999365;2019;714
2459;3550308999366;1395;346
2460;3550308999367;1440;787
2461;3550308999368;1429;728
2462;3550308999369;3989;1531
2463;3550308999370;4750;1230
2464;3550308999371;911;607
2465;3550308999372;4027;671
2466;3550308999373;2207;697
2467;3550308999374;709;458
2468;3550308999375;5513;1455
2469;3550308999376;1383;679
2470;3550308999377;9628;997
2471;3550308999378;6224;538
2472;3550308999379;21611;3204
2473;3550308999380;2000;798
2474;3550308999381;3120;675
2475;3550308999382;549;448
2476;3550308999383;783;83
2477;3550308999384;727;337
2478;3550308999385;989;513
2479;3550308999386;1446;828
2480;3550308999387;2008;401
2481;3550308999388;856;482
2482;3550308999389;2462;864
2483;3550308999390;2051;550
2484;3550308999391;885;550
2485;3550308999392;5674;1403
2486;3550308999393;942;365
2487;3550308999394;4069;595
2488;3550308999395;760;473
2489;3550308999396;647;321
2490;3550308999397;821;389
2491;3550308999398;466;300
2492;3550308999399;1151;599
2493;3550308999400;573;350
2494;3550308999401;667;388
2495;3550308999402;3974;354
2496;3550308999403;1201;557
2497;3550308999404;919;272
2498;3550308999405;1380;515
2499;3550308999406;559;175
2500;3550308999407;2782;876
2501;3550308999408;255;186
2502;3550308999409;2023;1006
2503;3550308999410;997;525
2504;3550308999411;599;524
2505;3550308999412;2606;824
2506;3550308999413;2620;728
2507;3550308999414;912;368
2508;3550308999415;719;262
2509;3550308999416;9287;392
2510;3550308999417;1292;419
2511;3550308999418;976;287
2512;3550308999419;220;236
2513;3550308999420;906;341
2514;3550308999421;563;358
2515;3550308999422;6735;478
2516;3550308999423;2042;483
2517;3550308999424;3335;1157
2518;3550308999425;1948;776
2519;3550308999426;1627;331
2520;3550308999427;772;277
2521;3550308999428;2102;346
2522;3550308999429;25131;1829
2523;3550308999430;1009;420
2524;3550308999431;1539;658
2525;3550308999432;1615;580
2526;3550308999433;664;454
2527;3550308999434;3871;1430
2528;3550308999435;1417;665
2529;3550308999436;382;261
2530;3550308999437;989;422
2531;3550308999438;1079;593
2532;3550308999439;942;462
2533;3550308999440;1704;677
2534;3550308999441;597;405
2535;3550308999442;2812;357
2536;3550308999443;506;303
2537;3550308999444;435;211
2538;3550308999445;1934;392
2539;3550308999446;1545;596
2540;3550308999447;1191;601
2541;3550308999448;1590;359
2542;3550308999449;1449;803
2543;3550308999450;1505;515
2544;3550308999451;502;353
2545;3550308999452;938;421
2546;3550308999453;921;459
2547;3550308999454;2111;510
2548;3550308999455;1195;242
2549;3550308999456;18025;3757
2550;3550605001005;15460;3766
2551;3550605001099;960;252
2552;3551009999001;2395;985
2553;3551009999002;2777;327
2554;3551009999003;1547;575
2555;3551009999004;1028;488
2556;3551009999005;627;228
2557;3551009999006;1139;402
2558;3551009999007;2664;641
2559;3551009999008;10797;2443
2560;3551009999009;2401;689
2561;3551009999010;3992;831
2562;3551009999011;572;180
2563;3551009999012;636;201
2564;3551009999013;932;344
2565;3551009999014;688;245
2566;3551009999015;1481;330
2567;3551009999016;1168;376
2568;3551504001001;6071;2079
2569;3551702001001;1716;612
2570;3551702001002;5119;1027
2571;3551702001003;4053;893
2572;3551702001004;13034;2537
2573;3551702001005;17925;1353
2574;3552205001001;1915;818
2575;3552205001002;2587;617
2576;3552205001003;2890;911
2577;3552205001004;5394;869
2578;3552205001005;2168;1200
2579;3552205001006;1473;533
2580;3552205001007;1617;574
2581;3552205001008;5239;1699
2582;3552205001009;7996;1697
2583;3552205001010;2652;743
2584;3552205001011;10810;2495
2585;3552205001012;14008;2802
2586;3552205001013;9031;2230
2587;3552205001014;37951;7450
2588;3552205001015;11601;1108
2589;3552205001016;12299;1721
2590;3552205001017;10941;2468
2591;3552205001018;44461;1900
2592;3552403001001;9350;1504
2593;3552403001002;6514;454
2594;3552403001003;3554;1101
2595;3552403001004;6736;1600
2596;3552403002001;6365;1033
2597;3552403002002;1106;529
2598;3552403002003;1497;547
2599;3552403002004;7861;622
2600;3552403002005;4838;671
2601;3552502001001;4007;405
2602;3552502001002;7973;1210
2603;3552502001003;8617;1987
2604;3552502001004;2781;792
2605;3552502001005;13293;2962
2606;3552502001006;2506;545
2607;3552502002001;1579;171
2608;3552502002002;369;252
2609;3552502002003;721;331
2610;3552502002004;377;196
2611;3552502501001;4377;703
2612;3552809001001;1712;388
2613;3552809001002;3948;496
2614;3552809001003;4910;879
2615;3552809001004;491;164
2616;3552809001005;265;184
2617;3552809001006;3007;1151
2618;3552809001007;14891;1684
2619;3552809001008;7198;1779
2620;3552809001009;13821;1402
2621;3554102001001;3632;697
2622;3554102001002;1187;434
2623;3554102001003;1585;546
2624;3554102001004;3068;401
2625;3554102001005;4228;430
2626;3554102001006;3898;1278
2627;3554102001007;7181;752
2628;3554102001008;12797;3372
2629;3554102001009;22308;2611
2630;3554102001010;1882;551
2631;3554102501001;18967;1236
2632;3554805001001;4853;1518
2633;3556206001001;2233;906
2634;3556206001002;6032;1070
2635;3556206001003;2465;741
2636;3556206001004;19315;2382
2637;3556206001005;9193;2382
2638;3556453001001;9648;1934
2639;3556503001001;2760;977
2640;3556503001002;10953;1379
2641;3556503001003;1745;430
2642;3556701001001;36794;4646
2643;3557006001001;3288;884
2644;3557006001002;4623;1105
2645;3557006001003;1617;573
2646;3557006001004;1151;220
2647;3557006001005;2118;524
2648;4100400001001;3288;991
2649;4100400001002;1675;589
2650;4100400001003;2829;605
2651;4100400001004;3109;467
2652;4101804001001;11615;2499
2653;4101804001002;695;421
2654;4101804001003;7216;1215
2655;4101804001004;8919;828
2656;4101804001005;11427;603
2657;4103701001001;4102;884
2658;4103701001002;1568;201
2659;4103701001003;6216;1898
2660;4103701001004;3225;560
2661;4103701001005;6474;1067
2662;4104006001001;8554;2000
2663;4104204001005;23919;4911
2664;4104204001099;612;205
2665;4104253001001;2703;856
2666;4105805001001;7288;1760
2667;4105805001002;2676;848
2668;4105805001003;2078;650
2669;4105805001004;1441;674
2670;4105805001005;1303;562
2671;4105805001006;5057;1063
2672;4105805001007;4409;958
2673;4105805001008;6937;1382
2674;4105805001009;4526;494
2675;4106902999001;92510;18766
2676;4106902999002;36432;3965
2677;4106902999003;19510;4246
2678;4106902999004;16505;3625
2679;4106902999005;14077;2609
2680;4106902999006;13305;1746
2681;4106902999007;3050;1540
2682;4106902999008;3916;903
2683;4106902999009;15881;5313
2684;4106902999010;35825;1182
2685;4106902999011;2576;1343
2686;4106902999012;9161;2913
2687;4106902999013;17029;2728
2688;4106902999014;11456;3152
2689;4106902999015;8131;1356
2690;4106902999016;1258;912
2691;4106902999017;2476;1265
2692;4106902999018;8687;3372
2693;4106902999019;6360;2240
2694;4106902999020;3366;1514
2695;4106902999021;6315;2415
2696;4106902999022;3361;1865
2697;4106902999023;9029;2531
2698;4106902999024;22172;1904
2699;4106902999025;3775;890
2700;4106902999026;22639;3362
2701;4106902999027;28160;4581
2702;4106902999028;17710;3527
2703;4106902999029;10833;2490
2704;4106902999030;12514;2614
2705;4106902999031;26889;3255
2706;4106902999032;25930;2828
2707;4106902999033;18086;3159
2708;4106902999034;8473;1707
2709;4106902999035;8048;3082
2710;4106902999036;4583;1279
2711;4106902999037;3159;881
2712;4106902999038;3578;1324
2713;4106902999039;14200;1335
2714;4106902999040;24019;2697
2715;4106902999041;12352;3420
2716;4106902999042;7579;1647
2717;4106902999043;6783;1819
2718;4106902999044;11693;3364
2719;4106902999045;278;152
2720;4106902999046;1519;402
2721;4106902999047;6502;2700
2722;4106902999048;16424;3311
2723;4106902999049;6334;2832
2724;4106902999050;5193;2015
2725;4106902999051;3349;1971
2726;4106902999052;1598;540
2727;4106902999053;789;542
2728;4106902999054;30372;1153
2729;4106902999055;8428;1168
2730;4106902999056;9098;1147
2731;4106902999057;3570;1801
2732;4106902999058;20771;1887
2733;4106902999059;7800;768
2734;4107652001001;9599;2981
2735;4107900001001;674;323
2736;4109807001001;7892;1942
2737;4111258001001;2621;856
2738;4113700999001;1102;435
2739;4113700999002;938;540
2740;4113700999003;2818;1118
2741;4113700999004;6503;1130
2742;4113700999005;3449;1253
2743;4113700999006;9524;1925
2744;4113700999007;7798;1788
2745;4113700999008;6237;945
2746;4113700999009;26453;6619
2747;4113700999010;8780;1830
2748;4113700999011;21072;5720
2749;4113700999012;2501;1232
2750;4113700999013;6408;1261
2751;4113700999014;2191;632
2752;4113700999015;1509;884
2753;4113700999016;1911;643
2754;4113700999017;651;166
2755;4113700999018;9242;2670
2756;4113700999019;5812;1410
2757;4113700999020;14085;2540
2758;4113700999021;11521;2344
2759;4113700999022;586;370
2760;4113700999023;54;9
2761;4114203001001;8182;2018
2762;4114807001001;6465;2161
2763;4115200001001;1547;854
2764;4115200001002;4173;1356
2765;4115200001003;9152;2264
2766;4115200001004;11230;2024
2767;4115200001005;8138;1886
2768;4115200001006;40722;9443
2769;4115200001007;4261;860
2770;4115200001008;4683;1438
2771;4115200001009;2197;941
2772;4115200001010;8812;1826
2773;4115200001011;10240;2260
2774;4115200001012;2289;1267
2775;4115200001013;23380;3311
2776;4115200001014;5234;705
2777;4117503001001;3610;1087
2778;4119152001001;5535;1103
2779;4119152001002;1029;387
2780;4119152001003;14307;2153
2781;4119152001004;2162;659
2782;4119152001005;14267;2296
2783;4119152001006;1699;655
2784;4119509001001;2860;1140
2785;4119509001002;3313;888
2786;4120804001001;7029;1083
2787;4122206001001;4931;1214
2788;4122404001001;18630;3762
2789;4125506001001;5252;723
2790;4125506001002;9764;1329
2791;4125506001003;4955;932
2792;4125506001004;19494;2834
2793;4125506001005;18534;3083
2794;4125506001006;14295;2915
2795;4125506001007;92;44
2796;4125506001008;19458;1462
2797;4126256001001;3691;1142
2798;4126256001002;5634;1291
2799;4126256001003;440;332
2800;4126256001004;824;342
2801;4201307001001;7804;1534
2802;4202305001001;12043;2231
2803;4205407999001;20891;2679
2804;4205407999002;50059;8439
2805;4205407999003;3608;483
2806;4205407999004;12860;657
2807;4205407999005;8021;2040
2808;4205407999006;12455;1946
2809;4205407999007;4284;821
2810;4205407999008;2775;680
2811;4205407999009;2655;856
2812;4205407999010;8575;2990
2813;4205407999011;3606;1341
2814;4205407999012;2641;891
2815;4205407999013;4079;1794
2816;4205407999014;3238;1554
2817;4205407999015;7917;1412
2818;4205407999016;12299;2141
2819;4205407999017;4362;1060
2820;4205407999018;1700;424
2821;4205407999019;7708;1274
2822;4205407999020;3528;1197
2823;4205803001001;3423;986
2824;4206009001001;1197;513
2825;4206504001001;12317;2026
2826;4208906001001;18393;3492
2827;4208906001002;651;147
2828;4208906001003;3891;584
2829;4208906001004;7667;1679
2830;4208906001005;25535;1835
2831;4208906001006;5981;1340
2832;4209102999001;2695;311
2833;4209102999002;2114;760
2834;4209102999003;914;419
2835;4209102999004;11861;1206
2836;4209102999005;4495;762
2837;4209102999006;4940;1250
2838;4209102999007;43339;2278
2839;4209102999008;6616;1346
2840;4209102999009;5949;920
2841;4209102999010;3697;745
2842;4209102999011;16123;2811
2843;4209102999012;29662;5424
2844;4209102999013;14817;2567
2845;4209102999014;4612;1141
2846;4209102999015;3606;660
2847;4209102999016;771;290
2848;4209102999017;622;353
2849;4209102999018;1271;540
2850;4209102999019;3308;855
2851;4209102999020;1806;596
2852;4209102999021;1351;609
2853;4209102999022;952;499
2854;4209102999023;869;311
2855;4209102999024;17374;1212
2856;4211900001001;5958;1864
2857;4211900001002;7481;1650
2858;4211900001003;8356;1556
2859;4211900001004;6567;1335
2860;4211900501001;3520;504
2861;4212304001001;1268;352
2862;4215703001001;4315;1191
2863;4216602001001;7295;1493
2864;4216602001002;3310;694
2865;4216602001003;24083;1878
2866;4216602002001;7525;1598
2867;4216602002002;7114;985
2868;4216602002003;19641;1170
2869;4216602002004;5670;1556
2870;4216602501001;18083;4093
2871;4217402001001;4224;752
2872;4300604001001;5171;1499
2873;4300604001002;1422;363
2874;4300604001003;1986;831
2875;4300604001004;1884;343
2876;4300604001005;370;368
2877;4300604001006;560;470
2878;4300604001007;480;295
2879;4300604001008;1934;833
2880;4300604501001;2290;343
2881;4300877001001;1193;348
2882;4303103001001;662;535
2883;4303103001002;833;573
2884;4303103001003;1387;595
2885;4303103001004;7720;2025
2886;4303103001005;5875;1391
2887;4303103001006;16412;1410
2888;4303103001007;6354;1173
2889;4303905001001;19857;4626
2890;4304606001001;3263;604
2891;4304606001002;3573;816
2892;4304606001003;1439;692
2893;4304606001004;1150;382
2894;4304606001005;288;158
2895;4304606001006;1167;431
2896;4304606001007;469;452
2897;4304606001008;1455;661
2898;4304606001009;8458;1788
2899;4304606001010;19053;2700
2900;4304606001011;6446;1841
2901;4304606001012;3400;1384
2902;4304606001013;4469;1654
2903;4304606001014;10348;1022
2904;4304606001015;18935;3419
2905;4304689001001;1115;420
2906;4305108999001;13888;1860
2907;4305108999002;3830;1771
2908;4305108999003;11738;3120
2909;4305108999004;4668;952
2910;4305108999005;10735;3039
2911;4305108999006;5892;1495
2912;4305108999007;6944;2076
2913;4305108999008;10726;1750
2914;4305108999009;11923;794
2915;4305108999010;9107;2613
2916;4305108999011;6444;1525
2917;4305108999012;3920;1348
2918;4305108999013;21544;5610
2919;4305108999014;20049;1607
2920;4305108999015;9668;1574
2921;4305108999016;12548;1248
2922;4305108999017;4805;882
2923;4305108999018;3752;762
2924;4305108999019;616;418
2925;4305108999020;7;9
2926;4306403001001;11840;1862
2927;4306767001001;13248;1536
2928;4307609001001;11466;2854
2929;4307708001001;4815;578
2930;4307708001002;880;699
2931;4307708001003;9340;2362
2932;4307708001004;5361;1131
2933;4307906001001;24461;5053
2934;4309209001001;8987;629
2935;4309209001002;1182;825
2936;4309209001003;3839;1415
2937;4309209001004;1702;1072
2938;4309209001005;3679;1057
2939;4309209001006;1094;519
2940;4309209001007;2583;938
2941;4309209001008;8997;2697
2942;4309209001009;4641;919
2943;4309209001010;10417;474
2944;4309209501001;3215;740
2945;4309308001001;4312;1385
2946;4309308001002;444;323
2947;4309308001003;8246;2622
2948;4310801001001;6579;1518
2949;4311627001001;1847;194
2950;4312476001001;1674;375
2951;4313375001001;5261;1086
2952;4313409001001;1360;672
2953;4313409001002;4821;865
2954;4313409001003;4512;1451
2955;4313409001004;2333;920
2956;4313409001005;21235;5255
2957;4313409001006;982;417
2958;4313409001007;2063;591
2959;4313409001008;8616;2057
2960;4313409001009;248;132
2961;4313409001010;1729;738
2962;4313409001011;5919;1276
2963;4313409001012;12567;2651
2964;4313409001013;6526;1706
2965;4313409001014;3665;1686
2966;4313409001015;1188;600
2967;4314407001001;358;309
2968;4314407001002;2656;910
2969;4314407001003;15620;2944
2970;4314407001004;6930;1598
2971;4314407001005;1356;531
2972;4314407001006;2241;545
2973;4314407001007;2491;976
2974;4314407001008;11811;3259
2975;4314407001009;331;234
2976;4314407001010;1632;628
2977;4314407001011;219;164
2978;4314407001012;3202;759
2979;4314407001013;1846;735
2980;4314407001014;6498;1314
2981;4314407001015;4649;757
2982;4314407001016;556;365
2983;4314407001017;1722;786
2984;4314407501001;1703;263
2985;4314803001001;7788;1838
2986;4314902999001;1573;545
2987;4314902999002;1672;506
2988;4314902999003;2050;1044
2989;4314902999004;3068;1018
2990;4314902999005;84055;14806
2991;4314902999006;5417;2267
2992;4314902999007;8420;2135
2993;4314902999008;16957;2118
2994;4314902999009;22176;5278
2995;4314902999010;8987;2237
2996;4314902999011;14499;1616
2997;4314902999012;2068;961
2998;4314902999013;9772;2953
2999;4314902999014;10274;3113
3000;4314902999015;2701;1427
3001;4314902999016;11836;5752
3002;4314902999017;3708;1506
3003;4314902999018;9164;3411
3004;4314902999019;19549;2905
3005;4314902999020;2204;836
3006;4314902999021;23030;3214
3007;4314902999022;1885;667
3008;4314902999023;27542;5038
3009;4314902999024;7680;631
3010;4314902999025;1470;715
3011;4314902999026;1347;757
3012;4314902999027;2387;559
3013;4314902999028;1001;740
3014;4314902999029;27193;2208
3015;4314902999030;54571;5993
