cod_mun;prop_urb
3148004;0,898709245
3148103;0,861479557
3148202;0,699855997
3148301;0,430009959
3148400;0,396440446
3148509;0,580902154
3148608;0,461735436
3148707;0,850982718
3148756;0,208914542
3148806;0,529681529
3148905;0,476664919
3149002;0,615257958
3149101;0,442834541
3149150;0,561717957
3149200;0,851829813
3149309;0,805808329
3149408;0,428651371
3149507;0,87102122
3149606;0,687651332
3149705;0,775363589
3149804;0,578049175
3149903;0,840574295
3149952;0,731229013
3150000;0,741144414
3150109;0,555851064
3150158;0,541238077
3150208;0,664929263
3150307;0,560734742
3150406;0,370613009
3150505;0,783997955
3150539;0,908376963
3150570;0,317167938
3150604;0,424642802
3150703;0,786209413
3150802;0,298589065
3150901;0,340168878
3151008;0,62265171
3151107;0,838449272
3151206;0,981650099
3151305;0,763195691
3151404;0,836544075
3151503;0,876385366
3151602;0,948897192
3151701;0,555452865
3151800;0,964601444
3151909;0,522485027
3152006;0,854229752
3152105;0,885973636
3152131;0,580662832
3152170;0,29062589
3152204;0,478754289
3152303;0,411336289
3152402;0,554871448
3152501;0,915524088
3152600;0,517468886
3152709;0,64753992
3152808;0,726289447
3152907;0,830856027
3153004;0,568158169
3153103;0,233453053
3153202;0,401944895
3153301;0,588614029
3153400;0,624205613
3153509;0,474225585
3153608;0,955296404
3153707;0,785572469
3153806;0,375767728
3153905;0,941633424
3154002;0,588751184
3154101;0,888987044
3154150;0,494681749
3154200;0,738099845
3154309;0,781561119
3154408;0,549264867
3154457;0,489025461
3154507;0,329557598
3154606;0,994146148
3154705;0,914664457
3154804;0,858709846
3154903;0,752096986
3155009;0,59188956
3155108;0,536549165
3155207;0,32238548
3155306;0,616013775
3155405;0,849590643
3155504;0,537473976
3155603;0,385321438
3155702;0,770830386
3155801;0,812396846
3155900;0,751458576
3156007;0,338477021
3156106;0,645768025
3156205;0,893025695
3156304;0,801674419
3156403;0,712336098
3156452;0,426208323
3156502;0,247181096
3156601;0,779433064
3156700;0,976957487
3156809;0,595488352
3156908;0,744820474
3157005;0,715631808
3157104;0,821802626
3157203;0,880645161
3157252;0,408712542
3157278;0,524936602
3157302;0,373109592
3157336;0,999857995
3157377;0,189752135
3157401;0,305503905
3157500;0,504874086
3157609;0,469227099
3157658;0,480097341
3157708;0,821119089
3157807;0,996241272
3157906;0,460438999
3158003;0,582350667
3158102;0,679109967
3158201;0,690383275
3158300;0,624518016
3158409;0,777678571
3158508;0,335886722
3158607;0,324589295
3158706;0,632189707
3158805;0,944419238
3158904;0,487510166
3158953;0,947232167
3159001;0,462155657
3159100;0,509888438
3159209;0,591614572
3159308;0,690302798
3159357;0,688179465
3159407;0,558617104
3159506;0,295330803
3159605;0,816242323
3159704;0,600513809
3159803;0,766513902
3159902;0,872307406
3160009;0,579681275
3160108;0,739776102
3160207;0,255231037
3160306;0,502635046
3160405;0,811229924
3160454;0,188880541
3160504;0,411409764
3160603;0,609805046
3160702;0,863493556
3160801;0,923735617
3160900;0,828153565
3160959;0,429892142
3161007;0,517061558
3161056;0,431962942
3161106;0,540516923
3161205;0,63554263
3161304;0,650549867
3161403;0,544417135
3161502;0,692586833
3161601;0,224526421
3161650;0,531424581
3161700;0,717047128
3161809;0,779646129
3161908;0,444221224
3162005;0,812802582
3162104;0,923708878
3162203;0,768457981
3162252;0,438181818
3162302;0,58502907
3162401;0,302059321
3162450;0,204203324
3162500;0,938549405
3162559;0,422326755
3162575;0,463004993
3162609;0,765779557
3162658;0,41621179
3162708;0,391765826
3162807;0,597835888
3162906;0,938871605
3162922;0,755619216
3162948;0,713530481
3162955;0,5936
3163003;0,691319979
3163102;0,477829457
3163201;0,672277749
3163300;0,635775304
3163409;0,573972375
3163508;0,252467226
3163607;0,540142917
3163706;1
3163805;0,501581087
3163904;0,487718049
3164001;0,761554281
3164100;0,364249301
3164209;0,664139792
3164308;0,589407115
3164407;0,548364649
3164431;0,475320637
3164472;0,604101276
3164506;0,266976905
3164605;0,34939759
3164704;0,890751693
3164803;0,331646993
3164902;0,517206478
3165008;0,728452904
3165107;0,735040394
3165206;0,517730496
3165305;0,884796365
3165404;0,486526123
3165503;0,328586387
3165537;0,853189765
3165552;0,15412765
3165560;0,368138801
3165578;0,581123245
3165602;0,5455
3165701;0,605941194
3165800;0,360185576
3165909;0,280154143
3166006;0,482367535
3166105;0,374147727
3166204;0,284317638
3166303;0,431902718
3166402;0,770425777
3166501;0,395758875
3166600;0,610538373
3166709;0,794182352
3166808;0,703301384
3166907;0,829690832
3166956;0,388063398
3167004;0,770159343
3167103;0,56115553
3167202;0,977898102
3167301;0,477549111
3167400;0,520239112
3167509;0,53812021
3167608;0,384237037
3167707;0,620623806
3167806;0,642483026
3167905;0,567585302
3168002;0,796979559
3168051;0,420155039
3168101;0,666065524
3168200;0,596315789
3168309;0,394729304
3168408;0,41448095
3168507;0,6232846
3168606;0,794381258
3168705;0,997649626
3168804;0,723563119
3168903;0,637828556
3169000;0,756214595
3169059;0,214080084
3169109;0,373803141
3169208;0,713783042
3169307;0,894748128
3169356;0,955320774
3169406;0,797075886
3169505;0,664551535
3169604;0,892027512
3169703;0,648866177
3169802;0,508131039
3169901;0,90151061
3170008;0,428902914
3170057;0,477486732
3170107;0,968736486
3170206;0,975595255
3170305;0,558147632
3170404;0,793183214
3170438;0,489866322
3170479;0,53662274
3170503;0,681349398
3170529;0,449193968
3170578;0,737163814
3170602;0,533453888
3170651;0,443571909
3170701;0,955659737
3170750;0,742182514
3170800;0,873297304
3170909;0,445041473
3171006;0,788672866
3171030;0,513581279
3171071;0,593494388
3171105;0,51322199
3171154;0,33552056
3171204;0,984179948
3171303;0,92194776
3171402;0,45167004
3171501;0,901427787
3171600;0,430295494
3171709;0,387515806
3171808;0,520365752
3171907;0,520287958
3172004;0,794189828
3172103;0,706850986
3172202;0,456856703
3200102;0,448715562
3200136;0,243879571
3200169;0,479413379
3200201;0,622469572
3200300;0,412309048
3200359;0,512349225
3200409;0,688934084
3200508;0,641628365
3200607;0,842520538
3200706;0,486970097
3200805;0,707286387
3200904;0,549405538
3201001;0,670297536
3201100;0,903099935
3201159;0,149995722
3201209;0,888620132
3201308;0,96513869
3201407;0,535749176
3201506;0,810018543
3201605;0,729183966
3201704;0,400366636
3201803;0,334648121
3201902;0,190451258
3202009;0,514705882
3202108;0,537720505
3202207;0,830271351
3202306;0,752863643
3202405;0,934264706
3202454;0,551587715
3202504;0,72996155
3202553;0,283356856
3202603;0,417472346
3202652;0,341607108
3202702;0,485477751
3202801;0,573699371
3202900;0,304245077
3203007;0,53136489
3203056;0,547571524
3203106;0,660516243
3203130;0,68524933
3203163;0,260929212
3203205;0,825070815
3203304;0,603966888
3203320;0,776296442
3203346;0,432392517
3203353;0,40114873
3203403;0,507004084
3203502;0,749116608
3203601;0,537288136
3203700;0,366245111
3203809;0,632187271
3203908;0,63675462
3204005;0,433388883
3204054;0,919448113
3204104;0,655253283
3204203;0,940882098
3204252;0,777103624
3204302;0,264782836
3204351;0,266295026
3204401;0,512820513
3204500;0,197865682
3204559;0,177312852
3204609;0,471050335
3204658;0,362263151
3204708;0,690725139
3204807;0,663963362
3204906;0,762812293
3204955;0,427705628
3205002;0,995142926
3205010;0,625047895
3205036;0,283264273
3205069;0,613176616
3205101;0,927879219
3205150;0,233253301
3205176;0,294990991
3205200;0,996126776
3205309;1
3300100;0,95851468
3300159;0,853330007
3300209;0,906827047
3300225;0,904535812
3300233;1
3300258;1
3300308;0,958340395
3300407;0,967092818
3300456;1
3300506;0,499624741
3300605;0,814886347
3300704;0,837646261
3300803;0,847022228
3300902;0,677982277
3300936;0,793330256
3300951;0,922513882
3301009;0,894807968
3301108;0,690597429
3301157;0,638427948
3301207;0,72313428
3301306;0,827780787
3301405;0,880736876
3301504;0,954572335
3301603;0,582833366
3301702;0,995964955
3301801;0,720651102
3301850;0,674351813
3301876;1
3301900;0,945492562
3302007;0,953721205
3302056;0,700499168
3302106;0,692431422
3302205;0,892273985
3302254;0,474069283
3302270;1
3302304;0,711088633
3302403;0,951276225
3302452;0,803315596
3302502;0,941801487
3302601;0,797558331
3302700;0,826185543
3302809;0,990398519
3302908;0,840138901
3303005;0,888412651
3303104;0,776264463
3303203;1
3303302;1
3303401;0,875635747
3303500;1
3303609;0,910883261
3303708;0,873777065
3303807;0,476103439
3303856;0,672094982
3303906;0,944628442
3303955;0,907140291
3304003;0,816981644
3304102;0,753385155
3304110;0,941546093
3304128;0,877166822
3304144;1
3304151;0,563039345
3304201;0,917875829
3304300;0,653035761
3304409;0,715799852
3304508;0,70347541
3304524;0,94873555
3304557;1
3304607;0,527873234
3304706;0,760234674
3304755;0,467322882
3304805;0,720677376
3304904;1
3305000;0,709161188
3305109;1
3305133;0,362700764
3305158;0,467216516
3305208;0,824663514
3305307;0,437633897
3305406;0,708806901
3305505;0,961133032
3305554;0,795234447
3305604;0,668469316
3305703;0,16464447
3305752;0,861495951
3305802;0,834278431
3305901;0,36700538
3306008;0,935686896
3306107;0,864495988
3306156;0,52610135
3306206;0,632285142
3306305;0,999723213
3500105;0,90658865
3500204;0,833604777
3500303;0,87632559
3500402;0,851914178
3500501;0,955095738
3500550;0,742343032
3500600;1
3500709;0,94483438
3500758;0,669589041
3500808;0,722748174
3500907;0,722379603
3501004;0,810477359
3501103;0,708049754
3501152;0,900013113
3501202;0,614921223
3501301;0,886809938
3501400;0,593088343
3501509;0,856891082
3501608;0,997623129
3501707;0,977162654
3501806;0,78441187
3501905;0,71778359
3502002;0,739810162
3502101;0,921593155
3502200;0,686117013
3502309;0,719955899
3502408;0,734975081
3502507;0,985044694
3502606;0,742654509
3502705;0,612915102
3502754;0,649094495
3502804;0,971610715
3502903;0,690300767
3503000;0,870249843
3503109;0,663149217
3503158;0,725362872
3503208;0,951214166
3503307;0,939191524
3503356;0,493758669
3503406;0,724047488
3503505;0,681111111
3503604;0,831390831
3503703;0,920690116
3503802;0,919695689
3503901;0,956830278
3503950;0,631380978
3504008;0,955725436
3504107;0,870386343
3504206;0,87974543
3504305;0,695387293
3504404;0,917431193
3504503;0,946581755
3504602;0,88952381
3504701;0,80883473
3504800;0,863487738
3504909;0,739936168
3505005;0,589835361
3505104;0,83518931
3505203;0,922973356
3505302;0,973229633
3505351;0,298803137
3505401;0,355204736
3505500;0,951372783
3505609;0,989135374
3505708;1
3505807;0,827666602
3505906;0,944690092
3506003;0,982212463
3506102;0,935160061
3506201;0,813700919
3506300;0,869962687
3506359;0,971337262
3506409;0,88239159
3506508;0,965196182
3506607;0,842818318
3506706;0,855245367
3506805;0,905104851
3506904;0,711120174
3507001;0,946723696
3507100;0,843010591
3507159;0,604766326
3507209;0,783647799
3507308;0,878042257
3507407;0,822405821
3507456;0,764614589
3507506;0,960177645
3507605;0,88850765
3507704;0,779374857
3507753;0,771663778
3507803;0,950172122
3507902;0,853912951
3508009;0,774632707
3508108;0,912010972
3508207;0,790146979
3508306;0,857388316
3508405;0,778247734
3508504;0,876671483
3508603;0,796581511
3508702;0,642997062
3508801;0,826695371
3508900;0,764042188
3509007;0,961528201
3509106;0,421994275
3509205;0,947262662
3509254;0,718376843
3509304;0,910834968
3509403;0,885642778
3509452;0,802457285
3509502;0,983311258
3509601;0,977025924
3509700;0,989989153
3509809;0,714661564
3509908;0,829728411
3509957;0,841449917
3510005;0,906728142
3510104;0,744737849
3510153;0,769319161
3510203;0,782911067
3510302;0,779883484
3510401;0,807465998
3510500;0,953497802
3510609;1
3510708;0,892373977
3510807;0,807052239
3510906;0,579937304
3511003;0,800040139
3511102;0,985082241
3511201;0,902212052
3511300;0,743283582
3511409;0,862189646
3511508;0,948759658
3511607;0,692462936
3511706;0,898903122
3511904;0,917468542
3512001;0,893242919
3512100;0,691971784
3512209;0,895087317
3512308;0,756642512
3512407;0,913421636
3512506;0,748924609
3512605;0,717659689
3512704;0,452820242
3512803;0,959215421
3512902;0,583830711
3513009;1
3513108;0,956742107
3513207;0,59249126
3513306;0,610727969
3513405;0,968527187
3513504;0,994017118
3513603;0,482200087
3513702;0,834549289
3513801;1
3513850;0,662353666
3513900;0,572153795
3514007;0,928357357
3514106;0,898321641
3514205;0,841078067
3514304;0,910876133
3514403;0,917358025
3514502;0,864368737
3514601;0,930711907
3514700;0,759630877
3514809;0,493420122
3514908;0,739415323
3514924;0,849825378
3514957;0,798627926
3515004;1
3515103;0,981077377
3515129;0,757345316
3515152;0,698594638
3515186;0,858522727
3515194;0,881425075
3515202;0,77313469
3515301;0,680380952
3515350;0,629626004
3515400;0,758094604
3515509;0,959381641
3515608;0,756900994
3515657;0,472765363
3515707;0,991789404
3515806;0,720257235
3515905;0,766056469
3516002;0,808752026
3516101;0,843300288
3516200;0,980767159
3516309;0,998781199
3516408;0,928534433
3516507;0,753118122
3516606;0,711702534
3516705;0,843010055
3516804;0,818739543
3516853;0,666262724
3516903;0,808296378
3517000;0,726518804
3517109;0,698961156
3517208;0,876126371
3517307;0,819281736
3517406;0,932505056
3517505;0,843532586
3517604;0,382185947
3517703;0,949407909
3517802;0,751405442
3517901;0,835518879
3518008;0,86440678
3518107;0,766724656
3518206;0,905939049
3518305;0,808528123
3518404;0,951477178
3518503;0,596842208
3518602;0,972269583
3518701;0,999701675
3518800;0,978513438
3518859;0,65044734
3518909;0,783236321
3519006;0,854229229
3519055;0,54611011
3519071;1
3519105;0,854141512
3519204;0,706914345
3519253;0,620497708
3519303;0,948983448
3519402;0,878903356
3519501;0,893352044
3519600;0,940797941
3519709;0,331697316
3519808;0,848641465
3519907;0,821000413
3520004;0,990050411
3520103;0,927174542
3520202;0,708755427
3520301;0,799722901
3520400;0,988145517
3520426;1
3520442;0,96757793
3520509;0,984291057
3520608;0,823398216
3520707;0,785608674
3520806;0,833031947
3520905;0,87867442
3521002;0,688043951
3521101;0,794009217
3521150;0,559263521
3521200;0,455063569
3521309;0,942965459
3521408;0,952105432
3521507;0,815410033
3521606;0,754861204
3521705;0,58695997
3521804;0,80341271
3521903;0,76373858
3522000;0,623199393
3522109;0,988235294
3522158;0,673899566
3522208;0,989528473
3522307;0,893102048
3522406;0,735573094
3522505;1
3522604;0,915821197
3522653;0,46183953
3522703;0,851390728
3522802;0,691862895
3522901;0,924501012
3523008;0,8681605
3523107;1
3523206;0,919491343
3523305;0,546903695
3523404;0,811914233
3523503;0,876149165
3523602;0,870832035
3523701;0,796747967
3523800;0,830967051
3523909;0,915606578
3524006;0,736031491
3524105;0,94355906
3524204;0,911737235
3524303;0,947068597
3524402;0,958628477
3524501;0,722127763
3524600;0,589343348
3524709;0,872115417
3524808;0,916706361
3524907;0,484468938
3525003;1
3525102;0,913339191
3525201;0,644563112
3525300;0,956237066
3525409;0,765243902
3525508;1
3525607;0,800364394
3525706;0,871317128
3525805;0,924147864
3525854;0,497723133
3525904;0,92829247
3526001;0,789179653
3526100;0,606356015
3526209;0,657129899
3526308;0,580391366
3526407;0,884262813
3526506;0,805690898
3526605;0,883322237
3526704;0,964473668
3526803;0,951091893
3526902;0,957048096
3527009;0,884637029
3527108;0,973708151
3527207;0,962905501
3527256;0,773293473
3527306;0,915700958
3527405;0,857064861
3527504;0,765552461
3527603;0,915921788
3527702;0,866869443
3527801;0,49858156
3527900;0,740075941
3528007;0,951815642
3528106;0,846039269
3528205;0,713108216
3528304;0,797427653
3528403;0,859036898
3528502;0,799803696
3528601;0,770281707
3528700;0,553663152
3528809;0,878191326
3528858;0,689901698
3528908;0,727296316
3529005;0,961371629
3529104;0,750341686
3529203;0,804394523
3529302;0,963973632
3529401;1
3529500;0,735301942
3529609;0,660124224
3529658;0,630569948
3529708;0,923339818
3529807;0,960736196
3529906;0,487512845
3530003;0,747688752
3530102;0,859307526
3530201;0,60648862
3530300;0,963746974
3530409;0,835070837
3530508;0,873577942
3530607;0,914834924
3530706;0,935248092
3530805;0,897283563
3530904;0,730930158
3531001;0,848175182
3531100;0,995555302
3531209;0,519221642
3531308;0,93469837
3531407;0,865529789
3531506;0,898225336
3531605;0,73465395
3531704;0,419087137
3531803;0,915184788
3531902;0,896728016
3532009;0,785591767
3532058;0,631878068
3532108;0,653235961
3532157;0,731159101
3532207;0,609671387
3532306;0,410385501
3532405;0,404580153
3532504;0,869428539
3532603;0,772905631
3532702;0,858585859
3532801;0,759018456
3532827;0,531596984
3532843;0,331051148
3532868;0,490413724
3532900;0,886136581
3533007;0,883607521
3533106;0,82798275
3533205;0,729035385
3533254;0,827596899
3533304;0,832302656
3533403;0,977157662
3533502;0,891619388
3533601;0,804089396
3533700;0,699807877
3533809;0,592184369
3533908;0,926759829
3534005;0,679460885
3534104;0,860299116
3534203;0,885123768
3534302;0,977891345
3534401;1
3534500;0,755094044
3534609;0,881712089
3534708;0,952145566
3534757;0,741017488
3534807;0,887660884
3534906;0,758667519
3535002;0,794285714
3535101;0,960768046
3535200;0,686397985
3535309;0,811168543
3535408;0,927906806
3535507;0,924453531
3535606;0,311305779
3535705;0,820961503
3535804;0,752288846
3535903;0,833975771
3536000;0,764949568
3536109;0,632290786
3536208;0,664173608
3536257;0,773613963
3536307;0,75385424
3536406;0,741984157
3536505;0,989011417
3536570;0,561551433
3536604;0,878541076
3536703;0,931119244
3536802;0,214833304
3536901;0,604242868
3537008;0,72755769
3537107;0,969135978
3537156;0,808808109
3537206;0,670403832
3537305;0,926512309
3537404;0,924644398
3537503;0,669129457
3537602;0,978989718
3537701;0,823135135
3537800;0,439987233
3537909;0,729580758
3538006;0,944868519
3538105;0,921885727
3538204;0,481612962
3538303;0,705577918
3538501;0,934802632
3538600;1
3538709;0,964199564
3538808;0,87091802
3538907;0,809504852
3539004;0,865411437
3539103;0,999435256
3539202;0,937160695
3539301;0,887919339
3539400;0,836829176
3539509;0,940621389
3539608;0,770844687
3539707;0,739100105
3539806;0,988215154
3539905;0,893171345
3540002;0,920257553
3540101;0,787706472
3540200;0,96307402
3540259;0,757841198
3540309;0,762111067
3540408;0,769662921
3540507;0,521797956
3540606;0,804236059
3540705;0,960600375
3540754;0,953105476
3540804;0,85559461
3540853;0,828791055
3540903;0,919687113
3541000;1
3541059;0,688607595
3541109;0,767894371
3541208;0,692538535
3541307;0,925110693
3541406;0,979084076
3541505;0,925214877
3541604;0,824144028
3541653;0,252734817
3541703;0,905019305
3541802;0,76416398
3541901;0,861062335
3542008;0,902994672
3542107;0,857535885
3542206;0,868518004
3542305;0,402026192
3542404;0,898105659
3542503;0,797975538
3542602;0,801198095
3542701;0,741762178
3542800;0,286854862
3542909;0,88555931
3543006;0,423201922
3543105;0,757279052
3543204;0,635757171
3543238;0,792079208
3543253;0,314614344
3543303;1
3543402;0,995716179
3543501;0,70105673
3543600;0,861954887
3543709;0,799322362
3543808;0,775036568
3543907;0,971816334
3544004;0,934451349
3544103;1
3544202;0,801401869
3544251;0,255809154
3544301;0,934242742
3544400;0,542575952
3544509;0,732695985
3544608;0,826095738
3544707;0,64698647
3544806;0,779969318
3544905;0,840857909
3545001;0,608831929
3545100;0,809134288
3545159;0,829970685
3545209;0,988256637
3545308;0,780793796
3545407;0,874822359
3545506;0,566526384
3545605;0,897464496
3545704;0,793591121
3545803;0,987294065
3546009;0,900922367
3546108;0,689590203
3546207;0,547720193
3546256;0,666481069
3546306;0,940248865
3546405;0,858280994
3546504;0,765023515
3546603;0,939612251
3546702;0,976235383
3546801;0,754778235
3546900;0,897109385
3547007;0,845281404
3547106;0,795932929
3547205;0,583949314
3547304;1
3547403;0,576623377
3547502;0,860547861
3547601;0,942197341
3547650;0,39231327
3547700;0,917827365
3547809;1
3547908;0,727619709
3548005;0,809589495
3548054;0,654639919
3548104;0,5320117
3548203;0,478982301
3548302;0,79216152
3548401;0,939989518
3548500;0,9946505
3548609;0,446837277
3548708;0,982564845
3548807;1
3548906;0,950439901
3549003;0,717778554
3549102;0,92717123
3549201;0,757518797
3549250;0,692998205
3549300;0,738990826
3549409;0,981051771
3549508;0,862786378
3549607;0,596427709
3549706;0,831439583
3549805;0,940773674
3549904;0,987769625
3549953;0,883760964
3550001;0,589222361
3550100;0,931536462
3550209;0,583966491
3550308;0,940478244
3550407;0,804136646
3550506;0,638646922
3550605;0,731230398
3550704;0,989903167
3550803;0,601734383
3550902;0,873126143
3551009;0,999545381
3551108;0,653811659
3551207;0,756084515
3551306;0,647682639
3551405;0,914316411
3551504;0,975953133
3551603;0,864198566
3551702;0,956340319
3551801;0,338632055
3551900;0,893862551
3552007;0,45574563
3552106;0,641511742
3552205;0,986337513
3552304;0,857162254
3552403;0,985837955
3552502;0,968223359
3552551;0,694982079
3552601;0,859334795
3552700;0,783910701
3552809;1
3552908;0,812488029
3553005;0,858194965
3553104;0,862609005
3553203;0,864148202
3553302;0,85560248
3553401;0,796431576
3553500;0,675262544
3553609;0,712486478
3553658;0,948199853
3553708;0,914088159
3553807;0,833773087
3553856;0,510172144
3553906;0,903387487
3553955;0,897886996
3554003;0,916333084
3554102;0,941392091
3554201;0,510307346
3554300;0,795980603
3554409;0,932275542
3554508;0,904383475
3554607;0,663493226
3554656;0,586287313
3554706;0,82482743
3554755;0,891304348
3554805;0,857651552
3554904;0,788331072
3554953;0,458232446
3555000;0,953152385
3555109;0,818681319
3555208;0,786807388
3555307;0,653846154
3555356;0,903080569
3555406;0,975082634
3555505;0,721126083
3555604;0,872385169
3555703;0,718611521
3555802;0,800566572
3555901;0,704415954
3556008;0,827093721
3556107;0,874723998
3556206;0,94616321
3556305;0,866103155
3556354;0,374193548
3556404;0,928654069
3556453;1
3556503;1
3556602;0,826702751
3556701;0,977951922
3556800;0,945119659
3556909;0,871476651
3556958;0,709850746
3557006;0,966619755
3557105;0,962533547
3557154;0,68412943
3557204;0,856158767
3557303;0,862917796
4100103;0,648504662
4100202;0,230198373
4100301;0,203018972
4100400;0,960102858
4100459;0,302757537
4100509;0,608632345
4100608;0,79531336
4100707;0,78106124
4100806;0,758132498
4100905;0,77056928
4101002;0,665877232
4101051;0,544669545
4101101;0,919863361
4101150;0,757042254
4101200;0,825962241
4101309;0,082624544
4101408;0,929720756
4101507;0,957414431
4101606;0,732163792
4101655;0,28978907
4101705;0,698264659
4101804;0,913567018
4101853;0,241762053
4101903;0,749071765
4102000;0,811957859
4102109;0,866268985
4102208;0,82864259
4102307;0,313798877
4102406;0,821771612
4102505;0,689936215
4102604;0,628303311
4102703;0,621740727
4102752;0,168110149
4102802;0,922094338
4102901;0,477086379
4103008;0,499612553
4103024;0,181525587
4103040;0,159292035
4103057;0,54196842
4103107;0,39359116
4103156;0,091959557
4103206;0,765268103
4103222;0,385318396
4103305;0,680418915
4103354;0,449038927
4103370;0,608639753
4103404;0,716700201
4103453;0,767387598
4103479;0,660283993
4103503;0,737692107
4103602;0,880474934
4103701;0,92919511
4103800;0,627093301
4103909;0,745798566
4103958;0,288888889
4104006;0,751403113
4104055;0,440717629
4104105;0,544751381
4104204;0,832305835
4104253;0,122543976
4104303;0,928898057
4104402;0,249215217
4104428;0,363623546
4104451;0,570804059
4104501;0,510499479
4104600;0,678375183
4104659;0,706191117
4104709;0,627358136
4104808;0,931955545
4104907;0,680234661
4105003;0,474426639
4105102;0,781670475
4105201;0,239481409
4105300;0,689037817
4105409;0,512534683
4105508;0,864862981
4105607;0,805896548
4105706;0,807830734
4105805;0,954360739
4105904;0,895738894
4106001;0,599159343
4106100;0,694773318
4106209;0,477305339
4106308;0,793646776
4106407;0,910842705
4106456;0,113792119
4106506;0,632111903
4106555;0,403962798
4106571;0,503868912
4106605;0,793986747
4106704;0,595503257
4106803;0,195788759
4106852;0,341428158
4106902;1
4107009;0,544482331
4107108;0,756189539
4107124;0,304728068
4107157;0,508405084
4107207;0,699743638
4107256;0,603409091
4107306;0,809935953
4107405;0,195863366
4107504;0,790299673
4107520;0,326256499
4107538;0,598257212
4107546;0,291759465
4107553;0,490537472
4107603;0,804459252
4107652;0,941457131
4107702;0,776203966
4107736;0,308574121
4107751;0,845541049
4107801;0,853547777
4107850;0,116623839
4107900;0,85630613
4108007;0,839868745
4108106;0,896055875
4108205;0,574528841
4108304;0,992190854
4108320;0,590856814
4108403;0,816763987
4108452;0,676074004
4108502;0,64054968
4108551;0,382690302
4108601;0,824672269
4108650;0,226564432
4108700;0,482968988
4108809;0,868069367
4108908;0,694811801
4108957;0,228202972
4109005;0,71705998
4109104;0,432263815
4109203;0,774344379
4109302;0,472414395
4109401;0,913206283
4109500;0,311534749
4109609;0,849543237
4109658;0,20925174
4109708;0,745122505
4109757;0,755790191
4109807;0,928546011
4109906;0,648785828
4110003;0,782101167
4110052;0,544124169
4110078;0,57874182
4110102;0,603404637
4110201;0,371978473
4110300;0,790737564
4110409;0,578110161
4110508;0,300270514
4110607;0,699787169
4110656;0,722128092
4110706;0,750802262
4110805;0,543096603
4110904;0,751624397
4110953;0,549590404
4111001;0,747954866
4111100;0,902955003
4111209;0,54147566
4111258;0,839226634
4111308;0,627389251
4111407;0,311622825
4111506;0,802262163
4111555;0,573429603
4111605;0,688841202
4111704;0,575381264
4111803;0,845804416
4111902;0,79884742
4112009;0,832391163
4112108;0,868011791
4112207;0,540326571
4112306;0,474801061
4112405;0,786589297
4112504;0,52175821
4112603;0,653972423
4112702;0,910832524
4112751;0,550040683
4112801;0,721664424
4112900;0,619294889
4112959;0,70863044
4113007;0,834418162
4113106;0,605670103
4113205;0,575314308
4113254;0,21204887
4113304;0,784746045
4113403;0,539414414
4113429;0,384904871
4113452;0,382712082
4113502;0,866949716
4113601;0,828248031
4113700;0,969364634
4113734;0,548806366
4113759;0,47706422
4113809;0,822345593
4113908;0,544516743
4114005;0,594747955
4114104;0,838661754
4114203;0,900812231
4114302;0,357354618
4114351;0,11783272
4114401;0,363175676
4114500;0,500535742
4114609;0,761967469
4114708;0,425908521
4114807;0,770434116
4114906;0,67126006
4115002;0,599023091
4115101;0,801767677
4115200;0,983804083
4115309;0,626724281
4115358;0,509594159
4115408;0,524551775
4115457;0,10037109
4115507;0,732870772
4115606;0,707682655
4115705;0,992391664
4115739;0,145017794
4115754;0,825838356
4115804;0,878896027
4115853;0,324652778
4115903;0,6304
4116000;0,665986741
4116059;0,476564746
4116109;0,700485256
4116208;0,468281506
4116307;0,74301676
4116406;0,743021132
4116505;0,675635277
4116604;0,669735007
4116703;0,664247489
4116802;0,394996974
4116901;0,846709938
4116950;0,232788132
4117008;0,793618302
4117057;0,15497051
4117107;0,881160301
4117206;0,819128788
4117214;0,795070618
4117222;0,546947368
4117255;0,510820429
4117271;0,333896159
4117297;0,438939288
4117305;0,331654505
4117404;0,800942285
4117453;0,618238304
4117503;0,962878689
4117602;0,902122404
4117701;0,559795118
4117800;0,422809294
4117909;0,804780567
4118006;0,895369134
4118105;0,804259524
4118204;0,960797556
4118303;0,902214793
4118402;0,928435644
4118451;0,578661398
4118501;0,912764727
4118600;0,434782609
4118709;0,266869764
4118808;0,777860162
4118857;0,496314496
4118907;0,712992889
4119004;0,369866739
4119103;0,294243723
4119152;0,978064767
4119202;0,568119672
4119251;0,287890625
4119301;0,483455365
4119400;0,675567053
4119509;0,464135774
4119608;0,511391205
4119657;0,67866005
4119707;0,638527054
4119806;0,34088656
4119905;0,974661569
4119954;0,987851707
4120002;0,779044141
4120101;0,644003777
4120150;0,097955302
4120200;0,643529412
4120309;0,547025426
4120333;0,752220812
4120358;0,504792332
4120408;0,754239257
4120507;0,906785981
4120606;0,394338238
4120655;0,503468967
4120705;0,879412637
4120804;0,898459254
4120853;0,492046078
4120903;0,717219705
4121000;0,612607099
4121109;0,599756902
4121208;0,199449974
4121257;0,453464323
4121307;0,831784608
4121356;0,662816811
4121406;0,621044748
4121505;0,480860719
4121604;0,420750108
4121703;0,400842474
4121752;0,500149745
4121802;0,623314684
4121901;0,744369291
4122008;0,332795823
4122107;0,593908629
4122156;0,136175767
4122172;0,246141565
