AREAP;num_employees_clt;num_firms
4107546001001;401;55
4107553001001;338;46
4107603001001;2317;383
4107652003001;7905;756
4107652003002;656;84
4107652003003;393;51
4107652003004;717;34
4107702001001;440;67
4107736001001;584;56
4107751001001;1128;132
4107801001001;1122;158
4107850001001;586;70
4107900001001;988;131
4108007001001;2938;208
4108106001001;411;58
4108205001001;856;141
4108304003001;1282;93
4108304003002;644;108
4108304003003;740;108
4108304003004;4535732392;114
4108304003005;8343;840
4108304003006;424;83
4108304003007;2164;208
4108304003008;1616;117
4108304003009;9821;500
4108304003010;4535291917;1570
4108304003011;12108;1451
4108320001001;691;128
4108403003001;1276;225
4108403003002;4626;173
4108403003003;923;160
4108403003004;9149;1165
4108403003005;6184;654
4108452001001;578;78
4108502001001;2020;288
4108551001001;249;29
4108601003001;2074;150
4108601003002;3389;487
4108650001001;501;71
4108700001001;661;135
4108809003001;450;74
4108809003002;4129;581
4108908001001;4430454402;128
4108957001001;600;70
4109005001001;497;97
4109104001001;431;45
4109203001001;678;98
4109302001001;2046;414
4109401003001;5120;290
4109401003002;1731;125
4109401003003;1836;179
4109401003004;2073;161
4109401003005;3509;412
4109401003006;5028;204
4109401003007;5767;1030
4109401003008;4236230018;878
4109401003009;4236265651;315
4109500001001;695;45
4109609003001;4133;583
4109609003002;1030;170
4109658001001;663;94
4109708003001;6064;628
4109757001001;877;100
4109807003001;1253;214
4109807003002;7834;523
4109906001001;1003;191
4110003001001;866;114
4110052001001;299;40
4110078001001;1123;157
4110102003001;4660;442
4110102003002;717;47
4110201001001;1061;129
4110300001001;420;45
4110409001001;813;80
4110508001001;1502;231
4110607001001;2451;368
4110656001001;362;28
4110706003001;316;28
4110706003002;1259;178
4110706003003;9366;836
4110805001001;1183;142
4110904001001;423;75
4110953001001;1646;205
4111001001001;669;107
4111100001001;650;117
4111209001001;1957;228
4111258001001;41360321911;289
4111308001001;364;58
4111407001001;1216;152
4111506003001;1446;270
4111506003002;3841;588
4111555001001;2826;108
4111605001001;502;47
4111704001001;459;69
4111803003001;831;115
4111803003002;4330343053;743
4111902001001;4466;311
4112009003001;2612;128
4112009003002;5075;538
4112108001001;5824;665
4112207001001;565;116
4112306001001;499;65
4112405001001;1549;175
4112504001001;1132;188
4112603001001;269;30
4112702001001;1656;193
4112751001001;965;130
4112801001001;2741;269
4112900001001;422;78
4112959001001;728;133
4113007001001;2140;114
4113106001001;605;88
4113205003001;1578;195
4113205003002;7366;658
4113254001001;414;45
4113304003001;1944;439
4113304003002;2311;226
4113403001001;593;92
4113429001001;382;52
4113452001001;585;85
4113502001001;4683;712
4113601001001;972;97
4113700005001;8666680533;8770
4113700005002;599;46
4113700005003;4333392135;1615
4113700005004;13242;1423
4113700005005;8667356953;1537
4113700005006;11516;1163
4113734001001;1089;167
4113759001001;551;67
4113809001001;697;75
4113908001001;1901;254
4114005001001;1828;354
4114104001001;2841;432
4114203003001;3626;250
4114203003002;4402;607
4114302001001;5137;486
4114351001001;317;32
4114401001001;2656;347
4114500001001;1206;232
4114609003001;2510;287
4114609003002;11282;1211
4114708001001;622;118
4114807003001;1982;151
4114807003002;4595;720
4114906001001;1020;155
4115002001001;769;113
4115101001001;848;133
4115200004001;1234;215
4115200004002;1953;293
4115200004003;650;97
4115200004004;595;118
4115200004005;4804;225
4115200004006;1802;214
4115200004007;7538;551
4115200004008;5566;577
4115200004009;5087;543
4115200004010;7405;821
4115200004011;8866599413;1297
4115200004012;10057;1203
4115200004013;4430348120;3408
4115200004014;10400;720
4115200004015;3026;487
4115200004016;1509;264
4115200004017;10130;848
4115200004018;1001;92
4115200004019;3407;533
4115200004020;3897;478
4115309001001;916;156
4115358001001;967;154
4115408001001;1665;271
4115457001001;280;44
4115507001001;832;94
4115606001001;5249;364
4115705003001;3857;691
4115705003002;2139;301
4115739001001;319;40
4115754001001;1765;158
4115804003001;3466;354
4115804003002;9340;860
4115853001001;781;105
4115903001001;411;33
4116000001001;278;30
4116059001001;1484;274
4116109001001;4435324145;191
4116208001001;2209;332
4116307001001;512;68
4116406001001;352;53
4116505001001;262;34
4116604001001;1646;49
4116703001001;1895;259
4116802001001;606;125
4116901003001;4919;684
4116950001001;658;68
4117008001001;895;147
4117057001001;649;120
4117107001001;3397;320
4117206001001;927;86
4117214001001;310;34
4117222001001;1343;213
4117255001001;1573;205
4117271001001;528;84
4117297001001;381;41
4117305001001;2282;399
4117404001001;352;63
4117453001001;665;78
4117503003001;763;78
4117503003002;3331;369
4117602003001;1368;95
4117602003002;7380;713
4117701003001;4227;670
4117701003002;2038;119
4117800001001;1114;210
4117909003001;6527;555
4117909003002;3056;369
4118006001001;2712;223
4118105001001;4310;180
4118204003001;338;43
4118204003002;1766;197
4118204003003;726;90
4118204003004;2207;152
4118204003005;22292;1259
4118204003006;3933;441
4118204003007;1601;192
4118303001001;493;48
4118402003001;4430455702;115
4118402003002;5407;681
4118402003003;5540;738
4118402003004;656;128
4118402003005;4430459335;560
4118451001001;1487;183
4118501003001;277;72
4118501003002;9955;1294
4118501003003;6971;447
4118501003004;5914;744
4118600001001;827;112
4118709001001;528;91
4118808001001;1467;284
4118857001001;1751;112
4118907001001;2398;249
4119004001001;623;149
4119103001001;4136322822;138
4119152003001;8261578167;255
4119152003002;1706;158
4119152003003;2705;317
4119152003004;8261604793;1662
4119152003005;3661;316
4119202001001;580;74
4119251001001;273;27
4119301001001;3306;440
4119400001001;4232375750;415
4119509003001;421;52
4119509003002;830;69
4119509003003;1897;168
4119509003004;4868;313
4119608003001;3728;482
4119608003002;304;72
4119657001001;396;61
4119707001001;631;130
4119806001001;1255;208
4119905004001;3819;162
4119905004002;3270;155
4119905004003;2751;240
4119905004004;7627;493
4119905004005;3921;181
4119905004006;2985;360
4119905004007;6108;561
4119905004008;2682;315
4119905004009;6901;766
4119905004010;4362;457
4119905004011;3867;297
4119905004012;515;86
4119905004013;895;137
4119905004014;4275;475
4119905004015;22831;2053
4119954001001;3160;501
4120002001001;3088;253
4120101001001;1226;79
4120150001001;239;27
4120200001001;415;78
4120309001001;693;93
4120333001001;4332441830;82
4120358001001;904;150
4120408001001;642;103
4120507001001;2085;236
4120606003001;4560;582
4120606003002;991;159
4120655001001;602;76
4120705001001;1407;188
4120804001001;7096;341
4120853001001;880;137
4120903003001;3410;322
4120903003002;1593;208
4121000001001;1207;211
4121109001001;582;96
4121208001001;1127;168
4121257001001;388;60
4121307001001;405;76
4121356001001;338;55
4121406001001;2804;473
4121505001001;1454;203
4121604001001;917;148
4121703001001;3202;395
4121752001001;702;94
4121802001001;2284;355
4121901001001;1396;245
4122008001001;1380;173
4122107001001;423;61
4122156001001;975;138
4122172001001;428;54
4122206003001;705;116
4122206003002;4136035775;233
4122305003001;2352;135
4122305003002;4736426197;575
4122404003001;4332574319;1126
4122404003002;6317;193
4122404003003;737;162
4122503001001;1257;206
4122602001001;3665;233
4122651001001;521;88
4122701001001;2221;205
4122800001001;506;70
4122909001001;669;59
4123006001001;1892;264
4123105001001;399;48
4123204001001;434;60
4123303001001;999;176
4123402001001;2346;293
4123501001001;3874;496
4123600001001;173;32
4123709001001;1338;256
4123808001001;1945;237
4123824001001;489;46
4123857001001;782;102
4123907001001;1461;263
4123956001001;565;85
4124004001001;453;74
4124020001001;1410;193
4124053001001;2851;378
4124103003001;6608;781
4124103003002;2676;448
4124202001001;465;50
4124301001001;380;62
4124400001001;3260;372
4124509001001;1384;136
4124608001001;1971;155
4124707001001;943;141
4124806001001;1933;169
4124905001001;693;120
4125001001001;1132;193
4125100001001;918;145
4125209001001;1495;201
4125308001001;936;171
4125357001001;1117;130
4125407001001;700;83
4125456001001;332;66
4125506005001;4130404445;3257
4125506005002;13548;851
4125506005003;4130358556;230
4125506005004;18641;390
4125506005005;4130359715;198
4125506005006;907;58
4125555001001;580;30
4125605003001;1416;92
4125605003002;4965;651
4125704001001;4637;643
4125753001001;640;92
4125803001001;4855;258
4125902001001;507;69
4126009001001;743;113
4126108001001;2361;95
4126207001001;680;125
4126256003001;161;51
4126256003002;323;50
4126256003003;929;113
4126256003004;2573;422
4126256003005;6864;571
4126272001001;1087;94
4126306001001;4101;338
4126355001001;659;76
4126405001001;946;148
4126504001001;3654;496
4126603001001;4680;441
4126652001001;318;50
4126678001001;1401;174
4126702001001;668;111
4126801001001;5558;335
4126900001001;631;108
4127007001001;1269;166
4127106003001;861;83
4127106003002;10525;811
4127106003003;4163;321
4127205001001;3918;412
4127304001001;4097;353
4127403001001;3718;417
4127502001001;2643;429
4127601001001;2774;264
4127700003001;860;169
4127700003002;4532536398;191
4127700003003;1381;129
4127700003004;4532533110;272
4127700003005;9879;1209
4127700003006;10134;972
4127700003007;1986;267
4127809001001;984;162
4127858001001;1290;161
4127882001001;1649;97
4127908001001;791;122
4127957001001;977;151
4127965001001;2255;214
4128005001001;3300;484
4128104003001;2909;379
4128104003002;5458;409
4128104003003;8397;1095
4128104003004;8175;1127
4128104003005;1740;271
4128203003001;1378;151
4128203003002;4932542212;1187
4128302001001;461;49
4128401001001;1672;278
4128500001001;2216;375
4128534001001;1958;147
4128559001001;948;172
4128609001001;906;150
4128625001001;605;88
4128633001001;414;42
4128658001001;425;72
4128708001001;1259;162
4128807001001;803;116
4200051001001;170;25
4200101001001;2667;394
4200200001001;9470691190;264
4200309001001;4735224161;113
4200408001001;1563;268
4200507001001;1404;100
4200556001001;360;51
4200606001001;863;92
4200705001001;969;186
4200754001001;268;22
4200804001001;868;142
4200903001001;619;99
4201000001001;915;150
4201109001001;400;60
4201208001001;4832723467;201
4201257001001;3093;238
4201273001001;422;73
4201307001001;6186;464
4201406003001;4902;609
4201406003002;3891;407
4201406003003;4835247738;744
4201505001001;2017;266
4201604001001;821;155
4201653001001;184;30
4201703001001;2104;259
4201802001001;522;59
4201901001001;697;109
4201950001001;873;131
4202008003001;1338;231
4202008003002;3546;508
4202008003003;4732651945;615
4202008003004;4733678296;710
4202008003005;4732649372;476
4202008003006;4733620595;747
4202008003007;18933615678;1646
4202057001001;4734226365;148
4202073001001;771;125
4202081001001;159;26
4202099001001;169;18
4202107001001;42610241140;521
4202131001001;385;55
4202156001001;240;33
4202206001001;3228;282
4202305003001;949;90
4202305003002;4832856259;256
4202305003003;8283;604
4202404005001;5359;282
4202404005002;8200;572
4202404005003;757;114
4202404005004;987;139
4202404005005;9463701327;2121
4202404005006;4842;279
4202404005007;4750;512
4202404005008;4733378702;550
4202404005009;4733377330;1056
4202404005010;7674;472
4202404005011;11369;623
4202404005012;3876;168
4202404005013;3032;329
4202404005014;4792148092;695
4202404005015;4628;410
4202404005016;2446;350
4202404005017;6238;376
4202404005018;3417;265
4202404005019;4305;238
4202438001001;301;42
4202453001001;18934779567;703
4202503001001;497;128
4202537001001;410;59
4202578001001;179;32
4202602001001;1812;221
4202701001001;4733592799;109
4202800003001;6280;791
4202800003002;2142;208
4202859001001;1347;77
4202875001001;231;29
4202909003001;18933110561;707
4202909003002;1677;211
4202909003003;23667620855;1118
4202909003004;10197;670
4202909003005;23667607700;1229
4203006003001;1158;96
4203006003002;3206;233
4203006003003;4932458827;1423
4203105001001;1084;172
4203154001001;535;55
4203204003001;4732647196;135
4203204003002;9465296726;354
4203204003003;3699;506
4203253001001;524;60
4203303001001;2488;225
4203402001001;1140;140
4203501001001;1331;263
4203600003001;5150;605
4203600003002;2213;265
4203709001001;2461;279
4203808003001;2630;367
4203808003002;14207706062;856
4203907001001;8644;561
4203956001001;3857;356
4204004001001;2599;370
4204103001001;411;62
4204152001001;97;28
4204178001001;254;29
4204194001001;224;19
4204202003001;4698;484
4204202003002;3208;397
4204202003003;5966;329
4204202003004;1946;222
4204202003005;790;150
4204202003006;9851;1013
4204202003007;3517;405
4204202003008;6524;719
4204202003009;10821;963
4204202003010;6148;655
4204202003011;13724;383
4204251001001;4565;397
4204301003001;7924;709
4204301003002;1037;68
4204301003003;2805;280
4204301003004;14063;1135
4204350001001;1307;101
4204400001001;1773;242
4204459001001;208;27
4204509001001;4204;360
4204558001001;2749;246
4204608005001;1677;267
4204608005002;3223;161
4204608005003;1697;154
4204608005004;5781;618
4204608005005;6182;572
4204608005006;2379;221
4204608005007;9868;1197
4204608005008;7041;1022
4204608005009;11979;928
4204608005010;3033;281
4204608005011;6798;409
4204707001001;1965;336
4204756001001;198;40
4204806003001;1765;127
4204806003002;5983;865
4204905001001;9872461525;211
4205001001001;1472;252
4205100001001;889;92
4205159001001;913;121
4205175001001;254;29
4205191001001;276;34
4205209001001;744;113
4205308001001;3531;315
4205357001001;156;16
4205407005001;5432;803
4205407005002;2424;345
4205407005003;2000;257
4205407005004;1302;237
4205407005005;1759;252
4205407005006;4830248873;87
4205407005007;4403;626
4205407005008;837;155
4205407005009;1676;295
4205407005010;1627;142
4205407005011;5844;348
4205407005012;619;117
4205407005013;3957;352
4205407005014;6235;324
4205407005015;7026;537
4205407005016;9565;221
4205407005017;4899593918;499
4205407005018;12447;472
4205407005019;2147;151
4205407005020;2872;225
4205407005021;21323;1160
4205407005022;14559753319;3504
4205407005023;17067;623
4205407005024;9787699355;282
4205407005025;2140;279
4205407005026;2677;319
4205407005027;3617;185
4205407005028;3184;293
4205407005029;4832490427;532
4205407005030;4838809298;665
4205431001001;199;39
4205456001001;6932;429
4205506003001;4932468684;150
4205506003002;4932470424;712
4205555001001;275;32
4205605001001;396;77
4205704001001;3572;526
4205803001001;3414;354
4205902003001;3842;226
4205902003002;18933915508;1357
4205902003003;4733322923;206
4206009001001;1584;195
4206108001001;1250;146
4206207001001;2563;362
4206306001001;14201052967;468
4206405001001;1837;316
4206504003001;5408;589
4206504003002;5935;255
4206603001001;746;162
4206652001001;2096;85
4206702001001;4390;327
4206751001001;184;36
4206801001001;491;101
4206900001001;6050;633
4207007003001;2225;171
4207007003002;9239;817
4207007003003;2467;255
4207106001001;2911;341
4207205001001;900;120
4207304003001;5129;621
4207304003002;1673;274
4207403001001;677;113
4207502003001;4733339090;789
4207502003002;9466669947;758
4207502003003;6111;444
4207577001001;570;84
4207601001001;381;88
4207650001001;1265;250
4207684001001;501;76
4207700001001;2622;200
4207759001001;368;75
4207809001001;1356;259
4207858001001;253;28
4207908001001;4735238893;160
4208005001001;1790;209
4208104001001;4736424877;343
4208203003001;9466946870;250
4208203003002;2726;224
4208203003003;534;114
4208203003004;4732415651;202
4208203003005;9467009576;2366
4208203003006;5981;563
4208203003007;4733497169;330
4208203003008;1658;335
4208203003009;4730263148;794
4208203003010;4733454370;497
4208302003001;4730276705;1255
4208302003002;162;21
4208401001001;6505;440
4208450001001;9467953541;980
4208500001001;5078;694
4208609001001;657;98
4208708001001;1723;189
4208807001001;3005;344
4208906003001;3027;118
4208906003002;5962;201
4208906003003;2236;180
4208906003004;7403;477
4208906003005;12873;1296
4208906003006;9715;850
4208906003007;4699;239
4208906003008;21860;603
4208955001001;154;28
4209003003001;12255;1103
4209003003002;3053;201
4209102005001;744;151
4209102005002;4730277316;351
4209102005003;666;130
4209102005004;4734265618;352
4209102005005;4784070714;140
4209102005006;9468699334;729
4209102005007;4730278792;538
4209102005008;52111425561;2921
4209102005009;564;127
4209102005010;4734263018;240
4209102005011;4799133647;279
4209102005012;940;191
4209102005013;4951;559
4209102005014;4887;422
4209102005015;14203111898;927
4209102005016;18925205845;604
4209102005017;4734336445;246
4209102005018;795;142
4209102005019;99;11
4209102005020;1235;167
4209102005021;390;96
4209102005022;15127;666
4209102005023;4730258654;402
4209102005024;3152;265
4209102005025;4730287114;291
4209102005026;658;126
4209102005027;91;20
4209102005028;4730318050;685
4209102005029;382;63
4209151001001;743;115
4209177001001;192;30
4209201001001;402;77
4209300003001;5404;277
4209300003002;4935662631;112
4209300003003;2740;138
4209300003004;1436;145
4209300003005;14796694265;1320
4209300003006;3460;445
4209300003007;713;132
4209300003008;4932257528;607
4209300003009;9230;830
4209409003001;3347;403
4209409003002;2468;392
4209409003003;950;107
4209458001001;255;25
4209508001001;28412769440;203
4209607001001;2651;265
4209706001001;1766;209
4209805001001;353;40
4209854001001;1118;120
4209904001001;2370;273
4210001001001;3792;448
4210035001001;1622;176
4210050001001;191;37
4210100003001;4736432083;284
4210100003002;28418545016;861
4210209001001;518;62
4210308001001;661;116
4210407001001;1426;170
4210506001001;7422;756
4210555001001;229;34
4210605001001;4733800183;432
4210704001001;556;47
4210803001001;1203;173
4210852001001;474;39
4210902001001;893;136
4211009001001;2204;226
4211058001001;2132;152
4211108001001;913;155
4211207001001;5703;523
4211256001001;1865;43
4211306003001;4733192029;168
4211306003002;1921;85
4211306003003;9215;775
4211405001001;1100;148
4211454001001;484;74
4211504001001;4631;375
4211603001001;7092;383
4211652001001;178;30
4211702001001;4836287334;706
4211751001001;9865509324;361
4211801001001;900;178
4211850001001;220;15
4211876001001;133;19
4211892001001;266;36
4211900003001;4830347561;97
4211900003002;2321;200
4211900003003;2808;325
4211900003004;7173;483
4211900003005;9729789466;361
4211900003006;1579;183
4211900003007;9714744185;1151
4212007001001;1399;149
4212056001001;4932753013;48
4212106001001;9872943364;429
4212205001001;4736535096;379
4212239001001;311;53
4212254001001;649;99
4212270001001;634;72
4212304001001;1486;153
4212403001001;792;90
4212502003001;28400739319;505
4212601001001;443;88
4212700001001;877;118
4212809001001;4733456582;457
4212908001001;5086;619
4213005001001;862;104
4213104001001;1350;203
4213153001001;342;58
4213203003001;4733879774;546
4213203003002;4888;255
4213302001001;721;93
4213351001001;717;68
4213401001001;1993;276
4213500001001;14201087794;434
4213609003001;4040;457
4213609003002;825;120
4213708001001;3632;372
4213807001001;1303;152
4213906001001;168;23
4214003001001;5007;434
4214102001001;329;34
4214151001001;410;38
4214201001001;2539;229
4214300001001;454;86
4214409001001;1147;112
4214508001001;921;147
4214607001001;9470923816;168
4214706001001;2916;262
4214805003001;2715;266
4214805003002;7595;568
4214805003003;14206153898;1479
4214904001001;818;138
4215000003001;6126;607
4215000003002;4730;370
4215059001001;298;23
4215075001001;539;81
4215109001001;4733834156;337
4215208001001;387;84
4215307001001;1871;221
4215356001001;280;30
4215406001001;1476;144
4215455001001;3876;267
4215505001001;4932445227;378
4215554001001;294;40
4215604001001;289;43
4215653001001;994;153
4215679001001;512;79
4215687001001;159;27
4215695001001;162;15
4215703001001;4704;558
4215752001001;194;28
4215802003001;4736347575;251
4215802003002;5790;423
4215802003003;4736339058;685
4215802003004;9836;662
4215901001001;404;58
4216008001001;2180;301
4216057001001;1046;92
4216107001001;1746;299
4216206003001;6815;526
4216206003002;1121356122;364
4216255001001;795;165
4216305003001;1280;54
4216305003002;38661214256;664
4216354001001;604;74
4216404001001;524;101
4216503001001;4932338432;820
4216602005001;8875;499
4216602005002;4830480259;403
4216602005003;3655;341
4216602005004;4899986753;131
4216602005005;12990;258
4216602005006;2155;345
4216602005007;309;67
4216602005008;2422;279
4216602005009;4553;398
4216602005010;4832481235;1045
4216602005011;4832472311;870
4216602005012;14495981959;647
4216602005013;1060;154
4216602005014;4833573015;239
4216602005015;9663194299;289
4216701001001;2795;420
4216800001001;654;110
4216909001001;7568;740
4217006001001;4836590919;318
4217105001001;573;95
4217154001001;128;15
4217204003001;1780;173
4217204003002;8752;1114
4217253001001;805;70
4217303001001;2685;209
4217402001001;4178;309
4217501001001;5893;477
4217550001001;640;77
4217600001001;3239;275
4217709003001;4169;550
4217709003002;2237;292
4217758001001;322;36
4217808001001;4585;516
4217907001001;1958;213
4217956001001;153;19
4218004003001;4832638162;685
4218004003002;1416;158
4218103001001;626;83
4218202003001;7307;466
4218202003002;8199;850
4218251001001;1275;80
4218301002001;9472462925;194
4218301002002;1097;29
4218350001001;1541;45
4218400001001;1523;158
4218509001001;2073;260
4218608001001;9470884191;184
4218707003001;9502;770
4218707003002;7857;866
4218707003003;4830530469;503
4218707003004;3218;369
4218707003005;1956;240
4218707003006;6111;719
4218756001001;512;90
4218806001001;3793;419
4218855001001;250;33
4218905001001;1358;261
4218954001001;327;44
4219002001001;6187;490
4219101001001;906;93
4219150001001;308;36
4219176001001;1654;104
4219200001001;755;114
4219309003001;4935666305;303
4219309003002;14642;1226
4219358001001;770;92
4219408001001;859;98
4219507003001;3730;443
4219507003002;8794;1199
4219606001001;406;95
4219705001001;8379;767
4219853001001;245;55
4300034001001;774;106
4300059001001;446;68
4300109001001;5133115695;303
4300208001001;1009;180
4300307001001;484;87
4300406003001;944;164
4300406003002;710;108
4300406003003;6752;905
4300406003004;4486;619
4300455001001;346;56
4300471001001;312;41
4300505001001;575;120
4300554001001;202;27
4300570001001;525;46
4300604005001;6345;355
4300604005002;2288;160
4300604005003;1742;237
4300604005004;392;117
4300604005005;123;37
4300604005006;1685;86
4300604005007;1212;118
4300604005008;1810;130
4300604005009;646;83
4300638001001;394;41
4300646001001;610;132
4300661001001;245;48
4300703001001;1007;117
4300802001001;3080;438
4300851001001;625;88
4300877001001;1577;109
4300901001001;988;167
4301008001001;5929;629
4301057001001;1507;271
4301073001001;265;17
4301107001001;1902;226
4301206001001;1526;218
4301305001001;1696;255
4301404001001;1140;250
4301503001001;929;161
4301552001001;355;65
4301602003001;222;53
4301602003002;13646;1542
4301602003003;610;83
4301602003004;2021;302
4301602003005;2700;210
4301636001001;1111;147
4301651001001;1709;128
4301701001001;980;153
4301750001001;361;46
4301800001001;619;104
4301859001001;199;20
4301875001001;524;60
4301909001001;2218;233
4301925001001;133;16
4301958001001;1109;88
4302006001001;800;141
4302055001001;145;11
4302105003001;3197;190
4302105003002;1100;133
4302105003003;1186;85
4302105003004;5430554999;188
4302105003005;3746;279
4302105003006;4659;471
4302105003007;5434558063;2254
4302154001001;342;58
4302204001001;1664;242
4302220001001;283;47
4302238001001;337;47
4302253001001;315;44
4302303001001;2029;299
4302352001001;3930;411
4302378001001;300;30
4302402001001;3422;234
4302451001001;545;118
4302501001001;824;183
4302584001001;164;36
4302600001001;397;49
4302659001001;822;120
4302709001001;3522;327
4302808003001;4857;674
4302808003002;1025;96
4302907001001;1418;261
4303004003001;4782;546
4303004003002;2406;298
4303004003003;1193;228
4303004003004;853;109
4303004003005;4750;661
4303103003001;5134717555;163
4303103003002;818;123
4303103003003;1202;146
4303103003004;5134732658;638
4303103003005;7008;458
4303103003006;5134728444;831
4303202001001;267;46
4303301001001;744;105
4303400001001;346;74
4303509003001;4420;514
4303509003002;6003;635
4303509003003;350;105
4303558001001;362;52
4303608001001;1719;183
4303673001001;462;70
4303707001001;608;110
4303806001001;832;168
4303905003001;1451;96
4303905003002;13860;896
4303905003003;6445;582
4304002001001;879;127
4304101001001;382;50
4304200003001;2918;390
4304200003002;850;72
4304309001001;750;132
4304358001001;2754;152
4304408003001;5036;756
4304408003002;2558;247
4304507003003;4431;697
4304606005001;7322;503
4304606005002;220;36
4304606005003;5134631699;9
4304606005004;8654;407
4304606005005;2788;255
4304606005006;1727;98
4304606005007;9708;355
4304606005008;6533;561
4304606005009;820;95
4304606005010;2728;221
4304606005011;258;49
4304606005012;1818;214
4304606005013;1426;176
4304606005014;19536;1425
4304606005015;616;135
4304606005016;510;56
4304606005017;528;66
4304606005018;1160;152
4304606005019;12913;743
4304614001001;140;20
4304622001001;158;30
4304630003001;6265;810
4304630003002;4405;1168
4304655001001;329;59
4304663001001;3745;266
4304671001001;1040;134
4304689001001;1151;164
4304697001001;485;66
4304705003001;720;146
4304705003002;10431;1240
4304705003003;2455;248
4304713001001;793;66
4304804003001;4969;190
4304804003002;5133;553
4304853001001;133;10
4304903001001;2223;346
4304952001001;407;65
4305009001001;1226;227
4305108004001;1847;160
4305108004002;2664;136
4305108004003;446;62
4305108004004;5121;604
4305108004005;1333;131
4305108004006;5310;639
4305108004007;12310;294
4305108004008;5432278820;661
4305108004009;2374;204
4305108004010;1886;177
4305108004011;5421094491;478
4305108004012;5742;359
4305108004013;1597;184
4305108004014;2325;325
4305108004015;8125;538
4305108004016;9784;445
4305108004017;5476;592
4305108004018;2998;213
4305108004019;1285;161
4305108004020;9504;441
4305108004021;6234;530
4305108004022;7885;718
4305108004023;1772;203
4305108004024;6116;356
4305108004025;10851363423;1785
4305108004026;10813710079;1482
4305108004027;8408;865
4305116001001;214;32
4305124001001;506;82
4305132001001;337;52
4305157001001;202;30
4305173001001;746;111
4305207001001;3208;388
4305306001001;1758;267
4305355003001;5409;347
4305355003002;1065;136
4305371001001;218;26
4305405001001;582;77
4305439001001;920;180
4305447001001;222;20
4305454001001;1659;198
4305504001001;507;97
4305587001001;320;48
4305603001001;472;68
4305702001001;1505;145
4305801001001;1447;262
4305835001001;94;12
4305850001001;3766;289
4305871001001;273;45
4305900001001;727;118
4305934001001;120;28
4305959001001;684;74
4305975001001;469;82
4306007001001;2346;321
4306056001001;1547;115
4306072001001;218;23
4306106003001;2068;218
4306106003002;5533040803;793
4306106003003;3989;402
4306130001001;159;11
4306205001001;2091;251
4306304001001;604;93
4306320001001;192;34
4306353001001;177;24
4306379001001;302;58
4306403003001;6421;459
4306403003002;5784;281
4306429001001;309;26
4306452001001;389;80
4306502001001;807;110
4306551001001;611;37
4306601003001;5188;852
4306601003002;1466;221
4306700001001;305;37
4306734001001;502;82
4306759001001;325;33
4306767003001;5134825978;293
4306767003002;3292;118
4306809001001;6478;762
4306908003001;3247;452
4306924001001;191;17
4306932001001;883;156
4306957001001;398;51
4306973001001;370;47
4307005003001;2175;120
4307005003002;1527;207
4307005003003;3087;347
4307005003004;997;140
4307005003005;11337;948
4307005003006;19264;1233
4307054001001;455;101
4307104001001;741;138
4307203001001;503;64
4307302001001;745;124
4307401001001;443;99
4307450001001;213;26
4307500001001;2676;443
4307559001001;1458;149
4307609003001;6372;462
4307609003002;5574;527
4307708003001;525;55
4307708003002;586;100
4307708003003;12856;627
4307708003004;4328;343
4307708003005;1915;236
4307807003001;1620;102
4307807003002;8700;818
4307815001001;330;30
4307831001001;402;53
4307864001001;505;54
4307906003001;1376;128
4307906003002;9137;874
4307906003003;13872;1002
4308003001001;1067;188
4308052001001;192;29
4308078001001;761;87
4308102001001;3455;414
4308201003001;5732;647
4308201003002;2632;358
4308250001001;172;24
4308300001001;1253;136
4308409001001;679;114
4308433001001;253;30
4308458001001;5533281938;158
4308508003001;7322;990
4308607003001;3568;506
4308607003002;9643;705
4308656001001;322;33
4308706001001;1016;114
4308805001001;776;117
4308854001001;312;46
4308904001001;3470;521
4309001001001;2971;493
4309050001001;5205;171
4309100003001;12096;1526
4309100003002;2202;252
4309126001001;176;11
4309159001001;239;32
4309209005001;5193174467;233
4309209005002;2199;325
4309209005003;1989;141
4309209005004;1006;126
4309209005005;7495;279
4309209005006;5419;170
4309209005007;2812;216
4309209005008;199;56
4309209005009;1392;267
4309209005010;758;103
4309209005011;7851;183
4309209005012;2472;233
4309209005013;263;28
4309209005014;10269796328;841
4309209005015;2707;258
4309258001001;245;36
4309308003001;5575;639
4309308003002;1978;121
4309308003003;10319261845;134
4309308003004;1503;105
4309308003005;1771;141
4309407001001;7607;926
4309506001001;1077;177
4309555001001;689;67
4309571001001;187;15
4309605001001;6062;477
4309654001001;1705;54
4309704001001;1003;123
4309753001001;260;32
4309803001001;614;110
4309902001001;929;151
4309951001001;359;57
4310009001001;4554;571
4310108003001;1417;193
4310108003002;8023;548
4310207003001;715;77
4310207003002;11409;1271
4310207003003;1960;271
4310207003004;310;70
4310207003005;4180;528
4310306001001;510;88
4310330001001;3337;398
4310363001001;852;81
4310405001001;1113;143
4310413001001;264;22
4310439001001;1110;212
4310462001001;244;40
4310504001001;729;136
4310538001001;670;95
4310553001001;356;61
4310579001001;118;8
4310603003001;2787;321
4310603003002;4135;463
4310652001001;209;26
4310702001001;415;42
4310751001001;201;31
4310801001001;6693;547
4310850001001;297;39
4310876001001;233;21
4310900001001;537;96
4311007003001;3004;524
4311007003002;332;89
4311106001001;5532552884;230
4311122001001;602;95
