;AP;num_employees_clt;num_firms
2083;3549904001017;5898;1897
2084;3549904001018;2453;786
2085;3549904001019;2738;836
2086;3549904001020;13478;1110
2087;3549904001021;216;242
2088;3549904001022;6678;1448
2089;3549904001023;6646;1345
2090;3549904001024;3160;832
2091;3549904001025;10252;2465
2092;3549904001026;571;230
2093;3549953001001;10541;1819
2094;3550308999001;203078;36562
2095;3550308999002;11327;2825
2096;3550308999003;38674;7702
2097;3550308999004;15692;4977
2098;3550308999005;18230;4339
2099;3550308999006;19583;2681
2100;3550308999007;34288;7974
2101;3550308999008;24626;3239
2102;3550308999009;2927;1057
2103;3550308999010;3751;1324
2104;3550308999011;2740;843
2105;3550308999012;15864;2070
2106;3550308999013;12433;1077
2107;3550308999014;7188;1241
2108;3550308999015;21313;2770
2109;3550308999016;30721;4111
2110;3550308999017;5893;1519
2111;3550308999018;15983;2147
2112;3550308999019;24286;3180
2113;3550308999020;13539;2344
2114;3550308999021;14906;2009
2115;3550308999022;7725;1420
2116;3550308999023;17886;3337
2117;3550308999024;20674;3070
2118;3550308999025;7321;1672
2119;3550308999026;10993;2216
2120;3550308999027;7071;1931
2121;3550308999028;18423;3171
2122;3550308999029;14878;2448
2123;3550308999030;14898;2731
2124;3550308999031;5704;1429
2125;3550308999032;7385;2581
2126;3550308999033;11643;2534
2127;3550308999034;22657;3984
2128;3550308999035;23141;5535
2129;3550308999036;17328;3667
2130;3550308999037;17379;3774
2131;3550308999038;18982;1892
2132;3550308999039;14930;3292
2133;3550308999040;4390;1644
2134;3550308999041;6930;1410
2135;3550308999042;14683;2484
2136;3550308999043;8438;2284
2137;3550308999044;41996;3316
2138;3550308999045;9055;1750
2139;3550308999046;2672;1159
2140;3550308999047;12479;3182
2141;3550308999048;20580;3224
2142;3550308999049;3532;1735
2143;3550308999050;13447;2477
2144;3550308999051;2485;1305
2145;3550308999052;3170;1223
2146;3550308999053;7814;644
2147;3550308999054;10765;1263
2148;3550308999055;6409;1657
2149;3550308999056;5650;1336
2150;3550308999057;10732;3141
2151;3550308999058;10021;3122
2152;3550308999059;3855;1479
2153;3550308999060;5534;1346
2154;3550308999061;2799;1130
2155;3550308999062;10084;2316
2156;3550308999063;2490;1219
2157;3550308999064;2645;982
2158;3550308999065;4651;1381
2159;3550308999066;5523;1274
2160;3550308999067;7838;2604
2161;3550308999068;5047;1209
2162;3550308999069;4704;1536
2163;3550308999070;1918;1076
2164;3550308999071;4984;1439
2165;3550308999072;5618;1490
2166;3550308999073;16384;2921
2167;3550308999074;8237;2601
2168;3550308999075;6571;1478
2169;3550308999076;4856;1508
2170;3550308999077;22153;3340
2171;3550308999078;39142;6608
2172;3550308999079;6447;1269
2173;3550308999080;14684;3795
2174;3550308999081;61008;10122
2175;3550308999082;7205;3026
2176;3550308999083;2804;1256
2177;3550308999084;3896;1273
2178;3550308999085;4491;1484
2179;3550308999086;2208;1152
2180;3550308999087;3318;1488
2181;3550308999088;7518;1823
2182;3550308999089;12576;3022
2183;3550308999090;41611;3299
2184;3550308999091;11452;3299
2185;3550308999092;13548;1336
2186;3550308999093;2181;742
2187;3550308999094;1272;738
2188;3550308999095;1549;723
2189;3550308999096;4112;997
2190;3550308999097;2226;915
2191;3550308999098;2332;610
2192;3550308999099;8017;1629
2193;3550308999100;4051;1388
2194;3550308999101;5672;2075
2195;3550308999102;3149;1350
2196;3550308999103;2620;1122
2197;3550308999104;2679;1622
2198;3550308999105;897;913
2199;3550308999106;2403;923
2200;3550308999107;1454;1139
2201;3550308999108;4983;698
2202;3550308999109;801;624
2203;3550308999110;1820;1019
2204;3550308999111;816;524
2205;3550308999112;8664;2974
2206;3550308999113;552;493
2207;3550308999114;1220;492
2208;3550308999115;1503;1072
2209;3550308999116;2722;1024
2210;3550308999117;1506;923
2211;3550308999118;2404;897
2212;3550308999119;1242;989
2213;3550308999120;3282;1245
2214;3550308999121;5363;1473
2215;3550308999122;3528;1414
2216;3550308999123;2773;1016
2217;3550308999124;3931;1654
2218;3550308999125;2663;1503
2219;3550308999126;2192;1026
2220;3550308999127;764;503
2221;3550308999128;3174;1046
2222;3550308999129;1331;868
2223;3550308999130;3583;1410
2224;3550308999131;3427;1094
2225;3550308999132;2814;1220
2226;3550308999133;1324;583
2227;3550308999134;8705;947
2228;3550308999135;3544;1192
2229;3550308999136;1310;363
2230;3550308999137;3057;1020
2231;3550308999138;746;265
2232;3550308999139;3121;875
2233;3550308999140;8590;1961
2234;3550308999141;2072;572
2235;3550308999142;5023;781
2236;3550308999143;2675;659
2237;3550308999144;2033;1005
2238;3550308999145;6927;1934
2239;3550308999146;10323;1788
2240;3550308999147;7378;2076
2241;3550308999148;8024;2073
2242;3550308999149;6034;1346
2243;3550308999150;2974;894
2244;3550308999151;11719;1983
2245;3550308999152;3722;1022
2246;3550308999153;2529;688
2247;3550308999154;5821;966
2248;3550308999155;12056;3070
2249;3550308999156;8038;1821
2250;3550308999157;3092;1131
2251;3550308999158;13451;3504
2252;3550308999159;7979;2538
2253;3550308999160;9401;2835
2254;3550308999161;23652;4895
2255;3550308999162;50538;6230
2256;3550308999163;9827;3135
2257;3550308999164;12118;1636
2258;3550308999165;14004;1783
2259;3550308999166;27423;2761
2260;3550308999167;6416;1677
2261;3550308999168;37895;4647
2262;3550308999169;11820;875
2263;3550308999170;4695;1350
2264;3550308999171;13219;1653
2265;3550308999172;1521;1040
2266;3550308999173;5148;1364
2267;3550308999174;6342;845
2268;3550308999175;810;600
2269;3550308999176;2717;1467
2270;3550308999177;1168;651
2271;3550308999178;1846;637
2272;3550308999179;2199;1157
2273;3550308999180;237;191
2274;3550308999181;1041;713
2275;3550308999182;4528;943
2276;3550308999183;3406;1359
2277;3550308999184;1945;1024
2278;3550308999185;2338;1263
2279;3550308999186;802;393
2280;3550308999187;1057;656
2281;3550308999188;528;519
2282;3550308999189;1265;662
2283;3550308999190;538;1161
2284;3550308999191;425;493
2285;3550308999192;1084;694
2286;3550308999193;90;326
2287;3550308999194;385;399
2288;3550308999195;157;170
2289;3550308999196;1668;839
2290;3550308999197;1272;670
2291;3550308999198;624;449
2292;3550308999199;2142;626
2293;3550308999200;695;457
2294;3550308999201;783;369
2295;3550308999202;1868;772
2296;3550308999203;942;610
2297;3550308999204;1273;771
2298;3550308999205;1387;996
2299;3550308999206;2031;711
2300;3550308999207;3207;1189
2301;3550308999208;1258;774
2302;3550308999209;743;480
2303;3550308999210;1300;419
2304;3550308999211;2878;1159
2305;3550308999212;1211;615
2306;3550308999213;1096;689
2307;3550308999214;5040;977
2308;3550308999215;3603;821
2309;3550308999216;1140;580
2310;3550308999217;1193;754
2311;3550308999218;771;510
2312;3550308999219;527;253
2313;3550308999220;1128;643
2314;3550308999221;984;568
2315;3550308999222;437;574
2316;3550308999223;1161;520
2317;3550308999224;1259;692
2318;3550308999225;1340;741
2319;3550308999226;1033;718
2320;3550308999227;778;581
2321;3550308999228;619;519
2322;3550308999229;1287;686
2323;3550308999230;2768;927
2324;3550308999231;3822;1582
2325;3550308999232;838;644
2326;3550308999233;862;651
2327;3550308999234;1371;673
2328;3550308999235;1409;789
2329;3550308999236;695;858
2330;3550308999237;1982;1087
2331;3550308999238;502;380
2332;3550308999239;768;460
2333;3550308999240;1348;623
2334;3550308999241;1958;658
2335;3550308999242;4873;1137
2336;3550308999243;1130;662
2337;3550308999244;5844;957
2338;3550308999245;3585;481
2339;3550308999246;668;821
2340;3550308999247;1251;533
2341;3550308999248;2557;784
2342;3550308999249;1065;686
2343;3550308999250;1164;714
2344;3550308999251;1457;747
2345;3550308999252;862;523
2346;3550308999253;1005;417
2347;3550308999254;3857;380
2348;3550308999255;246;267
2349;3550308999256;2430;1138
2350;3550308999257;2212;458
2351;3550308999258;459;442
2352;3550308999259;899;560
2353;3550308999260;453;338
2354;3550308999261;561;500
2355;3550308999262;1260;844
2356;3550308999263;2149;852
2357;3550308999264;836;516
2358;3550308999265;1928;911
2359;3550308999266;568;265
2360;3550308999267;1146;567
2361;3550308999268;651;317
2362;3550308999269;3956;611
2363;3550308999270;528;374
2364;3550308999271;3599;1483
2365;3550308999272;1150;546
2366;3550308999273;1663;950
2367;3550308999274;7738;1576
2368;3550308999275;17781;2010
2369;3550308999276;3329;684
2370;3550308999277;2533;976
2371;3550308999278;39104;4890
2372;3550308999279;56170;3780
2373;3550308999280;26468;4614
2374;3550308999281;822;332
2375;3550308999282;4638;961
2376;3550308999283;5249;1180
2377;3550308999284;3587;1261
2378;3550308999285;5072;1604
2379;3550308999286;1859;1001
2380;3550308999287;4242;1867
2381;3550308999288;2017;700
2382;3550308999289;898;694
2383;3550308999290;1374;1071
2384;3550308999291;3282;839
2385;3550308999292;970;314
2386;3550308999293;2498;807
2387;3550308999294;3374;1091
2388;3550308999295;1971;156
2389;3550308999296;3146;679
2390;3550308999297;2256;956
2391;3550308999298;460;375
2392;3550308999299;188;95
2393;3550308999300;345;299
2394;3550308999301;5128;485
2395;3550308999302;1239;730
2396;3550308999303;1619;894
2397;3550308999304;599;387
2398;3550308999305;1028;430
2399;3550308999306;2780;317
2400;3550308999307;522;223
2401;3550308999308;829;573
2402;3550308999309;1725;419
2403;3550308999310;643;274
2404;3550308999311;3708;999
2405;3550308999312;3715;1206
2406;3550308999313;662;425
2407;3550308999314;6146;417
2408;3550308999315;279;143
2409;3550308999316;898;487
2410;3550308999317;1948;531
2411;3550308999318;2683;752
2412;3550308999319;273;316
2413;3550308999320;227;329
2414;3550308999321;1197;691
2415;3550308999322;403;359
2416;3550308999323;4389;1073
2417;3550308999324;1400;788
2418;3550308999325;656;540
2419;3550308999326;6942;504
2420;3550308999327;6656;436
2421;3550308999328;1295;555
2422;3550308999329;2738;1267
2423;3550308999330;1483;734
2424;3550308999331;4852;641
2425;3550308999332;656;408
2426;3550308999333;354;175
2427;3550308999334;377;278
2428;3550308999335;859;544
2429;3550308999336;424;389
2430;3550308999337;1936;302
2431;3550308999338;526;323
2432;3550308999339;145;291
2433;3550308999340;1030;589
2434;3550308999341;3766;1121
2435;3550308999342;475;358
2436;3550308999343;366;191
2437;3550308999344;283;310
2438;3550308999345;2897;945
2439;3550308999346;2582;940
2440;3550308999347;15401;2086
2441;3550308999348;5579;1357
2442;3550308999349;3051;720
2443;3550308999350;1748;389
2444;3550308999351;2562;585
2445;3550308999352;714;453
2446;3550308999353;1998;235
2447;3550308999354;426;421
2448;3550308999355;1064;346
2449;3550308999356;468;269
2450;3550308999357;3541;462
2451;3550308999358;1251;457
2452;3550308999359;648;320
2453;3550308999360;674;408
2454;3550308999361;2283;699
2455;3550308999362;13940;1453
2456;3550308999363;529;259
2457;3550308999364;2157;595
2458;3550308999365;1086;540
2459;3550308999366;772;244
2460;3550308999367;736;602
2461;3550308999368;515;346
2462;3550308999369;1639;972
2463;3550308999370;2021;870
2464;3550308999371;473;399
2465;3550308999372;3729;447
2466;3550308999373;1178;506
2467;3550308999374;420;327
2468;3550308999375;5378;980
2469;3550308999376;1056;395
2470;3550308999377;6061;688
2471;3550308999378;3754;393
2472;3550308999379;13748;1990
2473;3550308999380;813;557
2474;3550308999381;1771;478
2475;3550308999382;322;294
2476;3550308999383;15;16
2477;3550308999384;386;295
2478;3550308999385;224;310
2479;3550308999386;733;736
2480;3550308999387;973;292
2481;3550308999388;294;327
2482;3550308999389;1640;812
2483;3550308999390;1088;381
2484;3550308999391;388;431
2485;3550308999392;2086;1121
2486;3550308999393;209;307
2487;3550308999394;3026;413
2488;3550308999395;266;360
2489;3550308999396;421;225
2490;3550308999397;267;261
2491;3550308999398;233;176
2492;3550308999399;505;374
2493;3550308999400;196;204
2494;3550308999401;317;198
2495;3550308999402;623;203
2496;3550308999403;273;347
2497;3550308999404;365;133
2498;3550308999405;676;299
2499;3550308999406;223;59
2500;3550308999407;1122;576
2501;3550308999408;53;89
2502;3550308999409;766;714
2503;3550308999410;242;400
2504;3550308999411;362;412
2505;3550308999412;1234;575
2506;3550308999413;1169;430
2507;3550308999414;277;179
2508;3550308999415;125;116
2509;3550308999416;2785;247
2510;3550308999417;2386;175
2511;3550308999418;72;161
2512;3550308999419;37;114
2513;3550308999420;251;141
2514;3550308999421;76;172
2515;3550308999422;176;236
2516;3550308999423;124;224
2517;3550308999424;1099;778
2518;3550308999425;3256;398
2519;3550308999426;550;137
2520;3550308999427;134;158
2521;3550308999428;374;231
2522;3550308999429;7345;2490
2523;3550308999430;384;269
2524;3550308999431;728;403
2525;3550308999432;1375;353
2526;3550308999433;265;186
2527;3550308999434;2273;971
2528;3550308999435;2910;416
2529;3550308999436;103;100
2530;3550308999437;698;231
2531;3550308999438;605;427
2532;3550308999439;639;416
2533;3550308999440;742;617
2534;3550308999441;109;153
2535;3550308999442;3219;219
2536;3550308999443;571;185
2537;3550308999444;244;119
2538;3550308999445;1353;225
2539;3550308999446;699;387
2540;3550308999447;311;330
2541;3550308999448;1110;228
2542;3550308999449;685;530
2543;3550308999450;609;236
2544;3550308999451;370;200
2545;3550308999452;359;269
2546;3550308999453;405;305
2547;3550308999454;988;313
2548;3550308999455;345;224
2549;3550308999456;20668;2293
2550;3550605001005;9674;2718
2551;3550605001099;567;141
2552;3551009999001;2331;939
2553;3551009999002;1773;276
2554;3551009999003;1091;584
2555;3551009999004;706;459
2556;3551009999005;286;168
2557;3551009999006;953;420
2558;3551009999007;1467;606
2559;3551009999008;8221;2079
2560;3551009999009;1433;608
2561;3551009999010;2191;740
2562;3551009999011;205;127
2563;3551009999012;337;116
2564;3551009999013;350;198
2565;3551009999014;248;168
2566;3551009999015;954;294
2567;3551009999016;633;383
2568;3551504001001;4515;1440
2569;3551702001001;769;428
2570;3551702001002;1166;590
2571;3551702001003;1596;742
2572;3551702001004;11735;2254
2573;3551702001005;9663;811
2574;3552205001001;1026;436
2575;3552205001002;668;323
2576;3552205001003;1708;600
2577;3552205001004;630;445
2578;3552205001005;799;436
2579;3552205001006;395;313
2580;3552205001007;1633;299
2581;3552205001008;2714;1107
2582;3552205001009;5137;1023
2583;3552205001010;1704;484
2584;3552205001011;5530;1931
2585;3552205001012;7941;1761
2586;3552205001013;3701;1572
2587;3552205001014;23038;5413
2588;3552205001015;9378;755
2589;3552205001016;4084;1142
2590;3552205001017;6016;1824
2591;3552205001018;16490;995
2592;3552403001001;3854;626
2593;3552403001002;3280;255
2594;3552403001003;2231;856
2595;3552403001004;6456;1049
2596;3552403002001;3028;594
2597;3552403002002;394;247
2598;3552403002003;321;401
2599;3552403002004;1816;302
2600;3552403002005;2376;511
2601;3552502001001;2839;251
2602;3552502001002;5638;813
2603;3552502001003;4481;1514
2604;3552502001004;1117;386
2605;3552502001005;8112;2019
2606;3552502001006;1057;366
2607;3552502002001;226;73
2608;3552502002002;182;161
2609;3552502002003;160;150
2610;3552502002004;252;81
2611;3552502501001;5451;501
2612;3552809001001;711;233
2613;3552809001002;2578;303
2614;3552809001003;2612;741
2615;3552809001004;208;161
2616;3552809001005;61;168
2617;3552809001006;1514;884
2618;3552809001007;10002;1112
2619;3552809001008;5687;1274
2620;3552809001009;9687;1103
2621;3554102001001;1532;549
2622;3554102001002;674;349
2623;3554102001003;859;474
2624;3554102001004;381;354
2625;3554102001005;1495;244
2626;3554102001006;2627;1054
2627;3554102001007;1978;418
2628;3554102001008;8515;2908
2629;3554102001009;13228;1765
2630;3554102001010;819;330
2631;3554102501001;18922;745
2632;3554805001001;4393;1366
2633;3556206001001;1054;422
2634;3556206001002;2284;399
2635;3556206001003;1419;375
2636;3556206001004;7924;1020
2637;3556206001005;7731;1963
2638;3556453001001;7931;1763
2639;3556503001001;1110;571
2640;3556503001002;6922;1267
2641;3556503001003;344;235
2642;3556701001001;14919;2816
2643;3557006001001;1102;526
2644;3557006001002;4453;907
2645;3557006001003;369;255
2646;3557006001004;221;131
2647;3557006001005;875;195
2648;4100400001001;2524;802
2649;4100400001002;500;389
2650;4100400001003;1798;513
2651;4100400001004;484;218
2652;4101804001001;5693;1759
2653;4101804001002;185;216
2654;4101804001003;3599;783
2655;4101804001004;5016;473
2656;4101804001005;5194;413
2657;4103701001001;2797;532
2658;4103701001002;1887;225
2659;4103701001003;5336;1449
2660;4103701001004;613;389
2661;4103701001005;2756;571
2662;4104006001001;5256;1235
2663;4104204001005;13310;3228
2664;4104204001099;184;101
2665;4104253001001;1076;636
2666;4105805001001;3131;1106
2667;4105805001002;1577;625
2668;4105805001003;833;489
2669;4105805001004;465;412
2670;4105805001005;484;338
2671;4105805001006;7311;823
2672;4105805001007;2309;633
2673;4105805001008;2998;682
2674;4105805001009;1147;310
2675;4106902999001;63613;15860
2676;4106902999002;28276;3579
2677;4106902999003;12054;2925
2678;4106902999004;9508;2466
2679;4106902999005;9523;2054
2680;4106902999006;6089;1475
2681;4106902999007;4257;1269
2682;4106902999008;2120;758
2683;4106902999009;10205;3522
2684;4106902999010;20385;903
2685;4106902999011;1703;961
2686;4106902999012;5885;2162
2687;4106902999013;10565;1812
2688;4106902999014;6019;2328
2689;4106902999015;2730;976
2690;4106902999016;1011;593
2691;4106902999017;1310;853
2692;4106902999018;6505;2368
2693;4106902999019;4645;1723
2694;4106902999020;1333;917
2695;4106902999021;3809;1577
2696;4106902999022;1478;1328
2697;4106902999023;4814;1834
2698;4106902999024;9831;1222
2699;4106902999025;983;471
2700;4106902999026;12962;2779
2701;4106902999027;18136;3385
2702;4106902999028;11508;2602
2703;4106902999029;6704;1652
2704;4106902999030;4673;1835
2705;4106902999031;18625;2687
2706;4106902999032;12642;2260
2707;4106902999033;6110;1776
2708;4106902999034;6707;1265
2709;4106902999035;5320;2072
2710;4106902999036;2391;971
2711;4106902999037;1624;567
2712;4106902999038;2879;887
2713;4106902999039;7281;854
2714;4106902999040;13471;1651
2715;4106902999041;29973;1881
2716;4106902999042;8194;1329
2717;4106902999043;5603;1466
2718;4106902999044;5087;2362
2719;4106902999045;47;20
2720;4106902999046;522;194
2721;4106902999047;2901;1780
2722;4106902999048;9227;2781
2723;4106902999049;3427;2091
2724;4106902999050;2349;1456
2725;4106902999051;926;762
2726;4106902999052;382;197
2727;4106902999053;201;124
2728;4106902999054;13940;447
2729;4106902999055;5116;884
2730;4106902999056;3849;800
2731;4106902999057;2264;1266
2732;4106902999058;9531;1071
2733;4106902999059;2643;415
2734;4107652001001;4386;1828
2735;4107900001001;454;238
2736;4109807001001;3864;1301
2737;4111258001001;585;392
2738;4113700999001;322;260
2739;4113700999002;1100;390
2740;4113700999003;2165;854
2741;4113700999004;3959;711
2742;4113700999005;1237;645
2743;4113700999006;5099;1205
2744;4113700999007;5757;1529
2745;4113700999008;3421;624
2746;4113700999009;17386;4873
2747;4113700999010;4502;1306
2748;4113700999011;19208;5351
2749;4113700999012;1079;634
2750;4113700999013;2912;981
2751;4113700999014;1163;383
2752;4113700999015;1765;679
2753;4113700999016;700;315
2754;4113700999017;125;107
2755;4113700999018;6853;2094
2756;4113700999019;2607;799
2757;4113700999020;4946;1374
2758;4113700999021;7854;1860
2759;4113700999022;122;152
2760;4113700999023;0;6
2761;4114203001001;4461;1607
2762;4114807001001;3613;1397
2763;4115200001001;1253;715
2764;4115200001002;2183;985
2765;4115200001003;5292;1626
2766;4115200001004;6355;1606
2767;4115200001005;4260;1260
2768;4115200001006;26623;7964
2769;4115200001007;2907;634
2770;4115200001008;1565;540
2771;4115200001009;1035;542
2772;4115200001010;1784;880
2773;4115200001011;5031;1396
2774;4115200001012;895;766
2775;4115200001013;12325;1989
2776;4115200001014;1873;388
2777;4117503001001;1283;672
2778;4119152001001;2561;855
2779;4119152001002;334;331
2780;4119152001003;7700;1523
2781;4119152001004;793;445
2782;4119152001005;8315;1599
2783;4119152001006;300;375
2784;4119509001001;3395;789
2785;4119509001002;778;334
2786;4120804001001;6959;883
2787;4122206001001;3650;819
2788;4122404001001;11596;2647
2789;4125506001001;2132;317
2790;4125506001002;3843;755
2791;4125506001003;1624;470
2792;4125506001004;10576;1897
2793;4125506001005;8628;1825
2794;4125506001006;6315;2119
2795;4125506001007;17;7
2796;4125506001008;6772;707
2797;4126256001001;3542;731
2798;4126256001002;1850;878
2799;4126256001003;201;219
2800;4126256001004;189;151
2801;4201307001001;2306;453
2802;4202305001001;4781;1477
2803;4205407999001;10545;2075
2804;4205407999002;37111;7922
2805;4205407999003;2126;301
2806;4205407999004;2612;542
2807;4205407999005;5969;1190
2808;4205407999006;4305;831
2809;4205407999007;2199;401
2810;4205407999008;1189;488
2811;4205407999009;1506;616
2812;4205407999010;3795;1763
2813;4205407999011;2068;847
2814;4205407999012;721;398
2815;4205407999013;2483;1228
2816;4205407999014;1149;678
2817;4205407999015;4445;924
2818;4205407999016;8379;2020
2819;4205407999017;3093;880
2820;4205407999018;645;292
2821;4205407999019;4884;1055
2822;4205407999020;2138;865
2823;4205803001001;1538;717
2824;4206009001001;584;312
2825;4206504001001;5566;1313
2826;4208906001001;12132;2486
2827;4208906001002;228;116
2828;4208906001003;1473;299
2829;4208906001004;4982;1204
2830;4208906001005;15347;1730
2831;4208906001006;7036;737
2832;4209102999001;596;176
2833;4209102999002;1052;605
2834;4209102999003;499;342
2835;4209102999004;7770;974
2836;4209102999005;2451;784
2837;4209102999006;3811;1072
2838;4209102999007;26862;1522
2839;4209102999008;3869;982
2840;4209102999009;2643;696
2841;4209102999010;1154;574
2842;4209102999011;9407;1664
2843;4209102999012;19331;4956
2844;4209102999013;10298;1883
2845;4209102999014;2871;904
2846;4209102999015;1426;538
2847;4209102999016;326;238
2848;4209102999017;358;290
2849;4209102999018;363;333
2850;4209102999019;2231;739
2851;4209102999020;1080;544
2852;4209102999021;513;481
2853;4209102999022;569;466
2854;4209102999023;471;299
2855;4209102999024;5682;760
2856;4211900001001;5139;1583
2857;4211900001002;1828;652
2858;4211900001003;1748;633
2859;4211900001004;1739;674
2860;4211900501001;246;195
2861;4212304001001;2189;269
2862;4215703001001;2108;738
2863;4216602001001;4316;1005
2864;4216602001002;688;201
2865;4216602001003;10736;1635
2866;4216602002001;4592;1283
2867;4216602002002;1511;638
2868;4216602002003;3610;754
2869;4216602002004;2369;937
2870;4216602501001;9298;3057
2871;4217402001001;2391;511
2872;4300604001001;3031;1549
2873;4300604001002;524;381
2874;4300604001003;622;747
2875;4300604001004;271;291
2876;4300604001005;102;289
2877;4300604001006;495;500
2878;4300604001007;367;326
2879;4300604001008;1021;731
2880;4300604501001;616;262
2881;4300877001001;692;183
2882;4303103001001;357;522
2883;4303103001002;309;504
2884;4303103001003;350;516
2885;4303103001004;4185;1807
2886;4303103001005;1803;1186
2887;4303103001006;8384;868
2888;4303103001007;3072;1134
2889;4303905001001;23909;3684
2890;4304606001001;1037;665
2891;4304606001002;2549;813
2892;4304606001003;596;570
2893;4304606001004;498;241
2894;4304606001005;168;116
2895;4304606001006;181;328
2896;4304606001007;157;372
2897;4304606001008;583;462
2898;4304606001009;2445;1199
2899;4304606001010;13922;2222
2900;4304606001011;3155;1803
2901;4304606001012;2198;1175
2902;4304606001013;2577;1461
2903;4304606001014;7907;753
2904;4304606001015;10792;3008
2905;4304689001001;1512;383
2906;4305108999001;3029;877
2907;4305108999002;4090;1661
2908;4305108999003;6111;2578
2909;4305108999004;2178;723
2910;4305108999005;7300;2375
2911;4305108999006;6835;1120
2912;4305108999007;5067;1748
2913;4305108999008;7388;1440
2914;4305108999009;3327;430
2915;4305108999010;5931;1853
2916;4305108999011;4815;1158
2917;4305108999012;2843;1179
2918;4305108999013;16997;5488
2919;4305108999014;14361;1348
2920;4305108999015;4106;768
2921;4305108999016;4999;662
2922;4305108999017;2122;515
2923;4305108999018;2444;424
2924;4305108999019;157;166
2925;4305108999020;23;18
2926;4306403001001;10347;1244
2927;4306767001001;10334;1363
2928;4307609001001;9355;2026
2929;4307708001001;2425;468
2930;4307708001002;790;570
2931;4307708001003;7024;2197
2932;4307708001004;3679;1086
2933;4307906001001;14974;3921
2934;4309209001001;6381;631
2935;4309209001002;707;937
2936;4309209001003;1662;1242
2937;4309209001004;827;788
2938;4309209001005;2053;963
2939;4309209001006;365;464
2940;4309209001007;1188;967
2941;4309209001008;5448;2517
2942;4309209001009;3132;692
2943;4309209001010;5922;421
2944;4309209501001;1441;405
2945;4309308001001;2451;1875
2946;4309308001002;458;437
2947;4309308001003;7812;3083
2948;4310801001001;5878;1139
2949;4311627001001;1923;149
2950;4312476001001;1566;243
2951;4313375001001;2131;770
2952;4313409001001;2345;479
2953;4313409001002;3499;606
2954;4313409001003;3400;874
2955;4313409001004;3104;654
2956;4313409001005;17586;4529
2957;4313409001006;704;266
2958;4313409001007;1592;461
2959;4313409001008;10024;1722
2960;4313409001009;183;97
2961;4313409001010;950;464
2962;4313409001011;4219;939
2963;4313409001012;8753;2379
2964;4313409001013;5253;1438
2965;4313409001014;3861;1366
2966;4313409001015;732;371
2967;4314407001001;283;317
2968;4314407001002;1895;974
2969;4314407001003;10982;2999
2970;4314407001004;4529;1473
2971;4314407001005;845;573
2972;4314407001006;1321;425
2973;4314407001007;1538;968
2974;4314407001008;8589;3032
2975;4314407001009;246;262
2976;4314407001010;1143;579
2977;4314407001011;145;139
2978;4314407001012;1768;608
2979;4314407001013;665;657
2980;4314407001014;3759;1250
2981;4314407001015;2133;702
2982;4314407001016;395;385
2983;4314407001017;733;629
2984;4314407501001;716;216
2985;4314803001001;5719;1271
2986;4314902999001;1495;405
2987;4314902999002;1122;489
2988;4314902999003;794;879
2989;4314902999004;2319;947
2990;4314902999005;93224;14755
2991;4314902999006;3276;2193
2992;4314902999007;4541;1852
2993;4314902999008;9666;1925
2994;4314902999009;16173;4798
2995;4314902999010;7148;2208
2996;4314902999011;9508;1316
2997;4314902999012;629;720
2998;4314902999013;7412;2876
2999;4314902999014;7521;2681
3000;4314902999015;1322;1011
3001;4314902999016;7458;4620
3002;4314902999017;1265;1184
3003;4314902999018;5151;3180
3004;4314902999019;14269;2861
3005;4314902999020;1560;1000
3006;4314902999021;14641;2804
3007;4314902999022;1408;712
3008;4314902999023;15235;4586
3009;4314902999024;3106;570
3010;4314902999025;1095;695
3011;4314902999026;839;861
3012;4314902999027;1921;371
3013;4314902999028;655;713
3014;4314902999029;14057;1954
3015;4314902999030;26948;5713
3016;4314902999031;8198;2531
3017;4314902999032;3733;2013
3018;4314902999033;6980;2506
3019;4314902999034;3132;1018
3020;4314902999035;1154;886
3021;4314902999036;3446;1504
3022;4314902999037;5683;2251
3023;4314902999038;3105;1836
3024;4314902999039;2191;1340
3025;4314902999040;815;557
3026;4314902999041;2683;1809
3027;4314902999042;2611;1978
3028;4314902999043;294;459
3029;4314902999044;29282;6171
3030;4314902999045;4672;1986
3031;4314902999046;14281;7308
3032;4314902999047;12226;4739
3033;4314902999048;5003;2443
3034;4314902999049;4251;2212
3035;4315602001001;1094;512
3036;4315602001002;1464;887
3037;4315602001003;2374;1315
3038;4315602001004;2491;884
3039;4315602001005;746;430
3040;4315602001006;373;383
3041;4315602001007;10842;3612
3042;4315602001008;1031;836
3043;4315602001009;1196;334
3044;4315602501001;44;2
3045;4318705001001;1488;471
3046;4318705001002;9174;2162
3047;4318705001003;190;283
3048;4318705001004;548;496
3049;4318705001005;3771;595
3050;4318705001006;678;460
3051;4318705001007;1870;489
3052;4318705001008;2340;437
3053;4318705001009;10402;2179
3054;4318705001010;6785;2669
3055;4319901001001;10093;1883
3056;4319901001002;2455;446
3057;4319901001003;1854;513
3058;4319901001004;9783;1093
3059;4320008001001;634;476
3060;4320008001002;1995;772
3061;4320008001003;1043;949
3062;4320008001004;478;368
3063;4320008001005;3421;407
3064;4320008001006;6522;2107
3065;4323002001001;1219;722
3066;4323002001002;730;794
3067;4323002001003;238;303
3068;4323002001004;421;375
3069;4323002001005;2078;1204
3070;4323002001006;3807;1624
3071;4323002001007;304;321
3072;4323002001008;2051;584
