year;cod_mun;idhm
2010;1101302;0.643
2010;1101401;0.607
2010;1101435;0.5870000000000001
2010;1101450;0.617
2010;1101468;0.665
2010;1101476;0.6409999999999999
2010;1101484;0.649
2010;1101492;0.611
2010;1101500;0.598
2010;1101559;0.643
2010;1101609;0.589
2010;1101708;0.609
2010;1101757;0.584
2010;1101807;0.627
2010;1200013;0.604
2010;1200054;0.588
2010;1200104;0.614
2010;1200138;0.589
2010;1200179;0.575
2010;1200203;0.664
2010;1200252;0.653
2010;1200302;0.539
2010;1200328;0.469
2010;1200336;0.625
2010;1200344;0.551
2010;1200351;0.501
2010;1200385;0.622
2010;1200393;0.532
2010;1200401;0.727
2010;1200427;0.5670000000000001
2010;1200435;0.517
2010;1200450;0.64
2010;1200500;0.603
2010;1200609;0.539
2010;1200708;0.599
2010;1200807;0.5760000000000001
2010;1300029;0.527
2010;1300060;0.56
2010;1300086;0.594
2010;1300102;0.561
2010;1300144;0.637
2010;1300201;0.45
2010;1300300;0.5770000000000001
2010;1300409;0.5
2010;1300508;0.574
2010;1300607;0.574
2010;1300631;0.506
2010;1300680;0.565
2010;1300706;0.588
2010;1300805;0.56
2010;1300839;0.569
2010;1300904;0.53
2010;1301001;0.5489999999999999
2010;1301100;0.557
2010;1301159;0.568
2010;1301209;0.586
2010;1301308;0.563
2010;1301407;0.563
2010;1301506;0.509
2010;1301605;0.53
2010;1301654;0.532
2010;1301704;0.605
2010;1301803;0.48100000000000004
2010;1301852;0.613
2010;1301902;0.644
2010;1301951;0.47700000000000004
2010;1302009;0.654
2010;1302108;0.522
2010;1302207;0.522
2010;1302306;0.516
2010;1302405;0.531
2010;1302504;0.614
2010;1302553;0.596
2010;1302603;0.737
2010;1302702;0.5820000000000001
2010;1302801;0.498
2010;1302900;0.588
2010;1303007;0.586
2010;1303106;0.5579999999999999
2010;1303205;0.57
2010;1303304;0.5539999999999999
2010;1303403;0.6579999999999999
2010;1303502;0.496
2010;1303536;0.647
2010;1303569;0.611
2010;1303601;0.479
2010;1303700;0.49
2010;1303809;0.609
2010;1303908;0.521
2010;1303957;0.5770000000000001
2010;1304005;0.632
2010;1304062;0.616
2010;1304104;0.502
2010;1304203;0.639
2010;1304237;0.5479999999999999
2010;1304260;0.527
2010;1304302;0.62
2010;1304401;0.588
2010;1400027;0.484
2010;1400050;0.542
2010;1400100;0.752
2010;1400159;0.626
2010;1400175;0.619
2010;1400209;0.624
2010;1400233;0.639
2010;1400282;0.5820000000000001
2010;1400308;0.665
2010;1400407;0.594
2010;1400456;0.65
2010;1400472;0.619
2010;1400506;0.655
2010;1400605;0.649
2010;1400704;0.45299999999999996
2010;1500107;0.628
2010;1500131;0.622
2010;1500206;0.506
2010;1500305;0.489
2010;1500347;0.564
2010;1500404;0.564
2010;1500503;0.642
2010;1500602;0.665
2010;1500701;0.484
2010;1500800;0.718
2010;1500859;0.5479999999999999
2010;1500909;0.52
2010;1500958;0.519
2010;1501006;0.541
2010;1501105;0.47100000000000003
2010;1501204;0.578
2010;1501253;0.594
2010;1501303;0.662
2010;1501402;0.746
2010;1501451;0.588
2010;1501501;0.665
2010;1501576;0.589
2010;1501600;0.546
2010;1501709;0.6
2010;1501725;0.613
2010;1501758;0.591
2010;1501782;0.568
2010;1501808;0.503
2010;1501907;0.552
2010;1501956;0.473
2010;1502004;0.546
2010;1502103;0.5770000000000001
2010;1502152;0.6729999999999999
2010;1502202;0.655
2010;1502301;0.5479999999999999
2010;1502400;0.6729999999999999
2010;1502509;0.45299999999999996
2010;1502608;0.602
2010;1502707;0.64
2010;1502756;0.5660000000000001
2010;1502764;0.55
2010;1502772;0.636
2010;1502806;0.502
2010;1502855;0.578
2010;1502905;0.5820000000000001
2010;1502939;0.615
2010;1502954;0.56
2010;1503002;0.563
2010;1503044;0.583
2010;1503077;0.526
2010;1503093;0.56
2010;1503101;0.509
2010;1503200;0.595
2010;1503309;0.547
2010;1503408;0.5720000000000001
2010;1503457;0.489
2010;1503507;0.5589999999999999
2010;1503606;0.64
2010;1503705;0.528
2010;1503754;0.505
2010;1503804;0.622
2010;1503903;0.5920000000000001
2010;1504000;0.541
2010;1504059;0.599
2010;1504109;0.597
2010;1504208;0.6679999999999999
2010;1504307;0.57
2010;1504406;0.609
2010;1504422;0.6759999999999999
2010;1504455;0.5820000000000001
2010;1504505;0.418
2010;1504604;0.575
2010;1504703;0.547
2010;1504802;0.589
2010;1504901;0.547
2010;1504950;0.502
2010;1504976;0.581
2010;1505007;0.609
2010;1505031;0.6729999999999999
2010;1505064;0.537
2010;1505106;0.594
2010;1505205;0.507
2010;1505304;0.623
2010;1505403;0.568
2010;1505437;0.624
2010;1505486;0.515
2010;1505494;0.589
2010;1505502;0.645
2010;1505536;0.715
2010;1505551;0.574
2010;1505601;0.581
2010;1505635;0.563
2010;1505650;0.552
2010;1505700;0.562
2010;1505809;0.483
2010;1505908;0.503
2010;1506005;0.523
2010;1506104;0.5770000000000001
2010;1506112;0.5429999999999999
2010;1506138;0.672
2010;1506161;0.638
2010;1506187;0.602
2010;1506195;0.5479999999999999
2010;1506203;0.647
2010;1506302;0.608
2010;1506351;0.627
2010;1506401;0.557
2010;1506500;0.659
2010;1506559;0.546
2010;1506583;0.544
2010;1506609;0.598
2010;1506708;0.602
2010;1506807;0.691
2010;1506906;0.5870000000000001
2010;1507003;0.632
2010;1507102;0.585
2010;1507151;0.594
2010;1507201;0.532
2010;1507300;0.594
2010;1507409;0.608
2010;1507458;0.595
2010;1507466;0.583
2010;1507474;0.539
2010;1507508;0.55
2010;1507607;0.591
2010;1507706;0.5579999999999999
2010;1507755;0.59
2010;1507805;0.514
2010;1507904;0.615
2010;1507953;0.588
2010;1507961;0.605
2010;1507979;0.635
2010;1508001;0.586
2010;1508035;0.531
2010;1508050;0.562
2010;1508084;0.659
2010;1508100;0.6659999999999999
2010;1508126;0.604
2010;1508159;0.589
2010;1508209;0.617
2010;1508308;0.515
2010;1508357;0.596
2010;1508407;0.6459999999999999
2010;1600055;0.7090000000000001
2010;1600105;0.642
2010;1600154;0.626
2010;1600204;0.643
2010;1600212;0.628
2010;1600238;0.6559999999999999
2010;1600253;0.5760000000000001
2010;1600279;0.665
2010;1600303;0.733
2010;1600402;0.5920000000000001
2010;1600501;0.6579999999999999
2010;1600535;0.64
2010;1600550;0.614
2010;1600600;0.6920000000000001
2010;1600709;0.5920000000000001
2010;1600808;0.619
2010;1700251;0.665
2010;1700301;0.657
2010;1700350;0.6629999999999999
2010;1700400;0.636
2010;1700707;0.708
2010;1701002;0.6709999999999999
2010;1701051;0.648
2010;1701101;0.6509999999999999
2010;1701309;0.593
2010;1701903;0.639
2010;1702000;0.675
2010;1702109;0.752
2010;1702158;0.604
2010;1702208;0.631
2010;1702307;0.68
2010;1702406;0.6509999999999999
2010;1702554;0.67
2010;1702703;0.677
2010;1702901;0.627
2010;1703008;0.642
2010;1703057;0.638
2010;1703073;0.603
2010;1703107;0.642
2010;1703206;0.638
2010;1703305;0.66
2010;1703602;0.684
2010;1703701;0.6859999999999999
2010;1703800;0.627
2010;1703826;0.627
2010;1703842;0.544
2010;1703867;0.662
2010;1703883;0.64
2010;1703891;0.594
2010;1703909;0.6579999999999999
2010;1704105;0.569
2010;1704600;0.619
2010;1705102;0.62
2010;1705508;0.701
2010;1705557;0.6970000000000001
2010;1705607;0.5920000000000001
2010;1706001;0.605
2010;1706100;0.6729999999999999
2010;1706258;0.644
2010;1706506;0.581
2010;1707009;0.701
2010;1707108;0.6829999999999999
2010;1707207;0.583
2010;1707306;0.679
2010;1707405;0.57
2010;1707553;0.6970000000000001
2010;1707652;0.6890000000000001
2010;1707702;0.621
2010;1708205;0.67
2010;1708254;0.659
2010;1708304;0.621
2010;1709005;0.5760000000000001
2010;1709302;0.741
2010;1709500;0.759
2010;1709807;0.62
2010;1710508;0.612
2010;1710706;0.616
2010;1710904;0.601
2010;1711100;0.65
2010;1711506;0.662
2010;1711803;0.584
2010;1711902;0.627
2010;1711951;0.579
2010;1712009;0.675
2010;1712157;0.66
2010;1712405;0.57
2010;1712454;0.639
2010;1712504;0.631
2010;1712702;0.607
2010;1712801;0.58
2010;1713205;0.684
2010;1713304;0.662
2010;1713601;0.622
2010;1713700;0.62
2010;1713809;0.628
2010;1713957;0.596
2010;1714203;0.6729999999999999
2010;1714302;0.643
2010;1714880;0.631
2010;1715002;0.6609999999999999
2010;1715101;0.639
2010;1715150;0.6990000000000001
2010;1715259;0.596
2010;1715507;0.675
2010;1715705;0.5710000000000001
2010;1715754;0.6729999999999999
2010;1716109;0.764
2010;1716208;0.595
2010;1716307;0.6609999999999999
2010;1716505;0.732
2010;1716604;0.674
2010;1716653;0.627
2010;1716703;0.6709999999999999
2010;1717008;0.605
2010;1717206;0.621
2010;1717503;0.65
2010;1717800;0.603
2010;1717909;0.624
2010;1718006;0.645
2010;1718204;0.74
2010;1718303;0.583
2010;1718402;0.669
2010;1718451;0.669
2010;1718501;0.5
2010;1718550;0.5720000000000001
2010;1718659;0.608
2010;1718709;0.616
2010;1718758;0.6
2010;1718808;0.606
2010;1718840;0.659
2010;1718865;0.616
2010;1718881;0.634
2010;1718899;0.6509999999999999
2010;1718907;0.595
2010;1719004;0.662
2010;1720002;0.637
2010;1720101;0.605
2010;1720150;0.574
2010;1720200;0.623
2010;1720259;0.605
2010;1720309;0.573
2010;1720499;0.643
2010;1720655;0.675
2010;1720804;0.604
2010;1720853;0.667
2010;1720903;0.634
2010;1720937;0.601
2010;1720978;0.654
2010;1721000;0.7879999999999999
2010;1721109;0.589
2010;1721208;0.6809999999999999
2010;1721257;0.67
2010;1721307;0.5870000000000001
2010;1722081;0.638
2010;1722107;0.6709999999999999
2010;2100055;0.672
2010;2100105;0.529
2010;2100154;0.5
2010;2100204;0.573
2010;2100303;0.513
2010;2100402;0.5489999999999999
2010;2100436;0.5539999999999999
2010;2100477;0.5579999999999999
2010;2100501;0.633
2010;2100550;0.52
2010;2100600;0.555
2010;2100709;0.581
2010;2100808;0.581
2010;2100832;0.568
2010;2100873;0.5329999999999999
2010;2100907;0.521
2010;2100956;0.512
2010;2101004;0.626
2010;2101103;0.6409999999999999
2010;2101202;0.6509999999999999
2010;2101251;0.629
2010;2101301;0.578
2010;2101350;0.537
2010;2101400;0.687
2010;2101509;0.5920000000000001
2010;2101608;0.606
2010;2101707;0.57
2010;2101731;0.512
2010;2101772;0.5539999999999999
2010;2101806;0.546
2010;2101905;0.601
2010;2101939;0.604
2010;2101970;0.545
2010;2102002;0.5379999999999999
2010;2102036;0.5579999999999999
2010;2102077;0.562
2010;2102101;0.562
2010;2102150;0.519
2010;2102200;0.5479999999999999
2010;2102309;0.59
2010;2102325;0.556
2010;2102358;0.583
2010;2102374;0.537
2010;2102408;0.5529999999999999
2010;2102507;0.523
2010;2102556;0.652
2010;2102606;0.561
2010;2102705;0.565
2010;2102754;0.537
2010;2102804;0.634
2010;2102903;0.574
2010;2103000;0.624
2010;2103109;0.605
2010;2103125;0.585
2010;2103158;0.542
2010;2103174;0.518
2010;2103208;0.604
2010;2103257;0.6
2010;2103307;0.595
2010;2103406;0.564
2010;2103505;0.596
2010;2103554;0.512
2010;2103604;0.5760000000000001
2010;2103703;0.612
2010;2103752;0.607
2010;2103802;0.622
2010;2103901;0.5329999999999999
2010;2104008;0.586
2010;2104057;0.659
2010;2104073;0.532
2010;2104081;0.44299999999999995
2010;2104099;0.556
2010;2104107;0.616
2010;2104206;0.58
2010;2104305;0.604
2010;2104404;0.568
2010;2104503;0.565
2010;2104552;0.629
2010;2104602;0.5720000000000001
2010;2104628;0.544
2010;2104651;0.521
2010;2104677;0.569
2010;2104701;0.57
2010;2104800;0.609
2010;2104909;0.625
2010;2105005;0.535
2010;2105104;0.546
2010;2105153;0.569
2010;2105203;0.614
2010;2105302;0.731
2010;2105351;0.518
2010;2105401;0.599
2010;2105427;0.63
2010;2105450;0.561
2010;2105476;0.49
2010;2105500;0.6409999999999999
2010;2105609;0.561
2010;2105658;0.552
2010;2105708;0.589
2010;2105807;0.581
2010;2105906;0.557
2010;2105922;0.5660000000000001
2010;2105948;0.602
2010;2105963;0.502
2010;2105989;0.589
2010;2106003;0.581
2010;2106102;0.5820000000000001
2010;2106201;0.588
2010;2106300;0.5670000000000001
2010;2106326;0.5820000000000001
2010;2106359;0.452
2010;2106375;0.55
2010;2106409;0.57
2010;2106508;0.619
2010;2106607;0.55
2010;2106631;0.5329999999999999
2010;2106672;0.527
2010;2106706;0.545
2010;2106755;0.61
2010;2106805;0.622
2010;2106904;0.546
2010;2107001;0.575
2010;2107100;0.5479999999999999
2010;2107209;0.585
2010;2107258;0.5660000000000001
2010;2107308;0.584
2010;2107357;0.581
2010;2107407;0.589
2010;2107456;0.575
2010;2107506;0.7240000000000001
2010;2107605;0.556
2010;2107704;0.58
2010;2107803;0.542
2010;2107902;0.532
2010;2108009;0.61
2010;2108058;0.561
2010;2108108;0.5489999999999999
2010;2108207;0.682
2010;2108256;0.516
2010;2108306;0.5539999999999999
2010;2108405;0.599
2010;2108454;0.564
2010;2108504;0.633
2010;2108603;0.637
2010;2108702;0.541
2010;2108801;0.5760000000000001
2010;2108900;0.5760000000000001
2010;2109007;0.684
2010;2109056;0.615
2010;2109106;0.653
2010;2109205;0.563
2010;2109239;0.591
2010;2109270;0.557
2010;2109304;0.5870000000000001
2010;2109403;0.512
2010;2109452;0.626
2010;2109502;0.5760000000000001
2010;2109551;0.615
2010;2109601;0.632
2010;2109700;0.565
2010;2109759;0.525
2010;2109809;0.5710000000000001
2010;2109908;0.674
2010;2110005;0.55
2010;2110039;0.599
2010;2110104;0.555
2010;2110203;0.609
2010;2110237;0.51
2010;2110278;0.518
2010;2110302;0.5660000000000001
2010;2110401;0.541
2010;2110500;0.602
2010;2110609;0.5720000000000001
2010;2110658;0.59
2010;2110708;0.5820000000000001
2010;2110807;0.557
2010;2110856;0.584
2010;2110906;0.528
2010;2111003;0.598
2010;2111029;0.509
2010;2111052;0.609
2010;2111078;0.517
2010;2111102;0.615
2010;2111201;0.708
2010;2111250;0.557
2010;2111300;0.768
2010;2111409;0.54
2010;2111508;0.616
2010;2111532;0.605
2010;2111573;0.6
2010;2111607;0.61
2010;2111631;0.516
2010;2111672;0.516
2010;2111706;0.5920000000000001
2010;2111722;0.493
2010;2111748;0.5379999999999999
2010;2111763;0.602
2010;2111789;0.519
2010;2111805;0.564
2010;2111904;0.579
2010;2111953;0.568
2010;2112001;0.599
2010;2112100;0.537
2010;2112209;0.649
2010;2112233;0.606
2010;2112274;0.555
2010;2112308;0.5720000000000001
2010;2112407;0.561
2010;2112456;0.536
2010;2112506;0.561
2010;2112605;0.588
2010;2112704;0.542
2010;2112803;0.618
2010;2112852;0.581
2010;2112902;0.596
2010;2113009;0.57
2010;2114007;0.595
2010;2200053;0.528
2010;2200103;0.599
2010;2200202;0.639
2010;2200251;0.531
2010;2200277;0.585
2010;2200301;0.585
2010;2200400;0.614
2010;2200459;0.578
2010;2200509;0.598
2010;2200608;0.63
2010;2200707;0.594
2010;2200806;0.62
2010;2200905;0.583
2010;2200954;0.519
2010;2201002;0.56
2010;2201051;0.499
2010;2201101;0.5539999999999999
2010;2201150;0.564
2010;2201176;0.5770000000000001
2010;2201200;0.595
2010;2201309;0.557
2010;2201408;0.612
2010;2201507;0.545
2010;2201556;0.5760000000000001
2010;2201572;0.551
2010;2201606;0.557
2010;2201705;0.612
2010;2201739;0.489
2010;2201770;0.575
2010;2201804;0.632
2010;2201903;0.6679999999999999
2010;2201919;0.532
2010;2201929;0.542
2010;2201945;0.56
2010;2201960;0.5770000000000001
2010;2201988;0.515
2010;2202000;0.565
2010;2202026;0.574
2010;2202059;0.583
2010;2202075;0.562
2010;2202083;0.546
2010;2202091;0.588
2010;2202109;0.544
2010;2202117;0.537
2010;2202133;0.56
2010;2202174;0.528
2010;2202208;0.6559999999999999
2010;2202251;0.583
2010;2202307;0.5760000000000001
2010;2202406;0.583
2010;2202455;0.5529999999999999
2010;2202505;0.552
2010;2202539;0.505
2010;2202554;0.541
2010;2202604;0.5870000000000001
2010;2202653;0.488
2010;2202703;0.49700000000000005
2010;2202711;0.555
2010;2202729;0.498
2010;2202737;0.565
2010;2202752;0.628
2010;2202778;0.588
2010;2202802;0.589
2010;2202851;0.546
2010;2202901;0.642
2010;2203008;0.573
2010;2203107;0.5660000000000001
2010;2203206;0.607
2010;2203230;0.542
2010;2203255;0.555
2010;2203271;0.527
2010;2203305;0.618
2010;2203354;0.561
2010;2203404;0.601
2010;2203420;0.55
2010;2203453;0.5489999999999999
2010;2203503;0.58
2010;2203602;0.595
2010;2203701;0.605
2010;2203750;0.5479999999999999
2010;2203800;0.547
2010;2203859;0.5379999999999999
2010;2203909;0.7
2010;2204006;0.564
2010;2204105;0.5770000000000001
2010;2204154;0.5529999999999999
2010;2204204;0.608
2010;2204303;0.619
2010;2204352;0.561
2010;2204402;0.5479999999999999
2010;2204501;0.65
2010;2204550;0.508
2010;2204600;0.599
2010;2204659;0.563
2010;2204709;0.624
2010;2204808;0.63
2010;2204907;0.5820000000000001
2010;2205003;0.541
2010;2205102;0.583
2010;2205151;0.535
2010;2205201;0.524
2010;2205250;0.593
2010;2205276;0.5660000000000001
2010;2205300;0.591
2010;2205359;0.561
2010;2205409;0.522
2010;2205458;0.504
2010;2205508;0.618
2010;2205516;0.57
2010;2205524;0.5820000000000001
2010;2205532;0.555
2010;2205540;0.597
2010;2205557;0.55
2010;2205565;0.502
2010;2205573;0.529
2010;2205581;0.583
2010;2205599;0.541
2010;2205607;0.584
2010;2205706;0.541
2010;2205805;0.545
2010;2205854;0.563
2010;2205904;0.573
2010;2205953;0.562
2010;2206001;0.59
2010;2206050;0.525
2010;2206100;0.562
2010;2206209;0.539
2010;2206308;0.623
2010;2206357;0.508
2010;2206407;0.615
2010;2206506;0.561
2010;2206605;0.578
2010;2206654;0.542
2010;2206670;0.55
2010;2206696;0.53
2010;2206704;0.5760000000000001
2010;2206720;0.602
2010;2206753;0.586
2010;2206803;0.5329999999999999
2010;2206902;0.562
2010;2206951;0.528
2010;2207009;0.634
2010;2207108;0.5760000000000001
2010;2207207;0.541
2010;2207306;0.575
2010;2207355;0.5589999999999999
2010;2207405;0.557
2010;2207504;0.562
2010;2207553;0.509
2010;2207603;0.575
2010;2207702;0.687
2010;2207751;0.561
2010;2207777;0.563
2010;2207793;0.514
2010;2207801;0.6
2010;2207850;0.526
2010;2207900;0.5710000000000001
2010;2207934;0.562
2010;2207959;0.5539999999999999
2010;2208007;0.698
2010;2208106;0.5660000000000001
2010;2208205;0.564
2010;2208304;0.596
2010;2208403;0.635
2010;2208502;0.5489999999999999
2010;2208551;0.563
2010;2208601;0.565
2010;2208650;0.515
2010;2208700;0.589
2010;2208809;0.591
2010;2208858;0.541
2010;2208874;0.52
2010;2208908;0.601
2010;2209005;0.5720000000000001
2010;2209104;0.601
2010;2209153;0.5770000000000001
2010;2209203;0.544
2010;2209302;0.588
2010;2209351;0.574
2010;2209377;0.5670000000000001
2010;2209401;0.584
2010;2209450;0.619
2010;2209500;0.613
2010;2209559;0.596
2010;2209609;0.61
2010;2209658;0.485
2010;2209708;0.57
2010;2209757;0.56
2010;2209807;0.616
2010;2209856;0.5589999999999999
2010;2209872;0.515
2010;2209906;0.5820000000000001
2010;2209955;0.5589999999999999
2010;2209971;0.523
2010;2210003;0.645
2010;2210052;0.565
2010;2210102;0.573
2010;2210201;0.552
2010;2210300;0.594
2010;2210359;0.595
2010;2210375;0.5539999999999999
2010;2210383;0.563
2010;2210391;0.535
2010;2210409;0.556
2010;2210508;0.595
2010;2210607;0.6609999999999999
2010;2210623;0.536
2010;2210631;0.562
2010;2210656;0.581
2010;2210706;0.575
2010;2210805;0.627
2010;2210904;0.561
2010;2210938;0.586
2010;2210953;0.501
2010;2210979;0.579
2010;2211001;0.7509999999999999
2010;2211100;0.5770000000000001
2010;2211209;0.631
2010;2211308;0.647
2010;2211357;0.5529999999999999
2010;2211407;0.5710000000000001
2010;2211506;0.503
2010;2211605;0.565
2010;2211704;0.544
2010;2300101;0.628
2010;2300150;0.606
2010;2300200;0.601
2010;2300309;0.595
2010;2300408;0.569
2010;2300507;0.6
2010;2300606;0.602
2010;2300705;0.601
2010;2300754;0.606
2010;2300804;0.599
2010;2300903;0.618
2010;2301000;0.6409999999999999
2010;2301109;0.655
2010;2301208;0.615
2010;2301257;0.59
2010;2301307;0.564
2010;2301406;0.622
2010;2301505;0.618
2010;2301604;0.6
2010;2301703;0.605
2010;2301802;0.627
2010;2301851;0.606
2010;2301901;0.6829999999999999
2010;2301950;0.616
2010;2302008;0.599
2010;2302057;0.5710000000000001
2010;2302107;0.619
2010;2302206;0.638
2010;2302305;0.623
2010;2302404;0.598
2010;2302503;0.647
2010;2302602;0.62
2010;2302701;0.63
2010;2302800;0.612
2010;2302909;0.611
2010;2303006;0.5920000000000001
2010;2303105;0.596
2010;2303204;0.578
2010;2303303;0.597
2010;2303402;0.593
2010;2303501;0.6459999999999999
2010;2303600;0.618
2010;2303659;0.609
2010;2303709;0.682
2010;2303808;0.627
2010;2303907;0.586
2010;2303931;0.585
2010;2303956;0.604
2010;2304004;0.61
2010;2304103;0.644
2010;2304202;0.713
2010;2304236;0.59
2010;2304251;0.632
2010;2304269;0.609
2010;2304277;0.61
2010;2304285;0.701
2010;2304301;0.633
2010;2304350;0.644
2010;2304400;0.754
2010;2304459;0.624
2010;2304509;0.604
2010;2304608;0.568
2010;2304657;0.57
2010;2304707;0.5589999999999999
2010;2304806;0.585
2010;2304905;0.633
2010;2304954;0.617
2010;2305001;0.609
2010;2305100;0.637
2010;2305209;0.597
2010;2305233;0.6579999999999999
2010;2305266;0.5770000000000001
2010;2305308;0.608
2010;2305332;0.606
2010;2305357;0.616
2010;2305407;0.606
2010;2305506;0.677
2010;2305605;0.632
2010;2305654;0.579
2010;2305704;0.606
2010;2305803;0.618
2010;2305902;0.573
2010;2306009;0.652
2010;2306108;0.605
2010;2306207;0.6559999999999999
2010;2306256;0.626
2010;2306306;0.623
2010;2306405;0.64
2010;2306504;0.604
2010;2306553;0.606
2010;2306603;0.562
2010;2306702;0.612
2010;2306801;0.618
2010;2306900;0.621
2010;2307007;0.624
2010;2307106;0.614
2010;2307205;0.6509999999999999
2010;2307254;0.652
2010;2307304;0.6940000000000001
2010;2307403;0.598
2010;2307502;0.613
2010;2307601;0.682
2010;2307635;0.61
2010;2307650;0.6859999999999999
2010;2307700;0.659
2010;2307809;0.612
2010;2307908;0.599
2010;2308005;0.616
2010;2308104;0.605
2010;2308203;0.618
2010;2308302;0.628
2010;2308351;0.626
2010;2308377;0.5920000000000001
2010;2308401;0.622
2010;2308500;0.5820000000000001
2010;2308609;0.61
2010;2308708;0.61
2010;2308807;0.581
2010;2308906;0.588
2010;2309003;0.607
2010;2309102;0.607
2010;2309201;0.625
2010;2309300;0.614
2010;2309409;0.605
2010;2309458;0.594
2010;2309508;0.636
2010;2309607;0.659
2010;2309706;0.675
2010;2309805;0.635
2010;2309904;0.621
2010;2310001;0.638
2010;2310100;0.622
2010;2310209;0.637
2010;2310258;0.634
2010;2310308;0.57
2010;2310407;0.583
2010;2310506;0.603
2010;2310605;0.6459999999999999
2010;2310704;0.629
2010;2310803;0.601
2010;2310852;0.636
2010;2310902;0.6
2010;2310951;0.591
2010;2311009;0.581
2010;2311108;0.622
2010;2311207;0.562
2010;2311231;0.604
2010;2311264;0.594
2010;2311306;0.659
2010;2311355;0.591
2010;2311405;0.642
2010;2311504;0.622
2010;2311603;0.626
2010;2311702;0.601
2010;2311801;0.674
2010;2311900;0.575
2010;2311959;0.54
2010;2312007;0.5870000000000001
2010;2312106;0.612
2010;2312205;0.616
2010;2312304;0.611
2010;2312403;0.665
2010;2312502;0.654
2010;2312601;0.62
2010;2312700;0.619
2010;2312809;0.603
2010;2312908;0.7140000000000001
2010;2313005;0.625
2010;2313104;0.645
2010;2313203;0.58
2010;2313252;0.5760000000000001
2010;2313302;0.633
2010;2313351;0.584
2010;2313401;0.657
2010;2313500;0.606
2010;2313559;0.606
2010;2313609;0.648
2010;2313708;0.591
2010;2313757;0.5870000000000001
2010;2313807;0.639
2010;2313906;0.5660000000000001
2010;2313955;0.611
2010;2314003;0.629
2010;2314102;0.5710000000000001
2010;2400109;0.679
2010;2400208;0.6609999999999999
2010;2400307;0.585
2010;2400406;0.616
2010;2400505;0.606
2010;2400604;0.624
2010;2400703;0.672
2010;2400802;0.624
2010;2400901;0.578
2010;2401008;0.639
2010;2401107;0.682
2010;2401206;0.606
2010;2401305;0.621
2010;2401404;0.609
2010;2401453;0.574
2010;2401503;0.5660000000000001
2010;2401602;0.5820000000000001
2010;2401651;0.629
2010;2401701;0.584
2010;2401800;0.5920000000000001
2010;2401859;0.574
2010;2401909;0.5870000000000001
2010;2402006;0.71
2010;2402105;0.626
2010;2402204;0.579
2010;2402303;0.638
2010;2402402;0.659
2010;2402501;0.589
2010;2402600;0.616
2010;2402709;0.607
2010;2402808;0.5870000000000001
2010;2402907;0.578
2010;2403004;0.654
2010;2403103;0.691
2010;2403202;0.621
2010;2403251;0.7659999999999999
2010;2403301;0.629
2010;2403400;0.623
2010;2403509;0.5579999999999999
2010;2403608;0.66
2010;2403707;0.636
2010;2403756;0.597
2010;2403806;0.642
2010;2403905;0.606
2010;2404002;0.597
2010;2404101;0.564
2010;2404200;0.638
2010;2404309;0.5920000000000001
2010;2404408;0.664
2010;2404507;0.626
2010;2404606;0.55
2010;2404705;0.603
2010;2404804;0.679
2010;2404853;0.624
2010;2404903;0.614
2010;2405009;0.604
2010;2405108;0.569
2010;2405207;0.615
2010;2405306;0.574
2010;2405405;0.569
2010;2405504;0.565
2010;2405603;0.603
2010;2405702;0.6629999999999999
2010;2405801;0.595
2010;2405900;0.53
2010;2406007;0.608
2010;2406106;0.601
2010;2406155;0.595
2010;2406205;0.601
2010;2406304;0.5529999999999999
2010;2406403;0.589
2010;2406502;0.585
2010;2406601;0.5820000000000001
2010;2406700;0.624
2010;2406809;0.625
2010;2406908;0.6459999999999999
2010;2407005;0.608
2010;2407104;0.64
2010;2407203;0.665
2010;2407252;0.617
2010;2407302;0.609
2010;2407401;0.622
2010;2407500;0.608
2010;2407609;0.644
2010;2407708;0.557
2010;2407807;0.609
2010;2407906;0.598
2010;2408003;0.72
2010;2408102;0.763
2010;2408201;0.622
2010;2408300;0.629
2010;2408409;0.585
2010;2408508;0.645
2010;2408607;0.589
2010;2408706;0.603
2010;2408805;0.5489999999999999
2010;2408904;0.6759999999999999
2010;2408953;0.569
2010;2409100;0.606
2010;2409209;0.589
2010;2409308;0.618
2010;2409332;0.59
2010;2409407;0.6779999999999999
2010;2409506;0.5589999999999999
2010;2409605;0.5579999999999999
2010;2409704;0.583
2010;2409803;0.568
2010;2409902;0.631
2010;2410009;0.614
2010;2410108;0.5870000000000001
2010;2410207;0.621
2010;2410256;0.59
2010;2410306;0.563
2010;2410405;0.5670000000000001
2010;2410504;0.608
2010;2410603;0.654
2010;2410702;0.584
2010;2410801;0.591
2010;2410900;0.5920000000000001
2010;2411007;0.604
2010;2411056;0.635
2010;2411106;0.605
2010;2411205;0.635
2010;2411403;0.591
2010;2411429;0.642
2010;2411502;0.62
2010;2411601;0.555
2010;2411700;0.595
2010;2411809;0.608
2010;2411908;0.628
2010;2412005;0.6609999999999999
2010;2412104;0.655
2010;2412203;0.611
2010;2412302;0.615
2010;2412401;0.6940000000000001
2010;2412500;0.606
2010;2412559;0.591
2010;2412609;0.622
2010;2412708;0.589
2010;2412807;0.611
2010;2412906;0.585
2010;2413003;0.642
2010;2413102;0.583
2010;2413201;0.57
2010;2413300;0.5820000000000001
2010;2413359;0.614
2010;2413409;0.597
