;cod_mun;1;2;4;6;8;10;11;12;13;14;15;9
1079;2400406;0,1762;0,3461;0,1309;0,1754;0,0409;0,0204;0,059;0;0,0018;0,0032;0,0161;0,03
1080;2400505;0,2118;0,349;0,1172;0,14;0,0408;0,0375;0,0673;0,0021;0,0008;0,003;0,0226;0,0079
1081;2400604;0,1561;0,3158;0,1223;0,1393;0,0587;0,0513;0,0928;0,0076;0,0038;0;0,0181;0,0342
1082;2400703;0,1543;0,3413;0,1146;0,1865;0,0455;0,0514;0,0892;0,002;0,0035;0,0033;0,0063;0,002
1083;2400802;0,1816;0,2634;0,1462;0,1738;0,0424;0,0481;0,1029;0,0058;0,0017;0,0017;0,0158;0,0166
1084;2400901;0,2186;0,3306;0,1621;0,1084;0,0595;0,0287;0,0577;0,0056;0;0,0013;0,0053;0,0221
1085;2401008;0,1534;0,3096;0,1602;0,1595;0,0459;0,0459;0,0859;0,0058;0,003;0,0034;0,0126;0,0149
1086;2401107;0,1254;0,2362;0,1678;0,1863;0,0631;0,0653;0,1131;0,008;0,0031;0,0043;0,0175;0,0099
1087;2401206;0,1974;0,2915;0,1298;0,1846;0,049;0,0454;0,0816;0,001;0,0025;0,0008;0,0035;0,013
1088;2401305;0,2238;0,3545;0,1161;0,1291;0,0433;0,0443;0,0588;0,002;0,0022;0,0008;0,0095;0,0156
1089;2401404;0,1998;0,2829;0,1669;0,1881;0,0419;0,0454;0,0631;0,0018;0,0015;0,0019;0,0025;0,0042
1090;2401453;0,2203;0,3606;0,1364;0,1532;0,0277;0,033;0,04;0,0034;0,0007;0,0011;0,0044;0,0191
1091;2401503;0,2323;0,3982;0,1141;0,1152;0,0371;0,0254;0,0594;0,0015;0,0014;0;0,0026;0,0128
1092;2401602;0,1827;0,3826;0,0828;0,2089;0,0216;0,0409;0,0596;0,0087;0;0,002;0,0017;0,0086
1093;2401651;0,2394;0,3434;0,1381;0,1614;0,0329;0,0323;0,0249;0;0,0088;0;0,0071;0,0116
1094;2401701;0,2369;0,3;0,1601;0,1593;0,0384;0,0209;0,0561;0,0015;0,0004;0,0006;0,0051;0,0207
1095;2401800;0,2606;0,3349;0,1301;0,1546;0,0304;0,0392;0,0365;0,0003;0;0;0,0006;0,0128
1096;2401859;0,2095;0,3349;0,1652;0,1757;0,048;0,0182;0,031;0,0041;0;0,0015;0,0042;0,0078
1097;2401909;0,176;0,3744;0,1202;0,1813;0,0503;0,0406;0,0464;0;0;0,0024;0,0022;0,006
1098;2402006;0,1133;0,2295;0,1417;0,1893;0,0716;0,0678;0,125;0,0075;0,0059;0,0051;0,0348;0,0085
1099;2402105;0,223;0,2676;0,1296;0,1607;0,0474;0,0436;0,0894;0,0025;0;0,0031;0,0017;0,0315
1100;2402204;0,2852;0,2761;0,1328;0,1573;0,0306;0,0443;0,0529;0,0012;0,0022;0,0015;0,0049;0,0111
1101;2402303;0,1729;0,3533;0,1457;0,136;0,0439;0,0372;0,0772;0,0047;0,0031;0,0038;0,0114;0,0108
1102;2402402;0,0885;0,3188;0,1455;0,1547;0,0637;0,0675;0,1264;0,0065;0,0018;0,0047;0,0084;0,0136
1103;2402501;0,1845;0,338;0,1231;0,1902;0,0296;0,0379;0,0721;0,003;0,0006;0;0,0114;0,0097
1104;2402600;0,1782;0,2894;0,1396;0,1822;0,0494;0,0594;0,0764;0,0029;0,0017;0,001;0,0064;0,0136
1105;2402709;0,1891;0,3141;0,1432;0,1783;0,0371;0,0316;0,0647;0,0024;0,0024;0,0017;0,0016;0,0338
1106;2402808;0,2763;0,303;0,1466;0,1317;0,0456;0,0298;0,0455;0;0;0;0,0017;0,0197
1107;2402907;0,2967;0,3451;0,0972;0,1116;0,0453;0,0397;0,044;0,0019;0,0043;0,0011;0,0008;0,0125
1108;2403004;0,115;0,3165;0,1594;0,1592;0,0444;0,0571;0,1096;0,0022;0,0006;0,0017;0,0156;0,0188
1109;2403103;0,1569;0,2176;0,1457;0,1955;0,0589;0,0572;0,1208;0,0059;0,0027;0,0042;0,0211;0,0136
1110;2403202;0,2005;0,3502;0,1405;0,1528;0,0439;0,0351;0,0457;0,0017;0;0,001;0,0109;0,0176
1111;2403251;0,0855;0,1778;0,1219;0,1883;0,0777;0,0783;0,1879;0,012;0,0108;0,0087;0,0438;0,0073
1112;2403301;0,1699;0,3289;0,163;0,1666;0,0395;0,0373;0,0716;0;0,0026;0,0031;0,0143;0,0031
1113;2403400;0,1211;0,3577;0,1595;0,1712;0,0507;0,0397;0,0574;0,0035;0,0069;0,0011;0,0109;0,0203
1114;2403509;0,2406;0,3663;0,1142;0,149;0,0344;0,0352;0,0411;0,0014;0,0013;0,0015;0,0017;0,0132
1115;2403608;0,1474;0,2357;0,1363;0,2039;0,0918;0,0558;0,0991;0,0022;0,0068;0,0016;0,0097;0,0098
1116;2403707;0,1799;0,2844;0,1661;0,1393;0,0491;0,0337;0,1006;0,0044;0,0025;0,0009;0,0101;0,029
1117;2403756;0,1721;0,3799;0,1086;0,146;0,0252;0,0406;0,0662;0,009;0,01;0;0,0184;0,024
1118;2403806;0,1714;0,3012;0,1623;0,1352;0,0446;0,0534;0,0894;0,008;0,0055;0,0024;0,0036;0,0231
1119;2403905;0,1978;0,2911;0,1535;0,1324;0,0725;0,0282;0,0542;0,0014;0;0,0029;0,0133;0,0528
1120;2404002;0,0983;0,4164;0,1068;0,1792;0,0394;0,0317;0,0811;0,0052;0,0022;0,0043;0,0126;0,0228
1121;2404101;0,301;0,3757;0,1201;0,1191;0,0154;0,0259;0,0308;0;0,0032;0;0,0038;0,0051
1122;2404200;0,197;0,2811;0,1403;0,175;0,0506;0,0427;0,0792;0,0023;0,0025;0,0011;0,0091;0,0189
1123;2404309;0,1468;0,3368;0,1686;0,1722;0,0409;0,0329;0,0775;0,0037;0,0022;0,0017;0,0109;0,0058
1124;2404408;0,1602;0,3041;0,1482;0,1974;0,0528;0,0422;0,0696;0,0013;0,0027;0,0025;0,0081;0,011
1125;2404507;0,2129;0,3477;0,1333;0,1601;0,0432;0,0391;0,0486;0,0012;0,0026;0;0,0033;0,0078
1126;2404606;0,2512;0,3869;0,1214;0,1375;0,0138;0,0276;0,0385;0,0007;0;0;0,0006;0,0218
1127;2404705;0,2311;0,3007;0,1209;0,1664;0,0343;0,0561;0,0757;0,002;0,0013;0;0,0087;0,0027
1128;2404804;0,2114;0,226;0,1406;0,1617;0,0684;0,0448;0,0688;0,0061;0,0015;0;0,018;0,0525
1129;2404853;0,1886;0,3323;0,1296;0,1817;0,0333;0,0463;0,0543;0,0076;0,0023;0,001;0,0165;0,0067
1130;2404903;0,1513;0,2597;0,1635;0,1943;0,0629;0,0505;0,0725;0,0024;0,0049;0,0028;0,0182;0,017
1131;2405009;0,2076;0,3305;0,1458;0,1428;0,0438;0,0424;0,0583;0,0022;0,0009;0;0,0057;0,02
1132;2405108;0,2765;0,3341;0,0892;0,1479;0,0342;0,0366;0,0478;0,0023;0;0,0024;0,0019;0,027
1133;2405207;0,2242;0,302;0,1407;0,1527;0,0412;0,0422;0,0801;0,001;0;0,0006;0,0141;0,0012
1134;2405306;0,2565;0,3386;0,1162;0,1509;0,0446;0,0263;0,0453;0,0005;0;0;0,0021;0,0191
1135;2405405;0,2905;0,3374;0,1223;0,1297;0,0253;0,0268;0,0605;0;0,0013;0;0,0013;0,0047
1136;2405504;0,2378;0,2868;0,1748;0,1494;0,0509;0,0235;0,0753;0;0;0;0;0,0015
1137;2405603;0,2138;0,3632;0,1144;0,1697;0,0291;0,0378;0,0433;0,0021;0,0014;0,0009;0,012;0,0124
1138;2405702;0,1332;0,251;0,1776;0,1753;0,0613;0,053;0,1033;0,0046;0,0055;0,0035;0,0162;0,0156
1139;2405801;0,2211;0,3158;0,1271;0,1635;0,0431;0,039;0,0591;0,0038;0,0005;0,0006;0,0038;0,0227
1140;2405900;0,3738;0,3038;0,1127;0,1028;0,0311;0,0353;0,0275;0,0021;0;0,0033;0,0033;0,0042
1141;2406007;0,2762;0,3137;0,1488;0,1077;0,0365;0,0286;0,0401;0,0023;0,0044;0,0028;0,0206;0,0183
1142;2406106;0,2467;0,3506;0,13;0,1179;0,0475;0,0306;0,0472;0,0033;0,0022;0,0007;0,0089;0,0144
1143;2406155;0;0;0;0;0;0;0;0;0;0;0;0
1144;2406205;0,2648;0,3418;0,124;0,1258;0,0328;0,0364;0,0418;0,0014;0,0004;0;0,0126;0,0181
1145;2406304;0,2836;0,365;0,1227;0,1282;0,0298;0,0152;0,034;0;0;0,0007;0;0,0208
1146;2406403;0,1866;0,375;0,1009;0,171;0,049;0,0368;0,0753;0,0027;0,0027;0;0;0
1147;2406502;0,2071;0,3454;0,15;0,1572;0,0428;0,0423;0,0421;0,0034;0,0023;0,0006;0,0022;0,0047
1148;2406601;0,2501;0,3963;0,1136;0,1377;0,0299;0,0122;0,0329;0;0,001;0;0,0007;0,0256
1149;2406700;0,14;0,3303;0,1247;0,2102;0,0575;0,0487;0,0581;0,0027;0,0009;0,0021;0,011;0,0137
1150;2406809;0,1755;0,3252;0,1189;0,1461;0,0548;0,0522;0,0808;0,0113;0;0;0,0019;0,0333
1151;2406908;0,1226;0,3431;0,0994;0,1621;0,0653;0,0545;0,105;0,0054;0,0042;0,0027;0,0071;0,0286
1152;2407005;0,2535;0,3202;0,1278;0,1613;0,0337;0,0303;0,0563;0,0012;0,0035;0,0006;0,0074;0,0041
1153;2407104;0,1607;0,2714;0,1438;0,1822;0,0688;0,0522;0,0904;0,0032;0,0008;0,0016;0,0053;0,0195
1154;2407203;0,1286;0,2534;0,1307;0,1841;0,0711;0,0593;0,1308;0,0038;0,0014;0,0037;0,0141;0,0189
1155;2407252;0,2588;0,2831;0,1493;0,1405;0,0448;0,0338;0,0696;0,0037;0;0,0018;0,0022;0,0124
1156;2407302;0,2374;0,3386;0,1185;0,1327;0,0393;0,029;0,0603;0,0019;0,0069;0,0026;0,008;0,0249
1157;2407401;0,0936;0,2766;0,2081;0,1764;0,0581;0,0642;0,0741;0,008;0,0026;0,0034;0,0072;0,0276
1158;2407500;0,1436;0,3826;0,1538;0,1596;0,0527;0,035;0,0562;0,0018;0,0028;0,0018;0,0019;0,0083
1159;2407609;0,1118;0,3154;0,1506;0,1705;0,0461;0,0575;0,1049;0,0031;0,004;0,0015;0,0076;0,0272
1160;2407708;0,2494;0,3246;0,1297;0,1374;0,0341;0,0255;0,038;0,0041;0,002;0,0039;0,0028;0,0483
1161;2407807;0,2489;0,2805;0,1367;0,1595;0,0373;0,0399;0,0727;0,0019;0;0;0,0045;0,018
1162;2407906;0,2801;0,3212;0,0902;0,1513;0,0471;0,0421;0,0495;0;0;0;0;0,0185
1163;2408003;0,127;0,1956;0,1276;0,2107;0,0646;0,0708;0,1295;0,006;0,0067;0,0061;0,0454;0,01
1164;2408102;0,075;0,1487;0,1296;0,19;0,0844;0,0843;0,1813;0,0121;0,0115;0,0098;0,0654;0,008
1165;2408201;0,1547;0,3089;0,1723;0,1658;0,048;0,0457;0,0792;0,0015;0,0006;0,0031;0,0097;0,0105
1166;2408300;0,2601;0,2653;0,1303;0,1477;0,0547;0,0382;0,0669;0,004;0,0016;0,0012;0,0084;0,0217
1167;2408409;0,1984;0,3125;0,1648;0,1546;0,0396;0,0273;0,0847;0,0039;0;0,0024;0,0058;0,006
1168;2408508;0,1643;0,2734;0,1539;0,1512;0,0422;0,049;0,1012;0,0017;0,0041;0,0037;0,0162;0,039
1169;2408607;0,1752;0,4172;0,1457;0,1473;0,0258;0,023;0,0573;0;0;0;0,0033;0,0052
1170;2408706;0,1599;0,3509;0,1172;0,158;0,0461;0,0468;0,0974;0,0025;0,0007;0,0048;0,0098;0,0059
1171;2408805;0,2858;0,358;0,1132;0,1335;0,0131;0,0176;0,0488;0;0,0094;0,0029;0,0016;0,0161
1172;2408904;0,1227;0,2808;0,165;0,1859;0,0619;0,0405;0,0982;0,0034;0,0013;0,0064;0,0183;0,0156
1173;2408953;0,2089;0,3732;0,1381;0,1556;0,0403;0,0366;0,0354;0;0,0005;0;0,0019;0,0095
1174;2409100;0,2388;0,311;0,1192;0,1385;0,0402;0,0451;0,0539;0;0,0005;0;0,0032;0,0496
1175;2409209;0,1521;0,3575;0,1499;0,1293;0,0553;0,0472;0,0681;0,0019;0,0028;0,0019;0,0078;0,0261
1176;2409308;0,2033;0,2943;0,1071;0,1631;0,0444;0,059;0,0856;0,0043;0,0055;0,0048;0,0249;0,0038
1177;2409332;0,2127;0,3914;0,1202;0,1608;0,0181;0,0549;0,0255;0,0012;0,0018;0;0,0025;0,011
1178;2409407;0,1502;0,2298;0,1417;0,17;0,0579;0,0568;0,1093;0,005;0,0037;0,0076;0,0524;0,0156
1179;2409506;0,1518;0,3644;0,1462;0,1855;0,026;0,0408;0,0322;0,0047;0,0099;0;0,0013;0,0371
1180;2409605;0,2444;0,3139;0,132;0,1165;0,0789;0,0556;0,0174;0,0039;0;0,0024;0,0016;0,0333
1181;2409704;0,2806;0,3041;0,1013;0,129;0,0495;0,034;0,0635;0,0031;0,0042;0,0023;0,0106;0,0179
1182;2409803;0,2452;0,3384;0,1321;0,1462;0,0321;0,0341;0,0525;0,004;0,002;0,001;0,0052;0,0071
1183;2409902;0,2097;0,2447;0,1099;0,2067;0,0465;0,0568;0,0968;0,0064;0,0029;0,0023;0,008;0,0092
1184;2410009;0,2453;0,2436;0,1228;0,1739;0,0704;0,0402;0,0645;0,0022;0,0031;0,0029;0,0055;0,0254
1185;2410108;0,2163;0,3363;0,1245;0,1731;0,0285;0,0285;0,0644;0,0011;0,0009;0;0,0023;0,0241
1186;2410207;0,1735;0,3599;0,1527;0,1573;0,0319;0,0331;0,0613;0,0028;0,0027;0,0021;0,013;0,0097
1187;2410256;0,2186;0,4242;0,1537;0,1143;0,0387;0,0213;0,0212;0,003;0;0,0018;0,0015;0,0017
1188;2410306;0;0;0;0;0;0;0;0;0;0;0;0
1189;2410405;0,2332;0,3533;0,1168;0,1705;0,0126;0,0458;0,0559;0,0022;0,0018;0,0014;0,0023;0,0043
1190;2410504;0,2077;0,3102;0,125;0,1528;0,0558;0,0442;0,0738;0,0044;0,0061;0,0011;0,0175;0,0014
1191;2410603;0,1986;0,2899;0,1314;0,1444;0,0394;0,0402;0,1168;0,0074;0,0138;0,0019;0,013;0,0031
1192;2410702;0,1939;0,3465;0,1694;0,1334;0,0263;0,032;0,059;0,0027;0,0018;0,0073;0,007;0,0207
1193;2410801;0,1894;0,3752;0,1528;0,1238;0,0518;0,0349;0,0524;0,0048;0,0027;0,0012;0,0083;0,0027
1194;2410900;0,1995;0,3783;0,1215;0,163;0,0584;0,0304;0,0361;0;0,0028;0;0;0,01
1195;2411007;0,2744;0,2489;0,1185;0,1483;0,0392;0,0503;0,0839;0,0074;0,0056;0;0,0101;0,0135
1196;2411056;0,1218;0,2905;0,1487;0,2456;0,057;0,0525;0,0607;0,005;0,0015;0;0,0141;0,0026
1197;2411106;0,2637;0,3256;0,1039;0,1099;0,0566;0,0408;0,0515;0;0,0021;0;0,0018;0,0442
1198;2411205;0,1826;0,2546;0,1405;0,1578;0,0442;0,055;0,1289;0,0008;0,0043;0,0024;0,0134;0,0155
1199;2411403;0,2716;0,295;0,1307;0,1434;0,042;0,0336;0,0604;0,0019;0,0023;0,0019;0,0038;0,0134
1200;2411429;0,1073;0,2682;0,1741;0,1789;0,0412;0,04;0,0905;0,0018;0;0,0089;0;0,0893
1201;2411502;0,2353;0,3064;0,1175;0,1421;0,0497;0,038;0,0729;0,0002;0,0013;0,0006;0,0046;0,0314
1202;2411601;0,194;0,2993;0,1503;0,2088;0,0468;0,0368;0,0334;0,0056;0,0072;0,0026;0,0017;0,0135
1203;2411700;0,1941;0,3634;0,1486;0,1218;0,0522;0,0347;0,0651;0,0026;0;0;0;0,0174
1204;2411809;0,1858;0,3631;0,1183;0,1498;0,0517;0,0482;0,0581;0,0073;0;0,004;0,0118;0,0019
1205;2411908;0,173;0,2866;0,1445;0,1765;0,0573;0,0493;0,0609;0;0,0012;0,0027;0,0041;0,0439
1206;2412005;0,1398;0,2687;0,134;0,2072;0,0643;0,0592;0,1039;0,002;0,0012;0,0017;0,0044;0,0135
1207;2412104;0,1347;0,3126;0,1656;0,1405;0,0531;0,0624;0,0925;0,007;0,001;0,0071;0,019;0,0045
1208;2412203;0,2009;0,267;0,1315;0,1948;0,0395;0,0537;0,0816;0,0042;0,0019;0,0007;0,0092;0,015
1209;2412302;0,2412;0,3229;0,1314;0,1264;0,0449;0,0569;0,054;0,0055;0,0024;0,0011;0,0049;0,0085
1210;2412401;0,1046;0,2503;0,152;0,2204;0,0719;0,0386;0,1109;0,0083;0,0042;0,0016;0,017;0,0202
1211;2412500;0,2163;0,3321;0,1269;0,1574;0,038;0,0315;0,0536;0,0017;0,0026;0,0015;0,0068;0,0317
1212;2412559;0,2594;0,3674;0,1184;0,1405;0,0299;0,0214;0,0283;0,0037;0,0023;0,0014;0,0018;0,0255
1213;2412609;0,1521;0,3258;0,1477;0,1848;0,0491;0,0525;0,0593;0,002;0,0006;0;0,0057;0,0204
1214;2412708;0,2198;0,3409;0,1289;0,1439;0,0353;0,0355;0,0592;0;0,0009;0;0,0007;0,0347
1215;2412807;0,2545;0,3109;0,1097;0,1378;0,0473;0,0475;0,0728;0,0027;0,0007;0,0024;0,0068;0,0069
1216;2412906;0,2234;0,3358;0,1422;0,1318;0,0431;0,0421;0,059;0,0038;0;0,001;0,0014;0,0166
1217;2413003;0,1438;0,3027;0,148;0,1834;0,0419;0,0416;0,1075;0,007;0,0032;0,0024;0,0032;0,0153
1218;2413102;0,1936;0,3204;0,1269;0,1864;0,0463;0,0228;0,0641;0;0;0;0,0013;0,0382
1219;2413201;0,1462;0,2994;0,141;0,2222;0,0494;0,0506;0,0773;0,0043;0,0019;0,001;0,0017;0,0048
1220;2413300;0,2533;0,3237;0,1089;0,1345;0,0345;0,0216;0,0629;0;0;0;0,0012;0,0594
1221;2413359;0,1624;0,3376;0,1152;0,1864;0,0634;0,0389;0,0662;0;0,0008;0,0007;0,0066;0,0218
1222;2413409;0,2578;0,3172;0,1414;0,1297;0,028;0,0412;0,043;0,006;0,0028;0,0022;0,0167;0,0139
1223;2413508;0,3185;0,3453;0,1203;0,1158;0,0285;0,0312;0,0303;0;0;0;0,0014;0,0088
1224;2413557;0,134;0,3708;0,1505;0,1742;0,0441;0,0406;0,0483;0,0043;0,0015;0,002;0,0013;0,0286
1225;2413607;0,2193;0,2863;0,1261;0,1705;0,0552;0,0484;0,0664;0,0022;0,0029;0,0018;0,0072;0,0136
1226;2413706;0,1946;0,3889;0,1218;0,1237;0,0433;0,0304;0,0526;0,0045;0;0,0013;0,0009;0,0381
1227;2413805;0,2451;0,2066;0,1534;0,1775;0,0541;0,0437;0,0658;0,0045;0;0;0,0052;0,0442
1228;2413904;0,2946;0,267;0,1153;0,201;0,0272;0,0362;0,0421;0;0,0005;0;0,002;0,0141
1229;2414001;0,233;0,2587;0,1578;0,1787;0,0441;0,0397;0,0598;0,0052;0,0021;0,0023;0,004;0,0147
1230;2414100;0,2907;0,3485;0,1136;0,1148;0,0328;0,0332;0,0382;0,0037;0,0043;0,0021;0,0043;0,0139
1231;2414159;0,1311;0,3441;0,1172;0,1696;0,0591;0,0771;0,0582;0,0035;0,0043;0,0034;0,0055;0,0268
1232;2414209;0,2034;0,274;0,1476;0,1703;0,0527;0,0485;0,0699;0,0044;0,003;0,0047;0,0082;0,0134
1233;2414308;0,1342;0,2716;0,1293;0,1672;0,0405;0,0715;0,0865;0,0125;0,0107;0,0025;0,0072;0,0664
1234;2414407;0,2302;0,3219;0,1338;0,1837;0,0265;0,0353;0,0376;0,0015;0,0022;0,0027;0,0041;0,0206
1235;2414456;0,2314;0,406;0,1162;0,1084;0,0344;0,0281;0,0201;0,0077;0,0025;0;0,0039;0,0411
1236;2414506;0,1617;0,308;0,1611;0,1588;0,0465;0,038;0,0885;0,0029;0,004;0,0016;0,0168;0,0121
1237;2414605;0,1648;0,3874;0,1287;0,1396;0,0377;0,0376;0,082;0,0037;0,0012;0,0016;0,0079;0,0076
1238;2414704;0,2029;0,3432;0,1275;0,1813;0,0306;0,042;0,0412;0,0003;0,0006;0,001;0,0053;0,024
1239;2414753;0,2761;0,4398;0,117;0,0861;0,0145;0,0136;0,028;0;0;0;0,0052;0,0197
1240;2414803;0,2713;0,2946;0,116;0,146;0,0472;0,0428;0,0577;0,0013;0;0;0,0015;0,0216
1241;2414902;0,1793;0,2662;0,1937;0,2143;0,0367;0,0465;0,0527;0;0;0;0,0105;0
1242;2415008;0,2513;0,2747;0,1658;0,198;0,0299;0,034;0,0296;0;0;0;0,0071;0,0097
1243;2500106;0,2087;0,3538;0,1385;0,135;0,0513;0,0171;0,035;0,0024;0,0028;0,0029;0,0057;0,0467
1244;2500205;0,3895;0,2702;0,1117;0,1157;0,0213;0,0341;0,0523;0;0,0011;0,0008;0,0024;0,001
1245;2500304;0,2922;0,3432;0,1135;0,1062;0,0302;0,0326;0,0363;0,0031;0,003;0,0029;0,012;0,0249
1246;2500403;0,2444;0,3811;0,1274;0,1311;0,0326;0,0148;0,0233;0,0007;0,0021;0,0011;0,0107;0,0307
1247;2500502;0,3165;0,3399;0,1094;0,1201;0,0329;0,0212;0,0273;0,0013;0,0032;0,0027;0,0136;0,0119
1248;2500536;0,3008;0,279;0,1552;0,1418;0,0427;0,0231;0,0199;0;0;0;0;0,0375
1249;2500577;0,3325;0,4437;0,1142;0,0724;0,0216;0,0027;0,0068;0;0;0;0;0,0061
1250;2500601;0,2674;0,3221;0,1412;0,1433;0,0359;0,0231;0,0511;0;0;0,0012;0,0051;0,0096
1251;2500700;0,2405;0,3102;0,1532;0,1148;0,0308;0,0333;0,0694;0,0033;0,0035;0,0037;0,0135;0,0238
1252;2500734;0,1991;0,3563;0,1774;0,1238;0,0332;0,0256;0,0215;0,0018;0;0;0;0,0612
1253;2500775;0,2468;0,3048;0,1595;0,1488;0,0379;0,0344;0,04;0,0008;0,0029;0,0021;0,0062;0,0159
1254;2500809;0,3159;0,3481;0,1171;0,1068;0,0305;0,0196;0,0273;0,0022;0,0005;0,0009;0,0087;0,0224
1255;2500908;0,3443;0,353;0,1053;0,0932;0,0242;0,0166;0,0317;0,0029;0,0011;0;0,0036;0,0241
1256;2501005;0,2749;0,3996;0,1221;0,0925;0,024;0,0093;0,0356;0;0,0006;0,0007;0,0092;0,0317
1257;2501104;0,2708;0,32;0,1316;0,12;0,0352;0,0288;0,0386;0,0068;0,0041;0,0039;0,018;0,0223
1258;2501153;0,2975;0,3757;0,1473;0,0855;0,0487;0,0116;0,0201;0;0;0;0,0009;0,0126
1259;2501203;0,1613;0,364;0,1738;0,1582;0,0372;0,0371;0,0458;0;0,0002;0,0008;0,0067;0,0149
1260;2501302;0,3201;0,3833;0,1158;0,0811;0,0348;0,0158;0,0232;0,0015;0,002;0,0012;0,0057;0,0154
1261;2501351;0,2268;0,4165;0,1026;0,1474;0,041;0,01;0,0345;0;0;0,0021;0,0014;0,0178
1262;2501401;0,2709;0,2992;0,1315;0,1569;0,0329;0,0315;0,0604;0,0009;0;0;0,0069;0,0087
1263;2501500;0,3058;0,3544;0,1279;0,0947;0,0288;0,0129;0,031;0,0018;0,0035;0,0023;0,0105;0,0264
1264;2501534;0,3538;0,318;0,1076;0,1179;0,0384;0,0319;0,0292;0,0022;0;0;0,0011;0
1265;2501575;0,2844;0,314;0,181;0,1038;0,0469;0,0187;0,0258;0;0;0;0;0,0254
1266;2501609;0,2403;0,4016;0,1098;0,1067;0,0221;0,0208;0,027;0,0015;0,0005;0,0012;0,0048;0,0637
1267;2501708;0,1879;0,3561;0,1926;0,1001;0,0588;0,0365;0,0513;0;0,0023;0,0023;0,0019;0,0102
1268;2501807;0,1414;0,268;0,145;0,1936;0,0707;0,0654;0,0914;0,0018;0,0028;0,0027;0,01;0,0071
1269;2501906;0,3395;0,286;0,1165;0,112;0,0368;0,029;0,038;0,0031;0,0014;0,0054;0,0121;0,0201
1270;2502003;0,3124;0,2947;0,0849;0,1266;0,0375;0,0313;0,0653;0,0024;0,0015;0,0007;0,0028;0,0399
1271;2502052;0,3178;0,3161;0,1408;0,1226;0,051;0,015;0,0174;0,0014;0;0;0,0032;0,0147
1272;2502102;0,2554;0,3651;0,1278;0,1191;0,0334;0,0139;0,0611;0;0,0013;0;0,0022;0,0207
1273;2502151;0,1496;0,2653;0,2095;0,1848;0,0557;0,0405;0,0601;0,0028;0,0071;0,0018;0,0139;0,0089
1274;2502201;0,1971;0,3162;0,1803;0,1104;0,0524;0,0268;0,0416;0;0;0,0021;0,0032;0,0699
1275;2502300;0,2345;0,3327;0,1379;0,1306;0,0458;0,0317;0,0671;0;0,0041;0,0023;0,0033;0,01
1276;2502409;0,3274;0,296;0,1212;0,0923;0,0406;0,0224;0,0437;0,0037;0,0019;0,0047;0,0097;0,0365
1277;2502508;0,2378;0,2883;0,1434;0,1453;0,0433;0,0428;0,0598;0,0005;0,0025;0,003;0,0096;0,0236
1278;2502607;0,3281;0,275;0,1214;0,1229;0,0409;0,0156;0,0589;0,0007;0,0024;0,0021;0,0074;0,0247
1279;2502706;0,3059;0,3046;0,1219;0,1198;0,0355;0,0332;0,0428;0,0023;0,0007;0,0026;0,0118;0,0188
1280;2502805;0,2142;0,355;0,1188;0,1214;0,0446;0,036;0,0731;0,0017;0,0013;0,0024;0,0133;0,018
1281;2502904;0,2477;0,2994;0,1337;0,1736;0,0442;0,0289;0,0551;0,0034;0;0,0005;0,0076;0,0059
1282;2503001;0,2084;0,354;0,1228;0,1653;0,0288;0,0461;0,0465;0,0025;0,002;0,0013;0,0049;0,0174
1283;2503100;0,122;0,3498;0,2072;0,1559;0,0503;0,0381;0,0528;0,0026;0,001;0,0014;0,0055;0,0134
1284;2503209;0,0994;0,2307;0,1262;0,1749;0,0754;0,0541;0,1325;0,0087;0,0056;0,009;0,0764;0,0072
1285;2503308;0,2325;0,3573;0,1748;0,1245;0,0357;0,0177;0,0227;0;0;0;0,0036;0,0312
1286;2503407;0,2972;0,3347;0,1228;0,1091;0,0507;0,0208;0,0339;0;0;0;0,0075;0,0233
1287;2503506;0,3476;0,3743;0,1214;0,0655;0,0234;0,0137;0,0176;0;0,0016;0;0,0084;0,0265
1288;2503555;0,4394;0,3231;0,0919;0,0691;0,0209;0,0089;0,0149;0;0;0,001;0;0,0308
1289;2503605;0,2273;0,348;0,1301;0,1281;0,0341;0,0228;0,0358;0,0023;0,0019;0,0025;0,0192;0,0479
1290;2503704;0,1988;0,2434;0,1444;0,1684;0,0519;0,0472;0,0893;0,0039;0,006;0,0048;0,0309;0,011
1291;2503753;0,3539;0,3686;0,1243;0,0834;0,0249;0,0045;0,0284;0;0;0;0;0,012
1292;2503803;0,2644;0,3508;0,1179;0,0934;0,0411;0,012;0,0308;0,0026;0;0,0019;0;0,0851
1293;2503902;0,2063;0,4285;0,1473;0,11;0,0289;0,0217;0,0358;0,0031;0,0009;0;0,0063;0,0111
1294;2504009;0,1218;0,1943;0,1391;0,1797;0,0742;0,0659;0,1189;0,0098;0,0115;0,0123;0,0628;0,0096
1295;2504033;0,4497;0,3371;0,0888;0,0672;0,0222;0,019;0,0062;0;0;0;0;0,0099
1296;2504074;0,2353;0,3613;0,1456;0,1133;0,0755;0,0194;0,0449;0,0017;0;0;0;0,0032
1297;2504108;0,3366;0,3148;0,0882;0,1363;0,0434;0,0269;0,0364;0;0;0,003;0,0037;0,0107
1298;2504157;0,4031;0,3646;0,0886;0,0562;0,0177;0,0078;0,0069;0;0,0009;0,002;0,001;0,0512
1299;2504207;0,2516;0,3931;0,1178;0,1052;0,0399;0,0278;0,0285;0,0052;0,0046;0;0,0071;0,0193
