,Unnamed: 0.1,uf,ano,fpm,cod
1583,1583,RS,2001,4476889.36,4311403
1584,1584,RS,2002,5520979.88,4311403
1585,1585,RS,2003,6171753.5,4311403
1586,1586,RS,2004,6845353.77,4311403
1587,1587,RS,2005,8563848.27,4311403
1588,1588,RS,2006,9511892.9,4311403
1589,1589,RS,2007,11016204.47,4311403
1590,1590,RS,2008,13764521.43,4311403
1591,1591,RS,2009,12901534.47,4311403
1592,1592,RS,2010,15010239.07,4311403
1593,1593,RS,2011,18544718.46,4311403
1594,1594,RS,2012,19145276.81,4311403
1595,1595,RS,2013,20563668.92,4311403
1596,1596,RS,2014,22115814.69,4311403
1597,1597,RS,2015,23557848.33,4311403
1598,1598,RS,2016,27499609.43,4311403
1599,1599,RS,2017,9974848.91,4311403
1600,1600,RS,2000,1062465.51,4311775
1601,1601,RS,2001,1194582.31,4311775
1602,1602,RS,2002,1478866.14,4311775
1603,1603,RS,2003,1542973.07,4311775
1604,1604,RS,2004,1711338.86,4311775
1605,1605,RS,2005,2140962.53,4311775
1606,1606,RS,2006,2377973.62,4311775
1607,1607,RS,2007,2754051.54,4311775
1608,1608,RS,2008,3441130.64,4311775
1609,1609,RS,2009,3225383.91,4311775
1610,1610,RS,2010,3463901.55,4311775
1611,1611,RS,2011,4279550.66,4311775
1612,1612,RS,2012,4418141.04,4311775
1613,1613,RS,2013,4745462.25,4311775
1614,1614,RS,2014,5103649.71,4311775
1615,1615,RS,2015,5436426.79,4311775
1616,1616,RS,2016,6346063.96,4311775
1617,1617,RS,2017,2301888.28,4311775
1618,1618,RS,2000,1062465.51,4312427
1619,1619,RS,2001,1194582.31,4312427
1620,1620,RS,2002,1478866.14,4312427
1621,1621,RS,2003,1542973.07,4312427
1622,1622,RS,2004,1711338.86,4312427
1623,1623,RS,2005,2140962.53,4312427
1624,1624,RS,2006,2377973.62,4312427
1625,1625,RS,2007,2754051.54,4312427
1626,1626,RS,2008,3441130.64,4312427
1627,1627,RS,2009,3225383.91,4312427
1628,1628,RS,2010,3463901.55,4312427
1629,1629,RS,2011,4279550.66,4312427
1630,1630,RS,2012,4418141.04,4312427
1631,1631,RS,2013,4745462.25,4312427
1632,1632,RS,2014,5103649.71,4312427
1633,1633,RS,2015,5436426.79,4312427
1634,1634,RS,2016,6346063.96,4312427
1635,1635,RS,2017,2301888.28,4312427
1636,1636,RS,2000,2833240.53,4313904
1637,1637,RS,2001,3185551.9,4313904
1638,1638,RS,2002,3943641.97,4313904
1639,1639,RS,2003,4114593.75,4313904
1640,1640,RS,2004,4563569.37,4313904
1641,1641,RS,2005,5709232.36,4313904
1642,1642,RS,2006,6341262.05,4313904
1643,1643,RS,2007,7344136.61,4313904
1644,1644,RS,2008,9176347.78,4313904
1645,1645,RS,2009,9676150.88,4313904
1646,1646,RS,2010,10391704.05,4313904
1647,1647,RS,2011,12838651.37,4313904
1648,1648,RS,2012,13254422.5,4313904
1649,1649,RS,2013,14236386.26,4313904
1650,1650,RS,2014,15310948.67,4313904
1651,1651,RS,2015,16309279.65,4313904
1652,1652,RS,2016,19038191.22,4313904
1653,1653,RS,2017,6905664.65,4313904
1654,1654,RS,2000,9794409.82,4314407
1655,1655,RS,2001,11084995.13,4314407
1656,1656,RS,2002,13750445.89,4314407
1657,1657,RS,2003,14268333.06,4314407
1658,1658,RS,2004,15400206.0,4314407
1659,1659,RS,2005,19252101.3,4314407
1660,1660,RS,2006,20401801.08,4314407
1661,1661,RS,2007,23185568.64,4314407
1662,1662,RS,2008,31527387.15,4314407
1663,1663,RS,2009,29222861.72,4314407
1664,1664,RS,2010,31276803.53,4314407
1665,1665,RS,2011,38293982.74,4314407
1666,1666,RS,2012,39455951.19,4314407
1667,1667,RS,2013,41118797.99,4314407
1668,1668,RS,2014,45277408.16,4314407
1669,1669,RS,2015,47922036.97,4314407
1670,1670,RS,2016,55880397.27,4314407
1671,1671,RS,2017,20289005.5,4314407
1672,1672,RS,2000,1062465.51,4315206
1673,1673,RS,2001,1194582.31,4315206
1674,1674,RS,2002,1478866.14,4315206
1675,1675,RS,2003,1542973.07,4315206
1676,1676,RS,2004,1711338.86,4315206
1677,1677,RS,2005,2140962.53,4315206
1678,1678,RS,2006,2377973.62,4315206
1679,1679,RS,2007,2754051.54,4315206
1680,1680,RS,2008,3441130.64,4315206
1681,1681,RS,2009,3225383.91,4315206
1682,1682,RS,2010,3463901.55,4315206
1683,1683,RS,2011,4279550.66,4315206
1684,1684,RS,2012,4418141.04,4315206
1685,1685,RS,2013,4745462.25,4315206
1686,1686,RS,2014,5103649.71,4315206
1687,1687,RS,2015,5436426.79,4315206
1688,1688,RS,2016,6346063.96,4315206
1689,1689,RS,2017,2301888.28,4315206
1690,1690,RS,2000,1062465.51,4315453
1691,1691,RS,2001,1194582.31,4315453
1692,1692,RS,2002,1478866.14,4315453
1693,1693,RS,2003,1542973.07,4315453
1694,1694,RS,2004,1711338.86,4315453
1695,1695,RS,2005,2140962.53,4315453
1696,1696,RS,2006,2377973.62,4315453
1697,1697,RS,2007,2754051.54,4315453
1698,1698,RS,2008,3441130.64,4315453
1699,1699,RS,2009,3225383.91,4315453
1700,1700,RS,2010,3463901.55,4315453
1701,1701,RS,2011,4279550.66,4315453
1702,1702,RS,2012,4418141.04,4315453
1703,1703,RS,2013,4745462.25,4315453
1704,1704,RS,2014,5103649.71,4315453
1705,1705,RS,2015,5436426.79,4315453
1706,1706,RS,2016,6346063.96,4315453
1707,1707,RS,2017,2301888.28,4315453
1708,1708,RS,2001,1194582.31,4315958
1709,1709,RS,2002,1475500.6,4315958
1710,1710,RS,2003,1541855.15,4315958
1711,1711,RS,2004,1711338.86,4315958
1712,1712,RS,2005,2140962.53,4315958
1713,1713,RS,2006,2377973.62,4315958
1714,1714,RS,2007,2754051.54,4315958
1715,1715,RS,2008,3441130.64,4315958
1716,1716,RS,2009,3225383.91,4315958
1717,1717,RS,2010,3463901.55,4315958
1718,1718,RS,2011,4279550.66,4315958
1719,1719,RS,2012,4418141.04,4315958
1720,1720,RS,2013,4745462.25,4315958
1721,1721,RS,2014,5103649.71,4315958
1722,1722,RS,2015,5436426.79,4315958
1723,1723,RS,2016,6346063.96,4315958
1724,1724,RS,2017,2301888.28,4315958
1725,1725,RS,2000,2124930.48,4316006
1726,1726,RS,2001,2389164.1,4316006
1727,1727,RS,2002,2957731.55,4316006
1728,1728,RS,2003,3085945.48,4316006
1729,1729,RS,2004,3422677.17,4316006
1730,1730,RS,2005,4281924.39,4316006
1731,1731,RS,2006,4755946.75,4316006
1732,1732,RS,2007,5508102.54,4316006
1733,1733,RS,2008,6882260.97,4316006
1734,1734,RS,2009,6450767.48,4316006
1735,1735,RS,2010,6927802.81,4316006
1736,1736,RS,2011,8559101.03,4316006
1737,1737,RS,2012,8836281.76,4316006
1738,1738,RS,2013,9490924.3,4316006
1739,1739,RS,2014,10207299.22,4316006
1740,1740,RS,2015,10872853.27,4316006
1741,1741,RS,2016,12692127.59,4316006
1742,1742,RS,2017,4603776.49,4316006
1743,1743,RS,2000,2251826.48,4320107
1744,1744,RS,2001,2552082.47,4320107
1745,1745,RS,2002,3140797.96,4320107
1746,1746,RS,2003,3209348.34,4320107
1747,1747,RS,2004,3478747.44,4320107
1748,1748,RS,2005,4261002.2,4320107
1749,1749,RS,2006,4627374.2,4320107
1750,1750,RS,2007,5233716.35,4320107
1751,1751,RS,2008,6882260.97,4320107
1752,1752,RS,2009,6450767.48,4320107
1753,1753,RS,2010,6927802.81,4320107
1754,1754,RS,2011,8559101.03,4320107
1755,1755,RS,2012,8836281.76,4320107
1756,1756,RS,2013,9490924.3,4320107
1757,1757,RS,2014,10207299.22,4320107
1758,1758,RS,2015,10872853.27,4320107
1759,1759,RS,2016,12692127.59,4320107
1760,1760,RS,2017,4603776.49,4320107
1761,1761,RS,2000,1432980.75,4320263
1762,1762,RS,2001,1639512.04,4320263
1763,1763,RS,2002,1998933.13,4320263
1764,1764,RS,2003,1975094.08,4320263
1765,1765,RS,2004,2065506.52,4320263
1766,1766,RS,2005,2436019.9,4320263
1767,1767,RS,2006,2538394.98,4320263
1768,1768,RS,2007,2745598.89,4320263
1769,1769,RS,2008,3441130.64,4320263
1770,1770,RS,2009,3225383.91,4320263
1771,1771,RS,2010,3463901.55,4320263
1772,1772,RS,2011,4279550.66,4320263
1773,1773,RS,2012,4418141.04,4320263
1774,1774,RS,2013,4745462.25,4320263
1775,1775,RS,2014,5103649.71,4320263
1776,1776,RS,2015,5436426.79,4320263
1777,1777,RS,2016,6346063.96,4320263
1778,1778,RS,2017,2301888.28,4320263
1779,1779,RS,2000,1062465.51,4320305
1780,1780,RS,2001,1194582.31,4320305
1781,1781,RS,2002,1478866.14,4320305
1782,1782,RS,2003,1542973.07,4320305
1783,1783,RS,2004,1711338.86,4320305
1784,1784,RS,2005,2140962.53,4320305
1785,1785,RS,2006,2377973.62,4320305
1786,1786,RS,2007,2754051.54,4320305
1787,1787,RS,2008,3441130.64,4320305
1788,1788,RS,2009,3225383.91,4320305
1789,1789,RS,2010,3463901.55,4320305
1790,1790,RS,2011,4279550.66,4320305
1791,1791,RS,2012,4418141.04,4320305
1792,1792,RS,2013,4745462.25,4320305
1793,1793,RS,2014,5103649.71,4320305
1794,1794,RS,2015,5436426.79,4320305
1795,1795,RS,2016,6346063.96,4320305
1796,1796,RS,2017,2301888.28,4320305
1797,1797,RS,2000,1432980.75,4320677
1798,1798,RS,2001,1696861.03,4320677
1799,1799,RS,2002,1999468.36,4320677
1800,1800,RS,2003,1975159.59,4320677
1801,1801,RS,2004,2065506.52,4320677
1802,1802,RS,2005,2436019.9,4320677
1803,1803,RS,2006,2538394.98,4320677
1804,1804,RS,2007,2745598.89,4320677
1805,1805,RS,2008,4588174.14,4320677
1806,1806,RS,2009,4300511.76,4320677
1807,1807,RS,2010,4618535.33,4320677
1808,1808,RS,2011,4279550.66,4320677
1809,1809,RS,2012,4418141.04,4320677
1810,1810,RS,2013,4745462.25,4320677
1811,1811,RS,2014,6804866.23,4320677
1812,1812,RS,2015,7248568.96,4320677
1813,1813,RS,2016,8461418.48,4320677
1814,1814,RS,2017,3069184.37,4320677
1815,1815,RS,2000,3895705.6,4321204
1816,1816,RS,2001,4380133.72,4321204
1817,1817,RS,2002,5422507.41,4321204
1818,1818,RS,2003,5657566.2,4321204
1819,1819,RS,2004,6274907.62,4321204
1820,1820,RS,2005,7850194.31,4321204
1821,1821,RS,2006,8719235.24,4321204
1822,1822,RS,2007,10098187.57,4321204
1823,1823,RS,2008,12617478.03,4321204
1824,1824,RS,2009,11826406.66,4321204
1825,1825,RS,2010,12700971.57,4321204
1826,1826,RS,2011,15691684.9,4321204
1827,1827,RS,2012,16199849.59,4321204
1828,1828,RS,2013,17400027.52,4321204
1829,1829,RS,2014,18713381.64,4321204
1830,1830,RS,2015,19933564.01,4321204
1831,1831,RS,2016,23268900.31,4321204
1832,1832,RS,2017,8440256.8,4321204
1833,1833,RS,2000,2479085.51,4321303
1834,1834,RS,2001,2787357.92,4321303
1835,1835,RS,2002,3450686.83,4321303
1836,1836,RS,2003,3600269.68,4321303
1837,1837,RS,2004,3993123.25,4321303
1838,1838,RS,2005,4995578.36,4321303
1839,1839,RS,2006,5548604.49,4321303
1840,1840,RS,2007,6426119.58,4321303
1841,1841,RS,2008,8029304.4,4321303
1842,1842,RS,2009,7525895.27,4321303
1843,1843,RS,2010,8082436.54,4321303
1844,1844,RS,2011,9985617.76,4321303
1845,1845,RS,2012,10308995.35,4321303
1846,1846,RS,2013,11072744.88,4321303
1847,1847,RS,2014,11908515.68,4321303
1848,1848,RS,2015,12684995.43,4321303
1849,1849,RS,2016,14807482.11,4321303
1850,1850,RS,2017,5371072.54,4321303
1851,1851,RS,2000,1062465.51,4321352
1852,1852,RS,2001,1194582.31,4321352
1853,1853,RS,2002,1478866.14,4321352
1854,1854,RS,2003,1542973.07,4321352
1855,1855,RS,2004,1711338.86,4321352
1856,1856,RS,2005,2140962.53,4321352
1857,1857,RS,2006,2377973.62,4321352
1858,1858,RS,2007,2754051.54,4321352
1859,1859,RS,2008,3441130.64,4321352
1860,1860,RS,2009,3225383.91,4321352
1861,1861,RS,2010,3463901.55,4321352
1862,1862,RS,2011,4279550.66,4321352
1863,1863,RS,2012,4418141.04,4321352
1864,1864,RS,2013,4745462.25,4321352
1865,1865,RS,2014,5103649.71,4321352
1866,1866,RS,2015,5436426.79,4321352
1867,1867,RS,2016,6346063.96,4321352
1868,1868,RS,2017,2301888.28,4321352
1869,1869,RS,2000,2124930.48,4322004
1870,1870,RS,2001,2389164.1,4322004
1871,1871,RS,2002,2957731.55,4322004
1872,1872,RS,2003,3085945.48,4322004
1873,1873,RS,2004,3422677.17,4322004
1874,1874,RS,2005,4989209.04,4322004
1875,1875,RS,2006,5546387.45,4322004
1876,1876,RS,2007,6426119.58,4322004
1877,1877,RS,2008,8029304.4,4322004
1878,1878,RS,2009,7525895.27,4322004
1879,1879,RS,2010,8082436.54,4322004
1880,1880,RS,2011,9985617.76,4322004
1881,1881,RS,2012,10308995.35,4322004
1882,1882,RS,2013,11072744.88,4322004
1883,1883,RS,2014,11908515.68,4322004
1884,1884,RS,2015,12684995.43,4322004
1885,1885,RS,2016,14807482.11,4322004
1886,1886,RS,2017,5371072.54,4322004
1887,1887,RS,2000,1062465.51,4322251
1888,1888,RS,2001,1194582.31,4322251
1889,1889,RS,2002,1478866.14,4322251
1890,1890,RS,2003,1542973.07,4322251
1891,1891,RS,2004,1711338.86,4322251
1892,1892,RS,2005,2140962.53,4322251
1893,1893,RS,2006,2377973.62,4322251
1894,1894,RS,2007,2754051.54,4322251
1895,1895,RS,2008,3441130.64,4322251
1896,1896,RS,2009,3225383.91,4322251
1897,1897,RS,2010,3463901.55,4322251
1898,1898,RS,2011,4279550.66,4322251
1899,1899,RS,2012,4418141.04,4322251
1900,1900,RS,2013,4745462.25,4322251
1901,1901,RS,2014,5103649.71,4322251
1902,1902,RS,2015,5436426.79,4322251
1903,1903,RS,2016,6346063.96,4322251
1904,1904,RS,2017,2301888.28,4322251
1905,1905,RS,2000,3895705.6,4322509
1906,1906,RS,2001,4380133.72,4322509
1907,1907,RS,2002,5422507.41,4322509
1908,1908,RS,2003,5657566.2,4322509
1909,1909,RS,2004,6274907.62,4322509
1910,1910,RS,2005,7850194.31,4322509
1911,1911,RS,2006,9509285.44,4322509
1912,1912,RS,2007,11016204.47,4322509
1913,1913,RS,2008,12617478.03,4322509
1914,1914,RS,2009,12901534.47,4322509
1915,1915,RS,2010,13855605.29,4322509
1916,1916,RS,2011,17118201.65,4322509
1917,1917,RS,2012,17672563.15,4322509
1918,1918,RS,2013,18981848.17,4322509
1919,1919,RS,2014,20414598.21,4322509
1920,1920,RS,2015,21745706.13,4322509
1921,1921,RS,2016,25384254.86,4322509
1922,1922,RS,2017,9207552.85,4322509
1923,1923,RS,2000,4958170.55,4300406
1924,1924,RS,2001,5574715.54,4300406
1925,1925,RS,2002,6901372.94,4300406
1926,1926,RS,2003,7200538.59,4300406
1927,1927,RS,2004,7986246.06,4300406
1928,1928,RS,2005,9991156.17,4300406
1929,1929,RS,2006,11097208.33,4300406
1930,1930,RS,2007,12852238.64,4300406
1931,1931,RS,2008,14911564.89,4300406
1932,1932,RS,2009,13976662.39,4300406
1933,1933,RS,2010,15010239.07,4300406
1934,1934,RS,2011,18544718.46,4300406
1935,1935,RS,2012,19145276.81,4300406
1936,1936,RS,2013,20563668.92,4300406
1937,1937,RS,2014,22115814.69,4300406
1938,1938,RS,2015,23557848.33,4300406
1939,1939,RS,2016,27499609.43,4300406
1940,1940,RS,2017,9974848.91,4300406
1941,1941,RS,2000,1774166.48,4300505
1942,1942,RS,2001,2024473.46,4300505
1943,1943,RS,2002,2285589.79,4300505
1944,1944,RS,2003,2222249.39,4300505
1945,1945,RS,2004,2282928.19,4300505
1946,1946,RS,2005,2639698.96,4300505
1947,1947,RS,2006,2688200.11,4300505
1948,1948,RS,2007,2831425.66,4300505
1949,1949,RS,2008,3441130.64,4300505
1950,1950,RS,2009,3225383.91,4300505
1951,1951,RS,2010,3463901.55,4300505
1952,1952,RS,2011,4279550.66,4300505
1953,1953,RS,2012,4418141.04,4300505
1954,1954,RS,2013,4745462.25,4300505
1955,1955,RS,2014,5103649.71,4300505
1956,1956,RS,2015,5436426.79,4300505
1957,1957,RS,2016,6346063.96,4300505
1958,1958,RS,2017,2301888.28,4300505
1959,1959,RS,2000,9794409.82,4300604
1960,1960,RS,2001,11084995.13,4300604
1961,1961,RS,2002,13750445.89,4300604
1962,1962,RS,2003,14268333.06,4300604
1963,1963,RS,2004,15400206.0,4300604
1964,1964,RS,2005,19252101.3,4300604
1965,1965,RS,2006,20738841.76,4300604
1966,1966,RS,2007,23647060.69,4300604
1967,1967,RS,2008,31527387.15,4300604
1968,1968,RS,2009,29222861.72,4300604
1969,1969,RS,2010,31276803.53,4300604
1970,1970,RS,2011,38293982.74,4300604
1971,1971,RS,2012,39455951.19,4300604
1972,1972,RS,2013,41118797.99,4300604
1973,1973,RS,2014,45277408.16,4300604
1974,1974,RS,2015,47922036.97,4300604
1975,1975,RS,2016,55880397.27,4300604
1976,1976,RS,2017,20289005.5,4300604
1977,1977,RS,2000,1062465.51,4300851
1978,1978,RS,2001,1194582.31,4300851
1979,1979,RS,2002,1478866.14,4300851
1980,1980,RS,2003,1542973.07,4300851
1981,1981,RS,2004,1711338.86,4300851
1982,1982,RS,2005,2140962.53,4300851
1983,1983,RS,2006,2377973.62,4300851
1984,1984,RS,2007,2754051.54,4300851
1985,1985,RS,2008,3441130.64,4300851
1986,1986,RS,2009,3225383.91,4300851
1987,1987,RS,2010,3463901.55,4300851
1988,1988,RS,2011,4279550.66,4300851
1989,1989,RS,2012,4418141.04,4300851
1990,1990,RS,2013,4745462.25,4300851
1991,1991,RS,2014,5103649.71,4300851
1992,1992,RS,2015,5436426.79,4300851
1993,1993,RS,2016,6346063.96,4300851
1994,1994,RS,2017,2301888.28,4300851
1995,1995,RS,2000,1062465.51,4301800
1996,1996,RS,2001,1194582.31,4301800
1997,1997,RS,2002,1478866.14,4301800
1998,1998,RS,2003,1542973.07,4301800
1999,1999,RS,2004,1711338.86,4301800
2000,2000,RS,2005,2140962.53,4301800
2001,2001,RS,2006,2377973.62,4301800
2002,2002,RS,2007,2754051.54,4301800
2003,2003,RS,2008,3441130.64,4301800
2004,2004,RS,2009,3225383.91,4301800
2005,2005,RS,2010,3463901.55,4301800
2006,2006,RS,2011,4279550.66,4301800
2007,2007,RS,2012,4418141.04,4301800
2008,2008,RS,2013,4745462.25,4301800
2009,2009,RS,2014,5103649.71,4301800
2010,2010,RS,2015,5436426.79,4301800
2011,2011,RS,2016,6346063.96,4301800
2012,2012,RS,2017,2301888.28,4301800
2013,2013,RS,2000,1062465.51,4302659
2014,2014,RS,2001,1194582.31,4302659
2015,2015,RS,2002,1478866.14,4302659
2016,2016,RS,2003,1542973.07,4302659
2017,2017,RS,2004,1711338.86,4302659
2018,2018,RS,2005,2140962.53,4302659
2019,2019,RS,2006,2377973.62,4302659
2020,2020,RS,2007,2754051.54,4302659
2021,2021,RS,2008,3441130.64,4302659
2022,2022,RS,2009,3225383.91,4302659
2023,2023,RS,2010,3463901.55,4302659
2024,2024,RS,2011,4279550.66,4302659
2025,2025,RS,2012,4418141.04,4302659
2026,2026,RS,2013,4745462.25,4302659
2027,2027,RS,2014,5103649.71,4302659
2028,2028,RS,2015,5436426.79,4302659
2029,2029,RS,2016,6346063.96,4302659
2030,2030,RS,2017,2301888.28,4302659
2031,2031,RS,2000,1062465.51,4304358
2032,2032,RS,2001,1194582.31,4304358
2033,2033,RS,2002,1478866.14,4304358
2034,2034,RS,2003,1542973.07,4304358
2035,2035,RS,2004,1711338.86,4304358
2036,2036,RS,2005,2140962.53,4304358
2037,2037,RS,2006,2377973.62,4304358
2038,2038,RS,2007,2754051.54,4304358
2039,2039,RS,2008,3441130.64,4304358
2040,2040,RS,2009,3225383.91,4304358
2041,2041,RS,2010,3463901.55,4304358
2042,2042,RS,2011,4279550.66,4304358
2043,2043,RS,2012,4418141.04,4304358
2044,2044,RS,2013,4745462.25,4304358
2045,2045,RS,2014,5103649.71,4304358
2046,2046,RS,2015,5436426.79,4304358
2047,2047,RS,2016,6346063.96,4304358
2048,2048,RS,2017,2301888.28,4304358
2049,2049,RS,2000,1062465.51,4304952
2050,2050,RS,2001,1194582.31,4304952
2051,2051,RS,2002,1478866.14,4304952
2052,2052,RS,2003,1542973.07,4304952
2053,2053,RS,2004,1711338.86,4304952
2054,2054,RS,2005,2140962.53,4304952
2055,2055,RS,2006,2377973.62,4304952
2056,2056,RS,2007,2754051.54,4304952
2057,2057,RS,2008,3441130.64,4304952
2058,2058,RS,2009,3225383.91,4304952
2059,2059,RS,2010,3463901.55,4304952
2060,2060,RS,2011,4279550.66,4304952
2061,2061,RS,2012,4418141.04,4304952
2062,2062,RS,2013,4745462.25,4304952
2063,2063,RS,2014,5103649.71,4304952
2064,2064,RS,2015,5436426.79,4304952
2065,2065,RS,2016,6346063.96,4304952
2066,2066,RS,2017,2301888.28,4304952
2067,2067,RS,2000,1062465.51,4305447
2068,2068,RS,2001,1194582.31,4305447
2069,2069,RS,2002,1478866.14,4305447
2070,2070,RS,2003,1542973.07,4305447
2071,2071,RS,2004,1711338.86,4305447
2072,2072,RS,2005,2140962.53,4305447
2073,2073,RS,2006,2377973.62,4305447
2074,2074,RS,2007,2754051.54,4305447
2075,2075,RS,2008,3441130.64,4305447
2076,2076,RS,2009,3225383.91,4305447
2077,2077,RS,2010,3463901.55,4305447
2078,2078,RS,2011,4279550.66,4305447
2079,2079,RS,2012,4418141.04,4305447
2080,2080,RS,2013,4745462.25,4305447
2081,2081,RS,2014,5103649.71,4305447
2082,2082,RS,2015,5436426.79,4305447
2083,2083,RS,2016,6346063.96,4305447
2084,2084,RS,2017,2301888.28,4305447
2085,2085,RS,2000,1228269.23,4305454
2086,2086,RS,2001,1397198.36,4305454
2087,2087,RS,2002,1713243.88,4305454
2088,2088,RS,2003,1728147.58,4305454
2089,2089,RS,2004,1848084.82,4305454
2090,2090,RS,2005,2850029.87,4305454
2091,2091,RS,2006,3169060.87,4305454
2092,2092,RS,2007,3672068.57,4305454
2093,2093,RS,2008,4588174.14,4305454
2094,2094,RS,2009,4300511.76,4305454
2095,2095,RS,2010,4618535.33,4305454
2096,2096,RS,2011,5706067.49,4305454
2097,2097,RS,2012,5890854.59,4305454
2098,2098,RS,2013,6327282.91,4305454
2099,2099,RS,2014,8506082.7,4305454
2100,2100,RS,2015,9060711.11,4305454
2101,2101,RS,2016,10576773.04,4305454
2102,2102,RS,2017,3836480.42,4305454
2103,2103,RS,2000,1062465.51,4305603
2104,2104,RS,2001,1194582.31,4305603
2105,2105,RS,2002,1478866.14,4305603
2106,2106,RS,2003,1542973.07,4305603
2107,2107,RS,2004,1711338.86,4305603
2108,2108,RS,2005,2140962.53,4305603
2109,2109,RS,2006,2377973.62,4305603
2110,2110,RS,2007,2754051.54,4305603
2111,2111,RS,2008,3441130.64,4305603
2112,2112,RS,2009,3225383.91,4305603
2113,2113,RS,2010,3463901.55,4305603
2114,2114,RS,2011,4279550.66,4305603
2115,2115,RS,2012,4418141.04,4305603
2116,2116,RS,2013,4745462.25,4305603
2117,2117,RS,2014,5103649.71,4305603
2118,2118,RS,2015,5436426.79,4305603
2119,2119,RS,2016,6346063.96,4305603
2120,2120,RS,2017,2301888.28,4305603
2121,2121,RS,2000,1062465.51,4305959
2122,2122,RS,2001,1194582.31,4305959
2123,2123,RS,2002,1478866.14,4305959
2124,2124,RS,2003,1542973.07,4305959
2125,2125,RS,2004,1711338.86,4305959
2126,2126,RS,2005,2140962.53,4305959
2127,2127,RS,2006,2377973.62,4305959
2128,2128,RS,2007,2754051.54,4305959
2129,2129,RS,2008,3441130.64,4305959
2130,2130,RS,2009,3225383.91,4305959
2131,2131,RS,2010,3463901.55,4305959
2132,2132,RS,2011,4279550.66,4305959
2133,2133,RS,2012,4418141.04,4305959
2134,2134,RS,2013,4745462.25,4305959
2135,2135,RS,2014,5103649.71,4305959
2136,2136,RS,2015,5436426.79,4305959
2137,2137,RS,2016,6346063.96,4305959
2138,2138,RS,2017,2301888.28,4305959
2139,2139,RS,2000,1062465.51,4306973
2140,2140,RS,2001,1194582.31,4306973
2141,2141,RS,2002,1478866.14,4306973
2142,2142,RS,2003,1542973.07,4306973
2143,2143,RS,2004,1711338.86,4306973
2144,2144,RS,2005,2140962.53,4306973
2145,2145,RS,2006,2377973.62,4306973
2146,2146,RS,2007,2754051.54,4306973
2147,2147,RS,2008,3441130.64,4306973
2148,2148,RS,2009,3225383.91,4306973
2149,2149,RS,2010,3463901.55,4306973
2150,2150,RS,2011,4279550.66,4306973
2151,2151,RS,2012,4418141.04,4306973
2152,2152,RS,2013,4745462.25,4306973
2153,2153,RS,2014,5103649.71,4306973
2154,2154,RS,2015,5436426.79,4306973
2155,2155,RS,2016,6346063.96,4306973
2156,2156,RS,2017,2301888.28,4306973
2157,2157,RS,2000,1910640.77,4307500
2158,2158,RS,2001,2167121.14,4307500
2159,2159,RS,2002,2664946.57,4307500
2160,2160,RS,2003,2715614.76,4307500
2161,2161,RS,2004,2935193.29,4307500
2162,2162,RS,2005,3584781.73,4307500
2163,2163,RS,2006,3881112.77,4307500
2164,2164,RS,2007,4375734.91,4307500
2165,2165,RS,2008,5735217.44,4307500
2166,2166,RS,2009,5375639.56,4307500
2167,2167,RS,2010,5773169.06,4307500
2168,2168,RS,2011,7132584.2,4307500
2169,2169,RS,2012,7363568.22,4307500
2170,2170,RS,2013,7909103.6,4307500
2171,2171,RS,2014,8506082.7,4307500
2172,2172,RS,2015,9060711.11,4307500
2173,2173,RS,2016,10576773.04,4307500
2174,2174,RS,2017,3836480.42,4307500
2175,2175,RS,2000,1062465.51,4309050
2176,2176,RS,2001,1194582.31,4309050
2177,2177,RS,2002,1478866.14,4309050
2178,2178,RS,2003,1542973.07,4309050
2179,2179,RS,2004,1711338.86,4309050
2180,2180,RS,2005,2140962.53,4309050
2181,2181,RS,2006,2377973.62,4309050
2182,2182,RS,2007,2754051.54,4309050
2183,2183,RS,2008,3441130.64,4309050
2184,2184,RS,2009,3225383.91,4309050
2185,2185,RS,2010,3463901.55,4309050
2186,2186,RS,2011,4279550.66,4309050
2187,2187,RS,2012,4418141.04,4309050
2188,2188,RS,2013,4745462.25,4309050
2189,2189,RS,2014,5103649.71,4309050
2190,2190,RS,2015,5436426.79,4309050
2191,2191,RS,2016,6346063.96,4309050
2192,2192,RS,2017,2301888.28,4309050
2193,2193,RS,2000,9794408.63,4309209
2194,2194,RS,2001,11084992.89,4309209
2195,2195,RS,2002,13750439.75,4309209
2196,2196,RS,2003,14268332.87,4309209
2197,2197,RS,2004,15400202.36,4309209
2198,2198,RS,2005,19252101.17,4309209
2199,2199,RS,2006,20401800.35,4309209
2200,2200,RS,2007,23185568.64,4309209
2201,2201,RS,2008,31527387.15,4309209
2202,2202,RS,2009,29222861.72,4309209
2203,2203,RS,2010,31276803.53,4309209
2204,2204,RS,2011,38293982.74,4309209
2205,2205,RS,2012,39455951.19,4309209
2206,2206,RS,2013,41118797.99,4309209
2207,2207,RS,2014,45277408.16,4309209
2208,2208,RS,2015,47922036.97,4309209
2209,2209,RS,2016,55880397.27,4309209
2210,2210,RS,2017,20289005.5,4309209
2211,2211,RS,2000,1062465.51,4309555
2212,2212,RS,2001,1194582.31,4309555
2213,2213,RS,2002,1478866.14,4309555
2214,2214,RS,2003,1542973.07,4309555
2215,2215,RS,2004,1711338.86,4309555
2216,2216,RS,2005,2140962.53,4309555
2217,2217,RS,2006,2377973.62,4309555
