,Unnamed: 0.1,uf,ano,fpm,cod
1502,1502,MG,2008,8846392.87,3152006
1503,1503,MG,2009,8311036.19,3152006
1504,1504,MG,2010,8928994.22,3152006
1505,1505,MG,2011,10973599.17,3152006
1506,1506,MG,2012,11306325.75,3152006
1507,1507,MG,2013,12144880.96,3152006
1508,1508,MG,2014,14969826.55,3152006
1509,1509,MG,2015,15917651.53,3152006
1510,1510,MG,2016,18561396.58,3152006
1511,1511,MG,2017,6728804.31,3152006
1512,1512,MG,2000,1153305.11,3152709
1513,1513,MG,2001,1341509.09,3152709
1514,1514,MG,2002,1655339.23,3152709
1515,1515,MG,2003,1731266.39,3152709
1516,1516,MG,2004,1919648.45,3152709
1517,1517,MG,2005,2399569.9,3152709
1518,1518,MG,2006,2662869.81,3152709
1519,1519,MG,2007,3075013.42,3152709
1520,1520,MG,2008,3791311.49,3152709
1521,1521,MG,2009,3561872.88,3152709
1522,1522,MG,2010,3826711.99,3152709
1523,1523,MG,2011,4702971.28,3152709
1524,1524,MG,2012,4845568.39,3152709
1525,1525,MG,2013,5204949.18,3152709
1526,1526,MG,2014,5613685.14,3152709
1527,1527,MG,2015,5969119.52,3152709
1528,1528,MG,2016,6960523.89,3152709
1529,1529,MG,2017,2523301.65,3152709
1530,1530,MG,2000,1153305.11,3154150
1531,1531,MG,2001,1341509.09,3154150
1532,1532,MG,2002,1655339.23,3154150
1533,1533,MG,2003,1731266.39,3154150
1534,1534,MG,2004,1919648.45,3154150
1535,1535,MG,2005,2399569.9,3154150
1536,1536,MG,2006,2662869.81,3154150
1537,1537,MG,2007,3075013.42,3154150
1538,1538,MG,2008,3791311.49,3154150
1539,1539,MG,2009,3561872.88,3154150
1540,1540,MG,2010,3826711.99,3154150
1541,1541,MG,2011,4702971.28,3154150
1542,1542,MG,2012,4845568.39,3154150
1543,1543,MG,2013,5204949.18,3154150
1544,1544,MG,2014,5613685.14,3154150
1545,1545,MG,2015,5969119.52,3154150
1546,1546,MG,2016,6960523.89,3154150
1547,1547,MG,2017,2523301.65,3154150
1548,1548,MG,2000,6150958.21,3156700
1549,1549,MG,2001,7154712.94,3156700
1550,1550,MG,2002,9376982.66,3156700
1551,1551,MG,2003,9809850.81,3156700
1552,1552,MG,2004,10878005.21,3156700
1553,1553,MG,2005,13597560.38,3156700
1554,1554,MG,2006,15974291.15,3156700
1555,1555,MG,2007,18450077.24,3156700
1556,1556,MG,2008,21484096.42,3156700
1557,1557,MG,2009,20183944.43,3156700
1558,1558,MG,2010,21684699.75,3156700
1559,1559,MG,2011,26650169.03,3156700
1560,1560,MG,2012,27458219.17,3156700
1561,1561,MG,2013,29494710.59,3156700
1562,1562,MG,2014,33682109.43,3156700
1563,1563,MG,2015,35814715.4,3156700
1564,1564,MG,2016,41763141.81,3156700
1565,1565,MG,2017,15139809.47,3156700
1566,1566,MG,2000,1153305.11,3165503
1567,1567,MG,2001,1341509.09,3165503
1568,1568,MG,2002,1655339.23,3165503
1569,1569,MG,2003,1731266.39,3165503
1570,1570,MG,2004,1919648.45,3165503
1571,1571,MG,2005,2399569.9,3165503
1572,1572,MG,2006,2662869.81,3165503
1573,1573,MG,2007,3075013.42,3165503
1574,1574,MG,2008,3791311.49,3165503
1575,1575,MG,2009,3561872.88,3165503
1576,1576,MG,2010,3826711.99,3165503
1577,1577,MG,2011,4702971.28,3165503
1578,1578,MG,2012,4845568.39,3165503
1579,1579,MG,2013,5204949.18,3165503
1580,1580,MG,2014,5613685.14,3165503
1581,1581,MG,2015,5969119.52,3165503
1582,1582,MG,2016,6960523.89,3165503
1583,1583,MG,2017,2523301.65,3165503
1584,1584,MG,2000,1153305.11,3168101
1585,1585,MG,2001,1341509.09,3168101
1586,1586,MG,2002,1655339.23,3168101
1587,1587,MG,2003,1731266.39,3168101
1588,1588,MG,2004,1919648.45,3168101
1589,1589,MG,2005,2399569.9,3168101
1590,1590,MG,2006,2662869.81,3168101
1591,1591,MG,2007,3075013.42,3168101
1592,1592,MG,2008,3791311.49,3168101
1593,1593,MG,2009,3561872.88,3168101
1594,1594,MG,2010,3826711.99,3168101
1595,1595,MG,2011,4702971.28,3168101
1596,1596,MG,2012,4845568.39,3168101
1597,1597,MG,2013,5204949.18,3168101
1598,1598,MG,2014,5613685.14,3168101
1599,1599,MG,2015,5969119.52,3168101
1600,1600,MG,2016,6960523.89,3168101
1601,1601,MG,2017,2523301.65,3168101
1602,1602,MG,2000,1153305.11,3169109
1603,1603,MG,2001,1341509.09,3169109
1604,1604,MG,2002,1655339.23,3169109
1605,1605,MG,2003,1731266.39,3169109
1606,1606,MG,2004,1919648.45,3169109
1607,1607,MG,2005,2399569.9,3169109
1608,1608,MG,2006,2662869.81,3169109
1609,1609,MG,2007,3075013.42,3169109
1610,1610,MG,2008,3791311.49,3169109
1611,1611,MG,2009,3561872.88,3169109
1612,1612,MG,2010,3826711.99,3169109
1613,1613,MG,2011,4702971.28,3169109
1614,1614,MG,2012,4845568.39,3169109
1615,1615,MG,2013,5204949.18,3169109
1616,1616,MG,2014,5613685.14,3169109
1617,1617,MG,2015,5969119.52,3169109
1618,1618,MG,2016,6960523.89,3169109
1619,1619,MG,2017,2523301.65,3169109
1620,1620,MG,2000,1537739.94,3169208
1621,1621,MG,2001,1788678.58,3169208
1622,1622,MG,2002,2207118.85,3169208
1623,1623,MG,2003,2308354.86,3169208
1624,1624,MG,2004,2559531.03,3169208
1625,1625,MG,2005,3199426.38,3169208
1626,1626,MG,2006,3550492.91,3169208
1627,1627,MG,2007,4100017.61,3169208
1628,1628,MG,2008,3791311.49,3169208
1629,1629,MG,2009,3561872.88,3169208
1630,1630,MG,2010,3826711.99,3169208
1631,1631,MG,2011,4702971.28,3169208
1632,1632,MG,2012,4845568.39,3169208
1633,1633,MG,2013,5204949.18,3169208
1634,1634,MG,2014,5613685.14,3169208
1635,1635,MG,2015,5969119.52,3169208
1636,1636,MG,2016,6960523.89,3169208
1637,1637,MG,2017,2523301.65,3169208
1638,1638,MG,2000,4613218.77,3171303
1639,1639,MG,2001,5366034.82,3171303
1640,1640,MG,2002,6621355.58,3171303
1641,1641,MG,2003,6925063.63,3171303
1642,1642,MG,2004,7678592.0,3171303
1643,1643,MG,2005,10390989.2,3171303
1644,1644,MG,2006,11536613.39,3171303
1645,1645,MG,2007,13325056.05,3171303
1646,1646,MG,2008,15165244.69,3171303
1647,1647,MG,2009,15434781.17,3171303
1648,1648,MG,2010,16582417.55,3171303
1649,1649,MG,2011,20379541.06,3171303
1650,1650,MG,2012,20997461.8,3171303
1651,1651,MG,2013,22554778.67,3171303
1652,1652,MG,2014,24325967.95,3171303
1653,1653,MG,2015,25866183.47,3171303
1654,1654,MG,2016,30162269.18,3171303
1655,1655,MG,2017,10934306.86,3171303
1656,1656,MG,2000,1153305.11,3100401
1657,1657,MG,2001,1341509.09,3100401
1658,1658,MG,2002,1655339.23,3100401
1659,1659,MG,2003,1731266.39,3100401
1660,1660,MG,2004,1919648.45,3100401
1661,1661,MG,2005,2399569.9,3100401
1662,1662,MG,2006,2662869.81,3100401
1663,1663,MG,2007,3075013.42,3100401
1664,1664,MG,2008,3791311.49,3100401
1665,1665,MG,2009,3561872.88,3100401
1666,1666,MG,2010,3826711.99,3100401
1667,1667,MG,2011,4702971.28,3100401
1668,1668,MG,2012,4845568.39,3100401
1669,1669,MG,2013,5204949.18,3100401
1670,1670,MG,2014,5613685.14,3100401
1671,1671,MG,2015,5969119.52,3100401
1672,1672,MG,2016,6960523.89,3100401
1673,1673,MG,2017,2523301.65,3100401
1674,1674,MG,2000,1153305.11,3100807
1675,1675,MG,2001,1341509.09,3100807
1676,1676,MG,2002,1655339.23,3100807
1677,1677,MG,2003,1731266.39,3100807
1678,1678,MG,2004,1919648.45,3100807
1679,1679,MG,2005,2399569.9,3100807
1680,1680,MG,2006,2662869.81,3100807
1681,1681,MG,2007,3075013.42,3100807
1682,1682,MG,2008,3791311.49,3100807
1683,1683,MG,2009,3561872.88,3100807
1684,1684,MG,2010,3826711.99,3100807
1685,1685,MG,2011,4702971.28,3100807
1686,1686,MG,2012,4845568.39,3100807
1687,1687,MG,2013,5204949.18,3100807
1688,1688,MG,2014,5613685.14,3100807
1689,1689,MG,2015,5969119.52,3100807
1690,1690,MG,2016,6960523.89,3100807
1691,1691,MG,2017,2523301.65,3100807
1692,1692,MG,2000,2807827.26,3101102
1693,1693,MG,2001,3200207.5,3101102
1694,1694,MG,2002,4053336.52,3101102
1695,1695,MG,2003,4155209.03,3101102
1696,1696,MG,2004,4509511.52,3101102
1697,1697,MG,2005,5544187.53,3101102
1698,1698,MG,2006,6033063.11,3101102
1699,1699,MG,2007,6828923.25,3101102
1700,1700,MG,2008,8846392.87,3101102
1701,1701,MG,2009,8311036.19,3101102
1702,1702,MG,2010,8928994.22,3101102
1703,1703,MG,2011,10973599.17,3101102
1704,1704,MG,2012,11306325.75,3101102
1705,1705,MG,2013,12144880.96,3101102
1706,1706,MG,2014,13098598.3,3101102
1707,1707,MG,2015,13927945.12,3101102
1708,1708,MG,2016,16241222.01,3101102
1709,1709,MG,2017,5887703.78,3101102
1710,1710,MG,2000,4613218.77,3101607
1711,1711,MG,2001,5366034.82,3101607
1712,1712,MG,2002,6621355.58,3101607
1713,1713,MG,2003,6925063.63,3101607
1714,1714,MG,2004,8318474.73,3101607
1715,1715,MG,2005,10395744.26,3101607
1716,1716,MG,2006,11538025.8,3101607
1717,1717,MG,2007,13325056.05,3101607
1718,1718,MG,2008,16429015.03,3101607
1719,1719,MG,2009,15434781.17,3101607
1720,1720,MG,2010,16582417.55,3101607
1721,1721,MG,2011,20379541.06,3101607
1722,1722,MG,2012,20997461.8,3101607
1723,1723,MG,2013,22554778.67,3101607
1724,1724,MG,2014,24325967.95,3101607
1725,1725,MG,2015,25866183.47,3101607
1726,1726,MG,2016,30162269.18,3101607
1727,1727,MG,2017,10934306.86,3101607
1728,1728,MG,2000,1153305.11,3103751
1729,1729,MG,2001,1341509.09,3103751
1730,1730,MG,2002,1655339.23,3103751
1731,1731,MG,2003,1731266.39,3103751
1732,1732,MG,2004,1919648.45,3103751
1733,1733,MG,2005,2399569.9,3103751
1734,1734,MG,2006,2662869.81,3103751
1735,1735,MG,2007,3075013.42,3103751
1736,1736,MG,2008,3791311.49,3103751
1737,1737,MG,2009,3561872.88,3103751
1738,1738,MG,2010,3826711.99,3103751
1739,1739,MG,2011,4702971.28,3103751
1740,1740,MG,2012,4845568.39,3103751
1741,1741,MG,2013,5204949.18,3103751
1742,1742,MG,2014,5613685.14,3103751
1743,1743,MG,2015,5969119.52,3103751
1744,1744,MG,2016,6960523.89,3103751
1745,1745,MG,2017,2523301.65,3103751
1746,1746,MG,2000,3075479.35,3103405
1747,1747,MG,2001,3577356.72,3103405
1748,1748,MG,2002,4414237.23,3103405
1749,1749,MG,2003,4616709.25,3103405
1750,1750,MG,2004,5119061.54,3103405
1751,1751,MG,2005,6398852.31,3103405
1752,1752,MG,2006,7100985.24,3103405
1753,1753,MG,2007,8200034.56,3103405
1754,1754,MG,2008,10110163.23,3103405
1755,1755,MG,2009,9498326.96,3103405
1756,1756,MG,2010,11480135.26,3103405
1757,1757,MG,2011,12541256.15,3103405
1758,1758,MG,2012,12921515.07,3103405
1759,1759,MG,2013,13879863.89,3103405
1760,1760,MG,2014,14969826.55,3103405
1761,1761,MG,2015,15917651.53,3103405
1762,1762,MG,2016,18561396.58,3103405
1763,1763,MG,2017,6728804.31,3103405
1764,1764,MG,2000,1153305.11,3103900
1765,1765,MG,2001,1341509.09,3103900
1766,1766,MG,2002,1655339.23,3103900
1767,1767,MG,2003,1731266.39,3103900
1768,1768,MG,2004,1919648.45,3103900
1769,1769,MG,2005,2399569.9,3103900
1770,1770,MG,2006,2662869.81,3103900
1771,1771,MG,2007,3075013.42,3103900
1772,1772,MG,2008,3791311.49,3103900
1773,1773,MG,2009,3561872.88,3103900
1774,1774,MG,2010,3826711.99,3103900
1775,1775,MG,2011,4702971.28,3103900
1776,1776,MG,2012,4845568.39,3103900
1777,1777,MG,2013,5204949.18,3103900
1778,1778,MG,2014,5613685.14,3103900
1779,1779,MG,2015,5969119.52,3103900
1780,1780,MG,2016,6960523.89,3103900
1781,1781,MG,2017,2523301.65,3103900
1782,1782,MG,2000,2068925.61,3104700
1783,1783,MG,2001,2432014.59,3104700
1784,1784,MG,2002,2986721.81,3104700
1785,1785,MG,2003,3047177.0,3104700
1786,1786,MG,2004,3290724.85,3104700
1787,1787,MG,2005,4025482.05,3104700
1788,1788,MG,2006,4357384.74,3104700
1789,1789,MG,2007,4905292.2,3104700
1790,1790,MG,2008,6318852.18,3104700
1791,1791,MG,2009,5936454.55,3104700
1792,1792,MG,2010,6377853.05,3104700
1793,1793,MG,2011,7838285.27,3104700
1794,1794,MG,2012,8075947.06,3104700
1795,1795,MG,2013,8674915.04,3104700
1796,1796,MG,2014,9356141.73,3104700
1797,1797,MG,2015,9948532.32,3104700
1798,1798,MG,2016,11600872.94,3104700
1799,1799,MG,2017,4205502.71,3104700
1800,1800,MG,2000,2364486.13,3100500
1801,1801,MG,2001,2815679.84,3100500
1802,1802,MG,2002,3413967.34,3100500
1803,1803,MG,2003,3324448.27,3100500
1804,1804,MG,2004,3412603.38,3100500
1805,1805,MG,2005,3952282.18,3100500
1806,1806,MG,2006,4024109.29,3100500
1807,1807,MG,2007,4232117.98,3100500
1808,1808,MG,2008,5055081.82,3100500
1809,1809,MG,2009,4749163.7,3100500
1810,1810,MG,2010,5102282.57,3100500
1811,1811,MG,2011,6270628.25,3100500
1812,1812,MG,2012,4845568.39,3100500
1813,1813,MG,2013,5204949.18,3100500
1814,1814,MG,2014,7484913.48,3100500
1815,1815,MG,2015,7958825.87,3100500
1816,1816,MG,2016,6960523.89,3100500
1817,1817,MG,2017,2523301.65,3100500
1818,1818,MG,2000,2306609.64,3105905
1819,1819,MG,2001,2683017.66,3105905
1820,1820,MG,2002,3310678.02,3105905
1821,1821,MG,2003,3462532.12,3105905
1822,1822,MG,2004,3839296.28,3105905
1823,1823,MG,2005,4799139.33,3105905
1824,1824,MG,2006,5325739.09,3105905
1825,1825,MG,2007,6150026.06,3105905
1826,1826,MG,2008,7582622.5,3105905
1827,1827,MG,2009,7123745.31,3105905
1828,1828,MG,2010,7653423.66,3105905
1829,1829,MG,2011,9405942.24,3105905
1830,1830,MG,2012,9691136.42,3105905
1831,1831,MG,2013,10409897.99,3105905
1832,1832,MG,2014,11227370.05,3105905
1833,1833,MG,2015,11938238.65,3105905
1834,1834,MG,2016,13921047.47,3105905
1835,1835,MG,2017,5046603.21,3105905
1836,1836,MG,2000,1153305.11,3106655
1837,1837,MG,2001,1341509.09,3106655
1838,1838,MG,2002,1655339.23,3106655
1839,1839,MG,2003,1731266.39,3106655
1840,1840,MG,2004,1919648.45,3106655
1841,1841,MG,2005,2399569.9,3106655
1842,1842,MG,2006,2662869.81,3106655
1843,1843,MG,2007,3075013.42,3106655
1844,1844,MG,2008,3791311.49,3106655
1845,1845,MG,2009,3561872.88,3106655
1846,1846,MG,2010,3826711.99,3106655
1847,1847,MG,2011,4702971.28,3106655
1848,1848,MG,2012,4845568.39,3106655
1849,1849,MG,2013,5204949.18,3106655
1850,1850,MG,2014,5613685.14,3106655
1851,1851,MG,2015,5969119.52,3106655
1852,1852,MG,2016,6960523.89,3106655
1853,1853,MG,2017,2523301.65,3106655
1854,1854,MG,2000,1153305.11,3108800
1855,1855,MG,2001,1341509.09,3108800
1856,1856,MG,2002,1655339.23,3108800
1857,1857,MG,2003,1731266.39,3108800
1858,1858,MG,2004,1919648.45,3108800
1859,1859,MG,2005,2399569.9,3108800
1860,1860,MG,2006,2662869.81,3108800
1861,1861,MG,2007,3075013.42,3108800
1862,1862,MG,2008,3791311.49,3108800
1863,1863,MG,2009,3561872.88,3108800
1864,1864,MG,2010,3826711.99,3108800
1865,1865,MG,2011,4702971.28,3108800
1866,1866,MG,2012,4845568.39,3108800
1867,1867,MG,2013,5204949.18,3108800
1868,1868,MG,2014,5613685.14,3108800
1869,1869,MG,2015,5969119.52,3108800
1870,1870,MG,2016,6960523.89,3108800
1871,1871,MG,2017,2523301.65,3108800
1872,1872,MG,2000,2306609.64,3109303
1873,1873,MG,2001,2683017.66,3109303
1874,1874,MG,2002,3310678.02,3109303
1875,1875,MG,2003,3462532.12,3109303
1876,1876,MG,2004,3839296.28,3109303
1877,1877,MG,2005,4799139.33,3109303
1878,1878,MG,2006,5325739.09,3109303
1879,1879,MG,2007,6150026.06,3109303
1880,1880,MG,2008,7582622.5,3109303
1881,1881,MG,2009,7123745.31,3109303
1882,1882,MG,2010,7653423.66,3109303
1883,1883,MG,2011,9405942.24,3109303
1884,1884,MG,2012,9691136.42,3109303
1885,1885,MG,2013,10409897.99,3109303
1886,1886,MG,2014,13098598.3,3109303
1887,1887,MG,2015,13927945.12,3109303
1888,1888,MG,2016,16241222.01,3109303
1889,1889,MG,2017,5887703.78,3109303
1890,1890,MG,2000,1153305.11,3110400
1891,1891,MG,2001,1341509.09,3110400
1892,1892,MG,2002,1655339.23,3110400
1893,1893,MG,2003,1731266.39,3110400
1894,1894,MG,2004,1919648.45,3110400
1895,1895,MG,2005,2399569.9,3110400
1896,1896,MG,2006,2662869.81,3110400
1897,1897,MG,2007,3075013.42,3110400
1898,1898,MG,2008,3791311.49,3110400
1899,1899,MG,2009,3561872.88,3110400
1900,1900,MG,2010,3826711.99,3110400
1901,1901,MG,2011,4702971.28,3110400
1902,1902,MG,2012,4845568.39,3110400
1903,1903,MG,2013,5204949.18,3110400
1904,1904,MG,2014,5613685.14,3110400
1905,1905,MG,2015,5969119.52,3110400
1906,1906,MG,2016,6960523.89,3110400
1907,1907,MG,2017,2523301.65,3110400
1908,1908,MG,2000,1153305.11,3112109
1909,1909,MG,2001,1341509.09,3112109
1910,1910,MG,2002,1655339.23,3112109
1911,1911,MG,2003,1731266.39,3112109
1912,1912,MG,2004,1919648.45,3112109
1913,1913,MG,2005,2399569.9,3112109
1914,1914,MG,2006,2662869.81,3112109
1915,1915,MG,2007,3075013.42,3112109
1916,1916,MG,2008,3791311.49,3112109
1917,1917,MG,2009,3561872.88,3112109
1918,1918,MG,2010,3826711.99,3112109
1919,1919,MG,2011,4702971.28,3112109
1920,1920,MG,2012,4845568.39,3112109
1921,1921,MG,2013,5204949.18,3112109
1922,1922,MG,2014,5613685.14,3112109
1923,1923,MG,2015,5969119.52,3112109
1924,1924,MG,2016,6960523.89,3112109
1925,1925,MG,2017,2523301.65,3112109
1926,1926,MG,2000,1153305.11,3113602
1927,1927,MG,2001,1341509.09,3113602
1928,1928,MG,2002,1655339.23,3113602
1929,1929,MG,2003,1731266.39,3113602
1930,1930,MG,2004,1919648.45,3113602
1931,1931,MG,2005,2399569.9,3113602
1932,1932,MG,2006,2662869.81,3113602
1933,1933,MG,2007,3075013.42,3113602
1934,1934,MG,2008,3791311.49,3113602
1935,1935,MG,2009,3561872.88,3113602
1936,1936,MG,2010,3826711.99,3113602
1937,1937,MG,2011,4702971.28,3113602
1938,1938,MG,2012,4845568.39,3113602
1939,1939,MG,2013,5204949.18,3113602
1940,1940,MG,2014,5613685.14,3113602
1941,1941,MG,2015,5969119.52,3113602
1942,1942,MG,2016,6960523.89,3113602
1943,1943,MG,2017,2523301.65,3113602
1944,1944,MG,2000,2438376.53,3115508
1945,1945,MG,2001,2864038.13,3115508
1946,1946,MG,2002,3520029.16,3115508
1947,1947,MG,2003,3601193.06,3115508
1948,1948,MG,2004,3900118.19,3115508
1949,1949,MG,2005,4784834.8,3115508
1950,1950,MG,2006,6210821.17,3115508
1951,1951,MG,2007,7175030.37,3115508
1952,1952,MG,2008,7582622.5,3115508
1953,1953,MG,2009,7123745.31,3115508
1954,1954,MG,2010,7653423.66,3115508
1955,1955,MG,2011,9405942.24,3115508
1956,1956,MG,2012,9691136.42,3115508
1957,1957,MG,2013,10409897.99,3115508
1958,1958,MG,2014,11227370.05,3115508
1959,1959,MG,2015,11938238.65,3115508
1960,1960,MG,2016,13921047.47,3115508
1961,1961,MG,2017,5046603.21,3115508
1962,1962,MG,2000,1153305.11,3116209
1963,1963,MG,2001,1341509.09,3116209
1964,1964,MG,2002,1655339.23,3116209
1965,1965,MG,2003,1731266.39,3116209
1966,1966,MG,2004,1919648.45,3116209
1967,1967,MG,2005,2399569.9,3116209
1968,1968,MG,2006,2662869.81,3116209
1969,1969,MG,2007,3075013.42,3116209
1970,1970,MG,2008,3791311.49,3116209
1971,1971,MG,2009,3561872.88,3116209
1972,1972,MG,2010,3826711.99,3116209
1973,1973,MG,2011,4702971.28,3116209
1974,1974,MG,2012,4845568.39,3116209
1975,1975,MG,2013,5204949.18,3116209
1976,1976,MG,2014,5613685.14,3116209
1977,1977,MG,2015,5969119.52,3116209
1978,1978,MG,2016,6960523.89,3116209
1979,1979,MG,2017,2523301.65,3116209
1980,1980,MG,2000,1153305.11,3115904
1981,1981,MG,2001,1341509.09,3115904
1982,1982,MG,2002,1655339.23,3115904
1983,1983,MG,2003,1731266.39,3115904
1984,1984,MG,2004,1919648.45,3115904
1985,1985,MG,2005,2399569.9,3115904
1986,1986,MG,2006,2662869.81,3115904
1987,1987,MG,2007,3075013.42,3115904
1988,1988,MG,2008,3791311.49,3115904
1989,1989,MG,2009,3561872.88,3115904
1990,1990,MG,2010,3826711.99,3115904
1991,1991,MG,2011,4702971.28,3115904
1992,1992,MG,2012,4845568.39,3115904
1993,1993,MG,2013,5204949.18,3115904
1994,1994,MG,2014,5613685.14,3115904
1995,1995,MG,2015,5969119.52,3115904
1996,1996,MG,2016,6960523.89,3115904
1997,1997,MG,2017,2523301.65,3115904
1998,1998,MG,2000,2306609.64,3116605
1999,1999,MG,2001,2683017.66,3116605
2000,2000,MG,2002,3310678.02,3116605
2001,2001,MG,2003,3462532.12,3116605
2002,2002,MG,2004,3839296.28,3116605
2003,2003,MG,2005,5591850.52,3116605
2004,2004,MG,2006,6210874.9,3116605
2005,2005,MG,2007,7175030.37,3116605
2006,2006,MG,2008,8846392.87,3116605
2007,2007,MG,2009,8311036.19,3116605
2008,2008,MG,2010,8928994.22,3116605
2009,2009,MG,2011,10973599.17,3116605
2010,2010,MG,2012,11306325.75,3116605
2011,2011,MG,2013,12144880.96,3116605
2012,2012,MG,2014,13098598.3,3116605
2013,2013,MG,2015,13927945.12,3116605
2014,2014,MG,2016,16241222.01,3116605
2015,2015,MG,2017,5887703.78,3116605
2016,2016,MG,2000,1153305.11,3116704
2017,2017,MG,2001,1341509.09,3116704
2018,2018,MG,2002,1655339.23,3116704
2019,2019,MG,2003,1731266.39,3116704
2020,2020,MG,2004,1919648.45,3116704
2021,2021,MG,2005,2399569.9,3116704
2022,2022,MG,2006,2662869.81,3116704
2023,2023,MG,2007,3075013.42,3116704
2024,2024,MG,2008,3791311.49,3116704
2025,2025,MG,2009,3561872.88,3116704
2026,2026,MG,2010,3826711.99,3116704
2027,2027,MG,2011,4702971.28,3116704
2028,2028,MG,2012,4845568.39,3116704
2029,2029,MG,2013,5204949.18,3116704
2030,2030,MG,2014,5613685.14,3116704
2031,2031,MG,2015,5969119.52,3116704
2032,2032,MG,2016,6960523.89,3116704
2033,2033,MG,2017,2523301.65,3116704
2034,2034,MG,2000,1153305.11,3117876
2035,2035,MG,2001,1341509.09,3117876
2036,2036,MG,2002,1655339.23,3117876
2037,2037,MG,2003,1731266.39,3117876
2038,2038,MG,2004,1919648.45,3117876
2039,2039,MG,2005,2399569.9,3117876
2040,2040,MG,2006,2662869.81,3117876
2041,2041,MG,2007,3075013.42,3117876
2042,2042,MG,2008,3791311.49,3117876
2043,2043,MG,2009,3561872.88,3117876
2044,2044,MG,2010,3826711.99,3117876
2045,2045,MG,2011,4702971.28,3117876
2046,2046,MG,2012,4845568.39,3117876
2047,2047,MG,2013,5204949.18,3117876
2048,2048,MG,2014,5613685.14,3117876
2049,2049,MG,2015,5969119.52,3117876
2050,2050,MG,2016,6960523.89,3117876
2051,2051,MG,2017,2523301.65,3117876
2052,2052,MG,2000,2691044.49,3119104
2053,2053,MG,2001,3130187.21,3119104
2054,2054,MG,2002,3862457.65,3119104
2055,2055,MG,2003,4039620.62,3119104
2056,2056,MG,2004,4479178.92,3119104
2057,2057,MG,2005,5598995.85,3119104
2058,2058,MG,2006,6213362.14,3119104
2059,2059,MG,2007,7175030.37,3119104
2060,2060,MG,2008,7582622.5,3119104
2061,2061,MG,2009,7123745.31,3119104
2062,2062,MG,2010,7653423.66,3119104
2063,2063,MG,2011,10973599.17,3119104
2064,2064,MG,2012,11306325.75,3119104
2065,2065,MG,2013,12144880.96,3119104
2066,2066,MG,2014,13098598.3,3119104
2067,2067,MG,2015,13927945.12,3119104
2068,2068,MG,2016,16241222.01,3119104
2069,2069,MG,2017,5887703.78,3119104
2070,2070,MG,2000,1330023.75,3119203
2071,2071,MG,2001,1655414.84,3119203
2072,2072,MG,2002,2206460.88,3119203
2073,2073,MG,2003,2308136.33,3119203
2074,2074,MG,2004,2559531.03,3119203
2075,2075,MG,2005,3199426.38,3119203
2076,2076,MG,2006,3550492.91,3119203
2077,2077,MG,2007,4100017.61,3119203
2078,2078,MG,2008,5055081.82,3119203
2079,2079,MG,2009,4749163.7,3119203
2080,2080,MG,2010,5102282.57,3119203
2081,2081,MG,2011,6270628.25,3119203
2082,2082,MG,2012,6460757.67,3119203
2083,2083,MG,2013,6939932.07,3119203
2084,2084,MG,2014,7484913.48,3119203
2085,2085,MG,2015,7958825.87,3119203
2086,2086,MG,2016,9280698.42,3119203
2087,2087,MG,2017,3364402.19,3119203
2088,2088,MG,2000,4655081.78,3120904
2089,2089,MG,2001,5456179.34,3120904
2090,2090,MG,2002,6719873.32,3120904
2091,2091,MG,2003,6925289.41,3120904
2092,2092,MG,2004,7556478.32,3120904
2093,2093,MG,2005,10390082.12,3120904
2094,2094,MG,2006,11536344.04,3120904
2095,2095,MG,2007,13325056.05,3120904
2096,2096,MG,2008,16429015.03,3120904
2097,2097,MG,2009,15434781.17,3120904
2098,2098,MG,2010,16582417.55,3120904
2099,2099,MG,2011,20379541.06,3120904
2100,2100,MG,2012,20997461.8,3120904
2101,2101,MG,2013,22554778.67,3120904
2102,2102,MG,2014,24325967.95,3120904
2103,2103,MG,2015,25866183.47,3120904
2104,2104,MG,2016,30162269.18,3120904
2105,2105,MG,2017,10934306.86,3120904
2106,2106,MG,2000,1153305.11,3123528
2107,2107,MG,2001,1341509.09,3123528
2108,2108,MG,2002,1655339.23,3123528
2109,2109,MG,2003,1731266.39,3123528
2110,2110,MG,2004,1919648.45,3123528
2111,2111,MG,2005,2399569.9,3123528
2112,2112,MG,2006,2662869.81,3123528
2113,2113,MG,2007,3075013.42,3123528
2114,2114,MG,2008,3791311.49,3123528
2115,2115,MG,2009,3561872.88,3123528
2116,2116,MG,2010,3826711.99,3123528
2117,2117,MG,2011,4702971.28,3123528
2118,2118,MG,2012,4845568.39,3123528
2119,2119,MG,2013,5204949.18,3123528
2120,2120,MG,2014,5613685.14,3123528
2121,2121,MG,2015,5969119.52,3123528
2122,2122,MG,2016,6960523.89,3123528
2123,2123,MG,2017,2523301.65,3123528
2124,2124,MG,2000,2068925.61,3124005
2125,2125,MG,2001,2531049.11,3124005
2126,2126,MG,2002,3309925.12,3124005
2127,2127,MG,2003,3462282.05,3124005
2128,2128,MG,2004,3839296.28,3124005
2129,2129,MG,2005,4799139.33,3124005
2130,2130,MG,2006,5325739.09,3124005
2131,2131,MG,2007,6150026.06,3124005
2132,2132,MG,2008,7582622.5,3124005
2133,2133,MG,2009,7123745.31,3124005
2134,2134,MG,2010,7653423.66,3124005
2135,2135,MG,2011,9405942.24,3124005
2136,2136,MG,2012,9691136.42,3124005
